지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
부산 사하구,도시대기,221202,장림동,2017100101,0.004,0.500,0.010,0.048,82,73,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100102,0.004,0.400,0.018,0.037,76,50,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100103,0.004,0.400,0.028,0.029,61,47,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100104,0.004,0.300,0.026,0.029,65,44,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100105,0.004,0.300,0.009,0.039,65,53,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100106,0.003,0.300,0.007,0.040,77,58,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100107,0.003,0.400,0.002,0.043,61,46,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100108,0.003,0.500,0.003,0.043,78,47,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100109,0.005,0.500,0.005,0.045,95,61,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100110,0.005,0.400,0.006,0.048,92,45,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100111,0.005,0.500,0.007,0.053,86,42,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100112,0.006,0.400,0.010,0.051,94,47,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100113,0.006,0.400,0.014,0.049,98,57,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100114,0.004,0.200,0.038,0.021,85,57,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100115,0.005,0.100,0.041,0.021,37,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100116,0.006,0.100,0.042,0.021,34,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100117,0.004,0.100,0.050,0.012,35,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100118,0.004,0.100,0.042,0.018,28,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100119,0.003,0.200,0.033,0.022,34,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100120,0.006,0.100,0.046,0.012,34,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100121,0.006,0.100,0.045,0.013,40,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100122,0.005,0.100,0.048,0.011,34,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100123,0.003,0.100,0.053,0.006,30,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100124,0.002,0.100,0.055,0.004,30,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100201,0.002,0.100,0.051,0.006,22,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100202,0.002,0.100,0.050,0.006,28,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100203,0.002,0.100,0.052,0.004,28,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100204,0.002,0.100,0.050,0.005,21,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100205,0.002,0.100,0.046,0.008,23,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100206,0.002,0.100,0.045,0.007,22,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100207,0.002,0.100,0.042,0.007,12,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100208,0.002,0.200,0.018,0.030,16,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100209,0.002,0.300,0.007,0.041,27,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100210,0.003,1.000,0.008,0.040,40,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100211,0.009,0.300,0.012,0.034,50,43,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100212,0.004,0.200,0.019,0.028,60,55,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100213,0.003,0.100,0.031,0.017,34,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100214,0.002,0.100,0.039,0.015,21,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100215,0.002,0.100,0.038,0.012,23,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100216,0.003,0.100,0.038,0.016,20,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100217,0.003,0.100,0.033,0.020,23,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100218,0.002,0.100,0.026,0.024,24,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100219,0.002,0.100,0.022,0.028,16,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100220,0.002,0.100,0.031,0.019,17,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100221,0.002,0.100,0.037,0.012,17,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100222,0.002,0.100,0.040,0.009,13,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100223,0.002,0.100,0.043,0.007,12,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100224,0.001,0.100,0.039,0.009,9,7,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100301,0.001,0.100,0.040,0.007,11,7,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100302,0.001,0.100,0.047,0.004,14,6,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100303,0.001,0.100,0.044,0.004,13,6,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100304,0.001,0.100,0.044,0.004,12,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100305,0.002,0.100,0.032,0.009,10,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100306,0.002,0.200,0.022,0.016,14,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100307,0.002,0.200,0.016,0.022,19,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017100308,0.002,0.200,0.021,0.020,19,13,부산 사하구 장림로 161번길 2
