지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
경남 하동군,238161,하동읍,2016040101,0.003,0.500,0.024,0.014,107,57,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040102,0.002,0.500,0.022,0.012,95,53,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040103,0.002,0.500,0.020,0.011,93,50,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040104,0.003,0.500,0.022,0.010,84,50,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040105,0.003,0.500,0.021,0.009,77,45,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040106,0.003,0.500,0.024,0.009,80,43,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040107,0.003,0.500,0.025,0.011,69,35,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040108,0.004,0.500,0.027,0.013,71,37,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040109,0.004,0.500,0.034,0.014,80,40,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040110,0.005,0.500,0.047,0.013,80,45,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040111,0.005,0.400,0.058,0.012,96,42,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040112,0.004,0.400,0.067,0.011,94,37,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040113,0.003,0.300,0.067,0.009,84,27,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040114,0.003,0.300,0.067,0.011,67,23,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040115,0.005,0.300,0.068,0.015,61,24,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040116,0.011,0.400,0.067,0.024,70,25,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040117,0.011,0.600,0.079,0.026,86,24,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040118,0.019,0.900,0.076,0.035,100,35,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040119,0.020,0.800,0.087,0.030,138,47,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040120,0.016,0.600,0.092,0.022,136,47,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040121,0.017,0.600,0.079,0.023,109,57,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040122,0.015,0.800,0.062,0.023,116,50,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040123,0.012,0.800,0.048,0.025,116,56,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040124,0.010,0.800,0.042,0.024,119,57,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040201,0.008,0.800,0.039,0.020,119,62,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040202,0.006,0.800,0.035,0.016,111,60,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040203,0.005,0.800,0.031,0.014,111,59,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040204,0.004,0.800,0.028,0.014,107,55,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040205,0.004,0.700,0.026,0.012,99,56,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040206,0.004,0.700,0.024,0.013,97,51,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040207,0.003,0.700,0.021,0.013,92,54,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040208,0.004,0.700,0.019,0.016,90,51,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040209,0.006,0.600,0.033,0.017,93,44,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040210,0.007,0.600,0.040,0.020,86,38,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040211,0.029,0.900,0.043,0.033,99,40,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040212,0.048,1.200,0.041,0.049,121,60,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040213,0.037,1.200,0.052,0.036,120,50,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040214,0.018,0.800,0.066,0.020,98,46,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040215,0.010,0.500,0.067,0.015,85,35,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040216,0.007,0.400,0.063,0.014,69,35,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040217,0.006,0.400,0.063,0.013,57,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040218,0.005,0.400,0.061,0.014,52,26,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040219,0.004,0.300,0.056,0.014,49,27,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040220,0.005,0.300,0.045,0.020,49,21,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040221,0.008,0.400,0.032,0.026,54,24,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040222,0.008,0.400,0.031,0.023,60,30,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040223,0.007,0.400,0.026,0.022,55,27,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040224,0.005,0.400,0.024,0.018,59,31,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040301,0.004,0.400,0.019,0.020,64,30,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040302,0.004,0.500,0.019,0.017,70,38,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040303,0.004,0.500,0.017,0.017,71,32,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040304,0.003,0.400,0.019,0.012,71,37,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040305,0.003,0.400,0.017,0.012,63,34,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040306,0.003,0.400,0.014,0.013,61,36,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040307,0.003,0.400,0.017,0.013,59,30,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040308,0.003,0.500,0.016,0.016,67,32,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040309,0.003,0.500,0.016,0.018,64,33,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040310,0.003,0.500,0.016,0.023,65,31,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040311,0.003,0.500,0.022,0.021,66,35,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040312,0.003,0.400,0.037,0.016,65,31,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040313,0.003,0.400,0.038,0.016,48,21,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040314,0.003,0.400,0.040,0.014,42,29,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040315,0.002,0.400,0.035,0.016,33,17,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040316,0.002,0.400,0.034,0.017,28,18,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040317,0.002,0.500,0.028,0.022,23,13,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040318,0.002,0.500,0.029,0.020,20,14,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040319,0.002,0.500,0.035,0.014,15,9,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040320,0.002,0.500,0.036,0.012,17,11,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2016040321,0.002,0.500,0.041,0.008,18,9,경남 하동군 하동읍 읍내리
