지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
경남 하동군,238161,하동읍,2014040302,0.004,0.600,0.025,0.014,66,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040303,0.004,0.600,0.024,0.012,57,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040304,0.004,0.600,0.023,0.011,54,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040305,0.003,0.500,0.022,0.011,54,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040306,0.003,0.500,0.023,0.009,52,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040307,0.003,0.500,0.021,0.010,52,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040308,0.003,0.500,0.021,0.015,46,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040309,0.004,0.500,0.032,0.017,56,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040310,0.005,0.500,0.040,0.017,57,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040311,0.005,0.400,0.044,0.019,62,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040312,,,,,63,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040313,0.011,1.000,0.056,0.031,64,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040314,0.011,1.500,0.060,0.039,79,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040315,0.015,0.900,0.108,0.045,89,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040316,0.008,0.600,0.097,0.028,95,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040317,0.006,0.600,0.078,0.026,70,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040318,0.006,0.600,0.068,0.025,76,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040319,0.002,0.300,0.065,0.009,70,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040320,0.002,0.400,0.065,0.008,56,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040321,0.002,0.300,0.056,0.010,75,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040322,0.002,0.300,0.055,0.007,69,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040323,0.002,0.200,0.055,0.006,59,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040324,0.001,0.200,0.054,0.005,42,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040401,0.002,0.200,0.054,0.005,33,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040402,0.002,0.200,0.051,0.005,47,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040403,0.002,0.200,0.049,0.005,36,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040404,0.002,0.300,0.048,0.005,40,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040405,0.002,0.300,0.044,0.005,37,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040406,0.002,0.300,0.038,0.007,37,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040407,0.002,0.300,0.034,0.008,27,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040408,0.002,0.300,0.031,0.010,33,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040409,0.001,0.300,0.037,0.008,46,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040410,0.001,0.300,0.043,0.007,39,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040411,0.001,0.200,0.045,0.006,35,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040412,0.001,0.200,0.048,0.006,29,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040413,0.001,0.200,0.051,0.006,28,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040414,0.001,0.200,0.052,0.006,28,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040415,0.002,0.200,0.054,0.006,27,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040416,0.002,0.200,0.053,0.007,24,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040417,0.002,0.200,0.054,0.008,33,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040418,0.002,0.200,0.054,0.008,25,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040419,0.002,0.200,0.051,0.010,30,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040420,0.002,0.200,0.051,0.009,25,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040421,0.002,0.300,0.050,0.009,21,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040422,0.002,0.300,0.044,0.011,23,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040423,0.001,0.300,0.039,0.012,20,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040424,0.001,0.300,0.043,0.007,28,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040501,0.001,0.300,0.045,0.006,20,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040502,0.001,0.300,0.047,0.005,21,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040503,0.001,0.300,0.041,0.006,19,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040504,0.001,0.300,0.038,0.005,10,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040505,0.001,0.300,0.033,0.006,16,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040506,0.002,0.300,0.034,0.006,16,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040507,0.002,0.300,0.032,0.007,26,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040508,0.002,0.300,0.030,0.009,21,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040509,0.002,0.300,0.034,0.009,25,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040510,0.002,0.200,0.041,0.009,28,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040511,0.003,0.300,0.042,0.012,30,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040512,0.008,1.000,0.039,0.021,57,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040513,0.009,1.000,0.042,0.022,67,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040514,0.003,0.300,0.059,0.008,73,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040515,0.002,0.200,0.059,0.007,66,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040516,0.002,0.200,0.060,0.006,53,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040517,0.002,0.200,0.059,0.007,45,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040518,0.002,0.300,0.055,0.007,54,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040519,0.002,0.300,0.051,0.007,55,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040520,0.001,0.300,0.051,0.007,66,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040521,0.001,0.300,0.051,0.006,35,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040522,0.001,0.300,0.051,0.006,34,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040523,0.002,0.400,0.051,0.005,30,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040524,0.002,0.300,0.053,0.005,16,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040601,0.002,0.300,0.054,0.005,39,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040602,0.002,0.300,0.054,0.005,48,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040603,0.002,0.300,0.052,0.005,41,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040604,0.002,0.300,0.050,0.005,40,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040605,0.002,0.300,0.047,0.005,42,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040606,0.002,0.300,0.044,0.005,36,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040607,0.002,0.300,0.040,0.007,37,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040608,0.002,0.300,0.040,0.007,33,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040609,0.002,0.200,0.042,0.006,36,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040610,0.002,0.200,0.044,0.006,30,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040611,0.002,0.200,0.044,0.007,38,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040612,0.002,0.200,0.047,0.006,37,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040613,0.002,0.200,0.050,0.006,35,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040614,0.002,0.200,0.053,0.006,34,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040615,0.002,0.200,0.055,0.005,40,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040616,0.002,0.200,0.056,0.006,31,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040617,0.002,0.200,0.057,0.006,35,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040618,0.002,0.200,0.057,0.007,35,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040619,0.002,0.200,0.058,0.007,37,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040620,0.002,0.300,0.055,0.010,37,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040621,0.003,0.300,0.055,0.011,49,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040622,0.003,0.400,0.064,0.009,64,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040623,0.004,0.400,0.065,0.008,82,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040624,0.003,0.400,0.058,0.007,97,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040701,0.003,0.400,0.056,0.010,74,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040702,0.003,0.400,0.061,0.006,79,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040703,0.003,0.400,0.061,0.006,77,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040704,0.003,0.400,0.057,0.006,93,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040705,0.003,0.400,0.048,0.006,78,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040706,0.002,0.400,0.039,0.006,57,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040707,0.002,0.400,0.032,0.008,52,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040708,0.002,0.400,0.032,0.008,52,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040709,0.002,0.400,0.039,0.010,60,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040710,0.003,0.400,0.049,0.015,73,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040711,0.004,0.400,0.061,0.012,90,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040712,0.005,0.400,0.064,0.014,98,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040713,0.004,0.300,0.075,0.011,116,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040714,0.004,0.300,0.082,0.008,107,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040715,0.004,0.300,0.080,0.009,97,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040716,0.003,0.300,0.077,0.008,79,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040717,0.003,0.300,0.079,0.009,75,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040718,0.003,0.300,0.076,0.011,72,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040719,0.003,0.300,0.073,0.012,75,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040720,0.003,0.300,0.067,0.015,64,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040721,0.003,0.300,0.066,0.012,54,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040722,0.002,0.300,0.059,0.011,49,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040723,0.002,0.300,0.049,0.015,42,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040724,0.002,0.300,0.057,0.007,36,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040801,0.002,0.200,0.056,0.007,36,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040802,0.002,0.300,0.053,0.007,40,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040803,0.002,0.300,0.049,0.006,30,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040804,0.002,0.300,0.043,0.006,28,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040805,0.002,0.300,0.040,0.006,31,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040806,0.002,0.300,0.044,0.006,25,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040807,0.002,0.300,0.036,0.007,27,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040808,0.002,0.300,0.030,0.012,17,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040809,0.002,0.300,0.039,0.009,38,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040810,0.002,0.300,0.050,0.009,44,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040811,0.002,0.300,0.061,0.008,48,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040812,0.002,0.300,0.063,0.008,46,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040813,0.004,0.700,0.063,0.013,48,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014040814,0.013,1.800,0.053,0.030,57,,경남 하동군 하동읍 읍내리
