지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
부산 사하구,도시대기,221202,장림동,2018070310,0.002,0.200,0.011,0.010,13,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070311,0.002,0.200,0.012,0.009,11,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070312,0.002,0.200,0.013,0.008,14,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070313,0.002,0.200,0.014,0.008,10,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070314,0.002,0.200,0.014,0.008,13,6,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070315,0.002,0.200,0.015,0.007,10,7,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070316,0.002,0.200,0.015,0.007,8,6,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070317,0.002,0.200,0.016,0.007,10,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070318,0.002,0.200,0.017,0.007,13,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070319,0.002,0.200,0.018,0.006,13,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070320,0.002,0.200,0.019,0.005,14,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070321,0.002,0.200,0.019,0.005,10,7,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070322,0.002,0.200,0.019,0.004,7,5,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070323,0.002,0.200,0.014,0.010,7,5,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070324,0.002,0.300,0.013,0.009,8,7,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070401,0.002,0.300,0.012,0.007,21,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070402,0.002,0.200,0.011,0.007,17,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070403,0.001,0.200,0.011,0.007,15,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070404,0.001,0.100,0.011,0.006,18,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070405,0.002,0.200,0.010,0.007,17,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070406,0.002,0.200,0.007,0.011,15,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070407,0.002,0.300,0.006,0.012,22,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070408,0.002,0.200,0.007,0.012,22,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070409,0.003,0.200,0.009,0.012,18,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070410,0.004,0.200,0.011,0.015,24,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070411,0.006,0.300,0.014,0.018,27,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070412,0.004,0.200,0.025,0.016,30,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070413,0.003,0.300,0.029,0.016,21,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070414,0.003,0.200,0.032,0.011,22,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070415,0.003,0.200,0.030,0.014,20,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070416,0.003,0.200,0.034,0.016,19,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070417,0.002,0.200,0.036,0.015,23,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070418,0.002,0.300,0.035,0.021,24,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070419,0.002,0.300,0.036,0.017,41,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070420,0.002,0.300,0.033,0.019,44,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070421,0.002,0.200,0.030,0.020,48,34,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070422,0.002,0.200,0.034,0.013,46,41,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070423,0.002,0.200,0.034,0.011,48,41,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070424,0.002,0.200,0.029,0.011,45,40,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070501,0.003,0.200,0.025,0.011,42,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070502,0.004,0.200,0.016,0.020,30,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070503,0.005,0.200,0.013,0.022,38,31,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070504,0.007,0.200,0.010,0.025,41,39,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070505,0.008,0.200,0.008,0.027,39,38,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070506,0.007,0.200,0.013,0.023,48,45,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070507,0.005,0.300,0.011,0.026,41,38,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070508,0.004,0.300,0.014,0.024,39,35,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070509,0.004,0.300,0.013,0.027,27,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070510,0.005,0.300,0.012,0.025,30,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070511,0.006,0.300,0.012,0.030,25,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070512,0.005,0.400,0.012,0.035,32,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070513,0.005,0.400,0.013,0.037,28,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070514,0.005,0.400,0.016,0.034,31,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070515,0.005,0.300,0.024,0.031,30,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070516,0.006,0.400,0.018,0.036,28,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070517,0.007,0.300,0.014,0.035,30,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070518,0.008,0.300,0.014,0.033,31,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070519,0.009,0.300,0.009,0.035,30,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070520,0.010,0.300,0.008,0.033,28,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070521,0.009,0.300,0.009,0.029,32,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070522,0.007,0.300,0.012,0.021,32,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070523,0.006,0.300,0.012,0.017,25,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070524,0.006,0.200,0.013,0.015,22,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070601,0.005,0.200,0.017,0.010,15,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070602,0.003,0.200,0.019,0.009,10,6,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070603,0.004,0.200,0.021,0.008,12,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070604,0.003,0.200,0.017,0.010,15,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070605,0.003,0.200,0.015,0.010,17,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070606,0.003,0.200,0.014,0.011,11,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070607,0.004,0.200,0.014,0.013,18,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070608,0.005,0.200,0.012,0.015,20,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070609,0.005,0.200,0.012,0.016,17,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070610,0.003,0.200,0.015,0.012,16,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070611,0.002,0.200,0.014,0.014,17,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070612,0.002,0.200,0.016,0.013,13,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070613,0.002,0.200,0.016,0.014,10,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070614,0.002,0.200,0.015,0.015,10,6,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070615,0.002,0.200,0.014,0.015,12,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070616,0.001,0.200,0.016,0.012,16,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070617,0.001,0.200,0.015,0.013,13,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070618,0.001,0.200,0.017,0.010,12,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070619,0.001,0.200,0.017,0.011,14,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070620,0.001,0.200,0.018,0.009,12,7,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070621,0.001,0.200,0.020,0.007,17,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070622,0.001,0.200,0.021,0.005,15,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070623,0.001,0.200,0.023,0.004,12,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070624,0.001,0.200,0.024,0.004,12,7,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070701,0.001,0.200,0.025,0.004,7,5,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070702,0.001,0.200,0.025,0.005,8,6,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070703,0.001,0.200,0.024,0.005,8,5,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070704,0.001,0.200,0.025,0.004,10,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070705,0.001,0.200,0.025,0.004,7,5,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070706,0.001,0.200,0.020,0.010,9,7,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070707,0.001,0.200,0.021,0.010,13,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070708,0.001,0.200,0.024,0.007,12,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070709,0.002,0.200,0.024,0.007,14,7,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070710,0.002,0.200,0.024,0.008,15,7,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070711,0.002,0.200,0.024,0.008,12,6,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070712,0.001,0.200,0.023,0.009,12,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070713,0.001,0.200,0.027,0.006,16,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070714,0.001,0.200,0.025,0.009,12,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070715,0.001,0.200,0.028,0.007,16,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070716,0.001,0.200,0.026,0.008,16,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070717,0.001,0.200,0.024,0.009,18,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070718,0.001,0.200,0.022,0.010,18,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070719,0.001,0.200,0.022,0.009,19,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070720,0.001,0.200,0.023,0.007,19,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070721,0.001,0.200,0.024,0.006,15,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070722,0.002,0.200,0.024,0.006,15,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070723,0.002,0.200,0.024,0.006,13,6,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070724,0.001,0.200,0.025,0.006,15,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070801,0.001,0.200,0.026,0.005,12,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070802,0.001,0.200,0.026,0.004,10,6,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070803,0.001,0.200,0.025,0.005,11,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070804,0.002,0.200,0.025,0.005,15,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070805,0.001,0.200,0.026,0.005,19,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070806,0.001,0.200,0.027,0.004,21,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070807,0.001,0.200,0.023,0.007,18,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070808,0.001,0.200,0.023,0.007,22,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070809,0.001,0.200,0.024,0.007,17,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070810,0.001,0.200,0.023,0.008,14,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070811,0.002,0.200,0.023,0.008,15,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070812,0.003,0.200,0.025,0.008,16,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070813,0.003,0.200,0.027,0.007,20,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070814,0.002,0.200,0.027,0.007,22,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070815,0.001,0.200,0.026,0.008,27,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070816,0.001,0.200,0.024,0.008,17,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070817,0.001,0.300,0.022,0.008,20,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070818,0.001,0.300,0.021,0.009,17,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070819,0.001,0.200,0.020,0.009,20,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070820,0.001,0.200,0.020,0.009,15,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070821,0.001,0.200,0.020,0.009,20,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070822,0.001,0.200,0.020,0.009,16,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070823,0.001,0.200,0.020,0.008,18,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070824,0.001,0.200,0.020,0.008,17,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070901,0.001,0.200,0.020,0.007,14,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070902,0.001,0.200,0.020,0.007,15,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070903,0.001,0.200,0.021,0.006,14,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070904,0.002,0.200,0.021,0.007,16,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070905,0.002,1.200,0.018,0.009,19,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070906,0.002,0.200,0.019,0.007,17,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070907,0.002,0.200,0.015,0.011,16,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070908,0.002,0.300,0.013,0.015,15,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070909,0.003,0.300,0.012,0.017,16,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070910,0.003,0.300,0.011,0.018,20,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070911,0.004,0.300,0.010,0.021,19,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070912,0.003,0.300,0.011,0.021,16,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070913,0.002,0.300,0.010,0.021,17,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070914,0.003,0.300,0.011,0.021,19,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070915,0.004,0.300,0.010,0.025,20,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070916,0.005,0.300,0.012,0.025,27,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070917,0.007,0.300,0.013,0.025,27,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070918,0.009,0.400,0.007,0.032,32,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070919,0.009,0.300,0.006,0.031,38,32,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070920,0.008,0.300,0.008,0.026,36,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070921,0.008,0.300,0.009,0.023,35,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070922,0.007,0.300,0.007,0.025,37,32,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070923,0.005,0.300,0.006,0.025,33,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018070924,0.004,0.400,0.004,0.025,42,33,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018071001,0.005,0.300,0.004,0.025,43,39,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018071002,0.006,0.300,0.004,0.024,36,35,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018071003,0.004,0.300,0.004,0.021,38,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018071004,0.004,0.400,0.004,0.022,32,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018071005,0.003,0.500,0.004,0.020,36,34,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018071006,0.003,0.500,0.004,0.020,44,37,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018071007,0.002,0.400,0.004,0.021,61,32,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018071008,0.002,0.400,0.007,0.022,59,38,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018071009,0.003,0.400,0.007,0.024,38,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018071010,0.002,0.400,0.008,0.026,38,31,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018071011,0.003,0.400,0.014,0.030,48,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2018071012,0.003,0.400,0.023,0.034,55,39,부산 사하구 장림로 161번길 2
