time,PV,PM10,PM25,SO2,CO,O3,NO2,기온,강수량,습도,풍속,풍향,증기압,이슬점온도,현지기압,해면기압,일조,일사,지면온도
2015-01-01 01:00:00,0,31,16,0.002,0.200,0.028,0.002,-2.6,,49,6.6,270,2.5,-11.8,1002.3,1019.8,,,-2.4
2015-01-01 02:00:00,0,26,15,0.002,0.200,0.027,0.002,-3.4,,56,6,290,2.7,-10.9,1002.6,1020.2,,,-2.3
2015-01-01 03:00:00,0,32,18,0.003,0.200,0.027,0.002,-3.5,0,38,6.8,290,1.8,-15.8,1003.4,1021,,,-3.4
2015-01-01 04:00:00,0,30,16,0.002,0.200,0.027,0.002,-4.4,,35,5.9,290,1.6,-17.5,1003.4,1021.1,,,-4.3
2015-01-01 05:00:00,0,26,19,0.003,0.200,0.026,0.002,-5,,35,6.9,290,1.5,-18.1,1003.5,1021.2,,,-4.9
2015-01-01 06:00:00,0,29,18,0.003,0.200,0.024,0.002,-5.3,,36,6.8,290,1.5,-18,1003.6,1021.4,,,-5.3
2015-01-01 07:00:00,0,38,20,0.003,0.200,0.023,0.003,-5.3,,36,5.4,290,1.5,-18,1003.7,1021.5,,,-5.5
2015-01-01 08:00:00,0.072,41,21,0.003,0.200,0.022,0.003,-5.3,,37,6.9,290,1.5,-17.7,1004.3,1022.1,0,,-5.4
2015-01-01 09:00:00,32.04,52,21,0.003,0.200,0.022,0.003,-5.1,,37,6.4,290,1.6,-17.5,1005.1,1022.9,0,,-4.5
2015-01-01 10:00:00,118.368,62,23,0.003,0.200,0.022,0.003,-3.9,,32,6.6,290,1.5,-18.2,1005.5,1023.2,.9,,-1.5
2015-01-01 11:00:00,181.908,80,28,0.003,0.200,0.022,0.003,-2.9,,28,7.9,290,1.4,-18.9,1005.5,1023.1,1,,.5
2015-01-01 12:00:00,215.316,84,28,0.003,0.200,0.023,0.003,-2.2,,24,8.4,290,1.2,-20.1,1004.7,1022.3,1,,1.5
2015-01-01 13:00:00,231.336,83,28,0.003,0.200,0.024,0.003,-2.1,,24,9.7,270,1.3,-20,1004.3,1021.8,1,,1.8
2015-01-01 14:00:00,225.324,74,26,0.003,0.200,0.026,0.003,-2,,26,7.4,290,1.4,-18.9,1004.5,1022,1,,2
2015-01-01 15:00:00,187.632,75,26,0.002,0.200,0.027,0.003,-1.5,,25,6.1,290,1.4,-19,1004.3,1021.8,1,,1.4
2015-01-01 16:00:00,118.764,53,22,0.002,0.100,0.028,0.004,-1.4,,24,7.2,290,1.3,-19.4,1004.9,1022.4,1,,0
2015-01-01 17:00:00,41.832,41,18,0.002,0.100,0.029,0.004,-2.3,,28,6.6,290,1.5,-18.3,1005.4,1023,.3,,-1.6
2015-01-01 18:00:00,0.396,35,20,0.002,0.100,0.028,0.004,-3.1,,34,4.1,320,1.7,-16.7,1005.9,1023.5,0,,-2.8
2015-01-01 19:00:00,0,23,18,0.002,0.200,0.027,0.004,-3.1,,34,3.7,320,1.7,-16.7,1006.2,1023.8,,,-4
2015-01-01 20:00:00,0,25,19,0.002,0.200,0.028,0.003,-3.6,,40,3.8,320,1.9,-15.2,1007.1,1024.8,,,-4.8
2015-01-01 21:00:00,0,29,16,0.002,0.200,0.028,0.003,-3.6,,42,3.9,320,2,-14.6,1007.3,1025,,,-5.1
2015-01-01 22:00:00,0,27,18,0.002,0.200,0.027,0.003,-3.4,,45,4,290,2.1,-13.6,1007.7,1025.4,,,-5.1
2015-01-01 23:00:00,0,21,17,0.002,0.200,0.028,0.002,-3.2,,46,4.1,320,2.2,-13.2,1007.1,1024.8,,,-4.5
2015-01-02 00:00:00,0,17,,0.002,0.200,0.027,0.002,-2.7,,45,2.1,320,2.3,-13,1006.9,1024.5,,,-3.6
2015-01-02 01:00:00,0,20,14,0.002,0.200,0.027,0.002,-2.1,,48,4.2,290,2.5,-11.6,1006.6,1024.2,,,-3.1
2015-01-02 02:00:00,0,21,18,0.002,0.200,0.027,0.002,-2.1,,49,4.8,290,2.6,-11.4,1006.7,1024.3,,,-3.2
2015-01-02 03:00:00,0,22,17,0.002,0.200,0.028,0.002,-2.1,,48,3.7,320,2.5,-11.6,1006.6,1024.2,,,-3
2015-01-02 04:00:00,0,21,21,0.002,0.200,0.029,0.002,-1.9,,48,4.4,270,2.6,-11.4,1005.9,1023.5,,,-4.2
2015-01-02 05:00:00,0,24,18,0.002,0.200,0.029,0.002,-1.7,,46,6.1,290,2.5,-11.8,1005.5,1023,,,-4.2
2015-01-02 06:00:00,0,24,18,0.003,0.200,0.029,0.002,-1.7,,49,5.5,290,2.6,-11,1005.1,1022.6,,,-4.2
2015-01-02 07:00:00,0,25,17,0.003,0.200,0.028,0.003,-1.2,,48,5.1,290,2.7,-10.8,1005.3,1022.8,,,-4.3
2015-01-02 08:00:00,0.252,23,17,0.002,0.200,0.027,0.004,-1.7,,51,4.1,320,2.8,-10.5,1005.5,1023,0,,-4.3
2015-01-02 09:00:00,34.128,24,20,0.002,0.200,0.025,0.006,-1.1,,47,4.6,320,2.6,-11,1006,1023.5,0,,-3.5
2015-01-02 10:00:00,120.672,26,22,0.003,0.200,0.026,0.007,-.1,,39,2.9,320,2.4,-12.4,1006.5,1024,.9,,.1
2015-01-02 11:00:00,160.524,29,24,0.003,0.200,0.028,0.006,-.3,,40,4.3,290,2.4,-12.2,1006.6,1024.1,.9,,1.4
2015-01-02 12:00:00,198.756,33,23,0.004,0.300,0.027,0.007,-1.4,0,65,3.1,320,3.6,-7.1,1006.2,1023.7,.1,,1.8
2015-01-02 13:00:00,196.236,39,24,0.005,0.300,0.029,0.007,-.5,,51,4.3,340,3,-9.4,1005,1022.4,.5,,1.8
2015-01-02 14:00:00,138.744,48,26,0.007,0.300,0.029,0.009,-.9,,63,5.3,340,3.6,-7,1004.8,1022.3,.3,,1.4
2015-01-02 15:00:00,110.448,62,36,0.007,0.300,0.028,0.009,0,0,48,6.4,290,2.9,-9.7,1005.1,1022.5,1,,.3
2015-01-02 16:00:00,95.76,53,34,0.006,0.300,0.029,0.008,-.2,,44,8,290,2.6,-11,1005.7,1023.2,1,,0
2015-01-02 17:00:00,29.448,41,30,0.005,0.300,0.029,0.009,-.7,,38,5.5,290,2.2,-13.2,1006.3,1023.8,.3,,-1
2015-01-02 18:00:00,0.216,37,28,0.004,0.300,0.031,0.008,-1.3,,32,6.1,290,1.8,-15.9,1006.7,1024.2,0,,-2.3
2015-01-02 19:00:00,0,36,23,0.003,0.200,0.029,0.009,-1.6,,29,4,320,1.6,-17.3,1007.6,1025.2,,,-3.5
2015-01-02 20:00:00,0,32,19,0.004,0.200,0.028,0.009,-2,,29,3.9,290,1.5,-17.7,1008.1,1025.7,,,-4.6
2015-01-02 21:00:00,0,35,20,0.004,0.200,0.027,0.009,-2.3,,29,3.1,290,1.5,-17.9,1008.6,1026.2,,,-5.3
2015-01-02 22:00:00,0,33,22,0.003,0.200,0.025,0.008,-2.8,,30,3.1,340,1.5,-18,1008.9,1026.6,,,-5.8
2015-01-02 23:00:00,0,33,23,0.004,0.400,0.017,0.015,-3.8,,34,2.2,360,1.6,-17.4,1009,1026.7,,,-6.4
2015-01-03 00:00:00,0,38,25,0.003,0.300,0.021,0.008,-4.5,,36,1.4,340,1.6,-17.3,1008.9,1026.7,,,-6.9
2015-01-03 01:00:00,0,36,24,0.003,0.300,0.020,0.006,-4.5,,35,.9,50,1.5,-17.6,1009.1,1026.9,,,-7.4
2015-01-03 02:00:00,0,33,23,0.003,0.200,0.025,0.005,-6.9,,49,.6,250,1.8,-15.8,1008.8,1026.7,,,-8
2015-01-03 03:00:00,0,33,24,0.002,0.300,0.019,0.004,-7.5,,52,0,0,1.8,-15.6,1008.8,1026.8,,,-8.3
2015-01-03 04:00:00,0,32,24,0.003,0.300,0.023,0.004,-7.9,,52,.5,70,1.8,-16,1008.6,1026.6,,,-8.7
2015-01-03 05:00:00,0,28,20,0.003,0.300,0.022,0.003,-8.4,,54,.1,0,1.8,-16,1008.3,1026.4,,,-8.9
2015-01-03 06:00:00,0,24,23,0.003,0.300,0.021,0.004,-9,,58,.8,90,1.8,-15.7,1008.3,1026.4,,,-9.1
