time,PV,PM10,PM25,SO2,CO,O3,NO2,기온,강수량,습도,풍속,풍향,증기압,이슬점온도,현지기압,해면기압,일조,일사,지면온도
2013-01-01 01:00:00,0,43,-1,0.007,1.100,0.002,0.052,-6.9,,75,2.1,110,2.8,-10.5,1011.7,1020.6,,,-2.5
2013-01-01 02:00:00,0,36,-1,0.007,0.900,0.002,0.050,-6.7,,77,2.6,140,2.9,-10,1011.2,1020,,,-2.6
2013-01-01 03:00:00,0,30,-1,0.007,0.900,0.002,0.048,-6.5,,80,3,110,3,-9.3,1010.5,1019.3,,,-2.7
2013-01-01 04:00:00,0,30,-1,0.007,0.800,0.002,0.044,-6.3,,80,3.3,110,3.1,-9.1,1009.3,1018.1,,,-2.7
2013-01-01 05:00:00,0,28,-1,0.007,0.800,0.002,0.042,-6.4,,94,4.6,110,3.6,-7.2,1008.2,1017,,,-2.5
2013-01-01 06:00:00,0,31,-1,0.006,0.800,0.002,0.040,-6,.8,99,4.2,140,3.9,-6.1,1007.9,1016.7,,,-2.2
2013-01-01 07:00:00,0,31,-1,0.005,0.600,0.005,0.034,-5.5,,99,3.4,110,4,-5.6,1007.2,1016,,,-1.9
2013-01-01 08:00:00,0,22,-1,0.005,0.600,0.006,0.034,-5.3,,95,3.1,140,3.9,-5.9,1007.5,1016.3,0,0,-1.7
2013-01-01 09:00:00,0,22,-1,0.006,0.800,0.005,0.037,-4.7,.9,94,2.3,110,4.1,-5.5,1007.6,1016.3,0,.13,-1.4
2013-01-01 10:00:00,8.352,25,-1,0.007,0.700,0.009,0.030,-3.1,,91,2.1,110,4.4,-4.3,1008,1016.7,.5,.51,-1.1
2013-01-01 11:00:00,52.224,28,-1,0.008,0.600,0.015,0.021,-1.7,,89,1.4,140,4.8,-3.2,1008.6,1017.3,.5,.68,-.8
2013-01-01 12:00:00,115.008,33,-1,0.008,0.700,0.014,0.023,0,0,89,.6,160,5.4,-1.6,1008.6,1017.2,.7,.9,-.5
2013-01-01 13:00:00,469.824,39,-1,0.011,0.800,0.015,0.025,-.5,,85,3.3,320,5,-2.7,1008.6,1017.2,1,1.52,-.3
2013-01-01 14:00:00,665.856,43,-1,0.014,0.700,0.020,0.020,-.2,,77,5.2,320,4.6,-3.7,1008.9,1017.5,1,1.53,-.1
