지역,측정소명,측정소코드,측정일시,SO2,CO,O3,NO2,PM10,주소
부산 사하구,장림동,221202,2013070101,0.004,0.200,0.029,0.030,38,부산 사하구 장림동
부산 사하구,장림동,221202,2013070102,0.004,0.300,0.022,0.029,45,부산 사하구 장림동
부산 사하구,장림동,221202,2013070103,0.004,0.200,0.026,0.029,48,부산 사하구 장림동
부산 사하구,장림동,221202,2013070104,0.004,0.300,0.018,0.029,42,부산 사하구 장림동
부산 사하구,장림동,221202,2013070105,0.004,0.300,0.016,0.031,46,부산 사하구 장림동
부산 사하구,장림동,221202,2013070106,0.004,0.200,0.022,0.032,49,부산 사하구 장림동
부산 사하구,장림동,221202,2013070107,0.004,0.300,0.021,0.031,43,부산 사하구 장림동
부산 사하구,장림동,221202,2013070108,0.004,0.300,0.020,0.032,41,부산 사하구 장림동
부산 사하구,장림동,221202,2013070109,0.004,0.300,0.016,0.034,38,부산 사하구 장림동
부산 사하구,장림동,221202,2013070110,0.004,0.300,0.019,0.036,45,부산 사하구 장림동
부산 사하구,장림동,221202,2013070111,0.005,0.300,0.024,0.035,45,부산 사하구 장림동
부산 사하구,장림동,221202,2013070112,0.005,0.300,0.023,0.036,43,부산 사하구 장림동
부산 사하구,장림동,221202,2013070113,0.005,0.300,0.028,0.037,47,부산 사하구 장림동
부산 사하구,장림동,221202,2013070114,0.005,0.200,0.034,0.034,38,부산 사하구 장림동
부산 사하구,장림동,221202,2013070115,0.004,0.200,0.033,0.032,33,부산 사하구 장림동
부산 사하구,장림동,221202,2013070116,0.004,0.200,0.031,0.031,38,부산 사하구 장림동
부산 사하구,장림동,221202,2013070117,0.004,0.200,0.031,0.031,36,부산 사하구 장림동
부산 사하구,장림동,221202,2013070118,0.004,0.200,0.027,0.031,40,부산 사하구 장림동
부산 사하구,장림동,221202,2013070119,0.004,0.200,0.022,0.031,40,부산 사하구 장림동
부산 사하구,장림동,221202,2013070120,0.004,0.200,0.024,0.030,43,부산 사하구 장림동
부산 사하구,장림동,221202,2013070121,0.004,0.200,0.022,0.031,43,부산 사하구 장림동
부산 사하구,장림동,221202,2013070122,0.004,0.200,0.022,0.030,44,부산 사하구 장림동
부산 사하구,장림동,221202,2013070123,0.004,0.200,0.021,0.030,47,부산 사하구 장림동
부산 사하구,장림동,221202,2013070124,0.004,0.200,0.022,0.030,38,부산 사하구 장림동
부산 사하구,장림동,221202,2013070201,0.004,0.200,0.019,0.029,39,부산 사하구 장림동
부산 사하구,장림동,221202,2013070202,0.004,0.200,0.016,0.029,52,부산 사하구 장림동
부산 사하구,장림동,221202,2013070203,0.004,0.200,0.019,0.027,51,부산 사하구 장림동
부산 사하구,장림동,221202,2013070204,0.004,0.200,0.018,0.027,44,부산 사하구 장림동
부산 사하구,장림동,221202,2013070205,0.004,0.200,0.018,0.028,45,부산 사하구 장림동
부산 사하구,장림동,221202,2013070206,0.004,0.200,0.017,0.028,46,부산 사하구 장림동
부산 사하구,장림동,221202,2013070207,0.004,0.200,0.011,0.027,51,부산 사하구 장림동
부산 사하구,장림동,221202,2013070208,0.004,0.200,0.009,0.028,54,부산 사하구 장림동
부산 사하구,장림동,221202,2013070209,0.004,0.200,0.011,0.027,51,부산 사하구 장림동
부산 사하구,장림동,221202,2013070210,0.004,0.200,0.013,0.028,52,부산 사하구 장림동
부산 사하구,장림동,221202,2013070211,0.004,0.200,0.013,0.026,40,부산 사하구 장림동
부산 사하구,장림동,221202,2013070212,0.004,0.200,0.014,0.027,36,부산 사하구 장림동
부산 사하구,장림동,221202,2013070213,0.004,0.200,0.016,0.026,47,부산 사하구 장림동
부산 사하구,장림동,221202,2013070214,0.004,0.200,0.014,0.024,48,부산 사하구 장림동
부산 사하구,장림동,221202,2013070215,0.004,0.200,0.013,0.025,47,부산 사하구 장림동
부산 사하구,장림동,221202,2013070216,0.004,0.200,0.012,0.024,48,부산 사하구 장림동
부산 사하구,장림동,221202,2013070217,0.004,0.200,0.012,0.024,45,부산 사하구 장림동
부산 사하구,장림동,221202,2013070218,0.004,0.200,0.012,0.025,50,부산 사하구 장림동
부산 사하구,장림동,221202,2013070219,0.004,0.200,0.014,0.026,58,부산 사하구 장림동
부산 사하구,장림동,221202,2013070220,0.004,0.200,0.012,0.024,61,부산 사하구 장림동
부산 사하구,장림동,221202,2013070221,0.004,0.200,0.014,0.024,59,부산 사하구 장림동
부산 사하구,장림동,221202,2013070222,0.004,0.200,0.015,0.024,60,부산 사하구 장림동
부산 사하구,장림동,221202,2013070223,0.004,0.200,0.016,0.024,57,부산 사하구 장림동
부산 사하구,장림동,221202,2013070224,0.004,0.100,0.019,0.023,58,부산 사하구 장림동
부산 사하구,장림동,221202,2013070301,0.004,0.100,0.020,0.022,57,부산 사하구 장림동
부산 사하구,장림동,221202,2013070302,0.004,0.200,0.021,0.022,50,부산 사하구 장림동
부산 사하구,장림동,221202,2013070303,0.003,0.100,0.021,0.022,52,부산 사하구 장림동
부산 사하구,장림동,221202,2013070304,0.003,0.200,0.023,0.022,64,부산 사하구 장림동
부산 사하구,장림동,221202,2013070305,0.003,0.200,0.024,0.022,67,부산 사하구 장림동
부산 사하구,장림동,221202,2013070306,0.003,0.200,0.023,0.024,70,부산 사하구 장림동
부산 사하구,장림동,221202,2013070307,0.003,0.200,0.023,0.023,58,부산 사하구 장림동
부산 사하구,장림동,221202,2013070308,0.003,0.200,0.019,0.024,45,부산 사하구 장림동
부산 사하구,장림동,221202,2013070309,0.003,0.300,0.020,0.028,48,부산 사하구 장림동
부산 사하구,장림동,221202,2013070310,0.003,0.200,0.020,0.026,40,부산 사하구 장림동
부산 사하구,장림동,221202,2013070311,0.003,0.200,0.018,0.027,36,부산 사하구 장림동
부산 사하구,장림동,221202,2013070312,0.003,0.300,0.014,0.027,42,부산 사하구 장림동
부산 사하구,장림동,221202,2013070313,0.004,0.300,0.016,0.030,49,부산 사하구 장림동
부산 사하구,장림동,221202,2013070314,0.004,0.200,0.025,0.027,47,부산 사하구 장림동
부산 사하구,장림동,221202,2013070315,0.004,0.200,0.020,0.027,35,부산 사하구 장림동
부산 사하구,장림동,221202,2013070316,0.004,0.200,0.019,0.029,40,부산 사하구 장림동
부산 사하구,장림동,221202,2013070317,0.004,0.200,0.022,0.030,51,부산 사하구 장림동
부산 사하구,장림동,221202,2013070318,0.004,0.200,0.026,0.028,45,부산 사하구 장림동
부산 사하구,장림동,221202,2013070319,0.004,0.300,0.019,0.029,41,부산 사하구 장림동
부산 사하구,장림동,221202,2013070320,0.004,0.300,0.018,0.028,55,부산 사하구 장림동
부산 사하구,장림동,221202,2013070321,0.004,0.300,0.018,0.027,73,부산 사하구 장림동
부산 사하구,장림동,221202,2013070322,0.003,0.300,0.019,0.028,83,부산 사하구 장림동
부산 사하구,장림동,221202,2013070323,0.003,0.300,0.015,0.027,91,부산 사하구 장림동
부산 사하구,장림동,221202,2013070324,0.003,0.300,0.017,0.026,98,부산 사하구 장림동
부산 사하구,장림동,221202,2013070401,0.003,0.300,0.019,0.026,95,부산 사하구 장림동
부산 사하구,장림동,221202,2013070402,0.003,0.300,0.019,0.025,91,부산 사하구 장림동
부산 사하구,장림동,221202,2013070403,0.004,0.300,0.020,0.027,96,부산 사하구 장림동
부산 사하구,장림동,221202,2013070404,0.004,0.400,0.017,0.028,112,부산 사하구 장림동
부산 사하구,장림동,221202,2013070405,0.004,0.300,0.018,0.027,116,부산 사하구 장림동
부산 사하구,장림동,221202,2013070406,0.004,0.300,0.016,0.026,120,부산 사하구 장림동
부산 사하구,장림동,221202,2013070407,0.004,0.300,0.021,0.029,114,부산 사하구 장림동
부산 사하구,장림동,221202,2013070408,0.004,0.300,0.022,0.031,84,부산 사하구 장림동
부산 사하구,장림동,221202,2013070409,0.004,0.300,0.032,0.035,57,부산 사하구 장림동
부산 사하구,장림동,221202,2013070410,0.004,0.200,0.034,0.030,44,부산 사하구 장림동
부산 사하구,장림동,221202,2013070411,0.004,0.200,0.035,0.028,44,부산 사하구 장림동
부산 사하구,장림동,221202,2013070412,0.004,0.200,0.029,0.027,38,부산 사하구 장림동
부산 사하구,장림동,221202,2013070413,0.003,0.200,0.015,0.027,32,부산 사하구 장림동
부산 사하구,장림동,221202,2013070414,0.003,0.200,0.016,0.027,33,부산 사하구 장림동
부산 사하구,장림동,221202,2013070415,-999.000,-999.000,-999.000,-999.000,36,부산 사하구 장림동
부산 사하구,장림동,221202,2013070416,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013070417,0.005,0.300,0.030,0.029,59,부산 사하구 장림동
부산 사하구,장림동,221202,2013070418,0.005,0.300,0.028,0.029,50,부산 사하구 장림동
부산 사하구,장림동,221202,2013070419,0.004,0.300,0.028,0.028,42,부산 사하구 장림동
부산 사하구,장림동,221202,2013070420,0.004,0.300,0.031,0.027,29,부산 사하구 장림동
부산 사하구,장림동,221202,2013070421,0.004,0.300,0.025,0.028,15,부산 사하구 장림동
부산 사하구,장림동,221202,2013070422,0.004,0.200,0.021,0.026,37,부산 사하구 장림동
부산 사하구,장림동,221202,2013070423,0.005,0.200,0.017,0.024,30,부산 사하구 장림동
부산 사하구,장림동,221202,2013070424,0.005,0.200,0.033,0.025,35,부산 사하구 장림동
부산 사하구,장림동,221202,2013070501,0.005,0.200,0.034,0.024,52,부산 사하구 장림동
부산 사하구,장림동,221202,2013070502,0.005,0.200,0.034,0.024,60,부산 사하구 장림동
부산 사하구,장림동,221202,2013070503,0.004,0.200,0.040,0.023,67,부산 사하구 장림동
부산 사하구,장림동,221202,2013070504,0.004,0.200,0.042,0.023,72,부산 사하구 장림동
부산 사하구,장림동,221202,2013070505,0.005,0.200,0.036,0.023,64,부산 사하구 장림동
부산 사하구,장림동,221202,2013070506,0.005,0.100,0.029,0.022,64,부산 사하구 장림동
부산 사하구,장림동,221202,2013070507,0.005,0.200,0.024,0.022,63,부산 사하구 장림동
부산 사하구,장림동,221202,2013070508,0.006,0.200,0.020,0.023,58,부산 사하구 장림동
부산 사하구,장림동,221202,2013070509,0.005,0.200,0.020,0.022,56,부산 사하구 장림동
부산 사하구,장림동,221202,2013070510,0.005,0.200,0.019,0.021,61,부산 사하구 장림동
부산 사하구,장림동,221202,2013070511,0.005,0.200,0.019,0.021,65,부산 사하구 장림동
부산 사하구,장림동,221202,2013070512,0.005,0.200,0.024,0.023,72,부산 사하구 장림동
부산 사하구,장림동,221202,2013070513,0.005,0.200,0.027,0.023,61,부산 사하구 장림동
부산 사하구,장림동,221202,2013070514,0.004,0.200,0.026,0.023,67,부산 사하구 장림동
부산 사하구,장림동,221202,2013070515,0.004,0.200,0.027,0.022,65,부산 사하구 장림동
부산 사하구,장림동,221202,2013070516,0.004,0.200,0.024,0.022,60,부산 사하구 장림동
부산 사하구,장림동,221202,2013070517,0.005,0.200,0.022,0.022,61,부산 사하구 장림동
부산 사하구,장림동,221202,2013070518,0.004,0.200,0.024,0.022,64,부산 사하구 장림동
부산 사하구,장림동,221202,2013070519,0.005,0.200,0.022,0.022,62,부산 사하구 장림동
부산 사하구,장림동,221202,2013070520,0.004,0.200,0.025,0.021,73,부산 사하구 장림동
부산 사하구,장림동,221202,2013070521,0.005,0.200,0.022,0.022,61,부산 사하구 장림동
부산 사하구,장림동,221202,2013070522,0.005,0.200,0.027,0.023,69,부산 사하구 장림동
부산 사하구,장림동,221202,2013070523,0.005,0.200,0.031,0.022,73,부산 사하구 장림동
부산 사하구,장림동,221202,2013070524,0.005,0.200,0.034,0.022,60,부산 사하구 장림동
부산 사하구,장림동,221202,2013070601,0.005,0.200,0.041,0.022,56,부산 사하구 장림동
부산 사하구,장림동,221202,2013070602,0.004,0.200,0.043,0.021,53,부산 사하구 장림동
부산 사하구,장림동,221202,2013070603,0.005,0.200,0.043,0.022,45,부산 사하구 장림동
부산 사하구,장림동,221202,2013070604,0.005,0.200,0.043,0.022,57,부산 사하구 장림동
부산 사하구,장림동,221202,2013070605,0.005,0.200,0.044,0.022,48,부산 사하구 장림동
부산 사하구,장림동,221202,2013070606,0.008,0.300,0.029,0.024,50,부산 사하구 장림동
부산 사하구,장림동,221202,2013070607,0.012,0.400,0.020,0.028,56,부산 사하구 장림동
부산 사하구,장림동,221202,2013070608,0.012,0.500,0.016,0.028,63,부산 사하구 장림동
부산 사하구,장림동,221202,2013070609,0.009,0.400,0.021,0.030,54,부산 사하구 장림동
부산 사하구,장림동,221202,2013070610,0.007,0.300,0.025,0.033,56,부산 사하구 장림동
부산 사하구,장림동,221202,2013070611,0.006,0.300,0.036,0.031,69,부산 사하구 장림동
부산 사하구,장림동,221202,2013070612,0.005,0.300,0.044,0.030,58,부산 사하구 장림동
부산 사하구,장림동,221202,2013070613,0.005,0.300,0.046,0.028,51,부산 사하구 장림동
부산 사하구,장림동,221202,2013070614,0.005,0.200,0.042,0.026,36,부산 사하구 장림동
부산 사하구,장림동,221202,2013070615,0.005,0.200,0.041,0.027,25,부산 사하구 장림동
부산 사하구,장림동,221202,2013070616,0.005,0.200,0.043,0.025,25,부산 사하구 장림동
부산 사하구,장림동,221202,2013070617,0.005,0.200,0.040,0.026,26,부산 사하구 장림동
부산 사하구,장림동,221202,2013070618,0.007,0.300,0.032,0.028,27,부산 사하구 장림동
부산 사하구,장림동,221202,2013070619,0.008,0.400,0.026,0.030,33,부산 사하구 장림동
부산 사하구,장림동,221202,2013070620,0.006,0.200,0.033,0.029,41,부산 사하구 장림동
부산 사하구,장림동,221202,2013070621,0.006,0.200,0.034,0.028,31,부산 사하구 장림동
부산 사하구,장림동,221202,2013070622,0.005,0.200,0.032,0.027,40,부산 사하구 장림동
부산 사하구,장림동,221202,2013070623,0.006,0.300,0.026,0.027,33,부산 사하구 장림동
부산 사하구,장림동,221202,2013070624,0.007,0.200,0.023,0.025,36,부산 사하구 장림동
부산 사하구,장림동,221202,2013070701,0.007,0.200,0.026,0.025,41,부산 사하구 장림동
부산 사하구,장림동,221202,2013070702,0.007,0.200,0.031,0.024,49,부산 사하구 장림동
부산 사하구,장림동,221202,2013070703,0.009,0.200,0.027,0.025,32,부산 사하구 장림동
부산 사하구,장림동,221202,2013070704,0.009,0.200,0.025,0.025,45,부산 사하구 장림동
부산 사하구,장림동,221202,2013070705,0.006,0.300,0.033,0.026,43,부산 사하구 장림동
부산 사하구,장림동,221202,2013070706,0.004,0.400,0.036,0.024,40,부산 사하구 장림동
부산 사하구,장림동,221202,2013070707,0.004,0.200,0.031,0.025,28,부산 사하구 장림동
부산 사하구,장림동,221202,2013070708,0.003,0.300,0.029,0.025,24,부산 사하구 장림동
부산 사하구,장림동,221202,2013070709,0.004,0.200,0.027,0.023,26,부산 사하구 장림동
부산 사하구,장림동,221202,2013070710,0.004,0.200,0.024,0.022,19,부산 사하구 장림동
부산 사하구,장림동,221202,2013070711,0.006,0.200,0.024,0.024,16,부산 사하구 장림동
부산 사하구,장림동,221202,2013070712,0.010,0.200,0.019,0.025,24,부산 사하구 장림동
부산 사하구,장림동,221202,2013070713,0.008,0.300,0.017,0.025,34,부산 사하구 장림동
부산 사하구,장림동,221202,2013070714,0.007,0.200,0.023,0.025,28,부산 사하구 장림동
부산 사하구,장림동,221202,2013070715,0.005,0.200,0.024,0.025,29,부산 사하구 장림동
부산 사하구,장림동,221202,2013070716,0.004,0.200,0.023,0.024,31,부산 사하구 장림동
부산 사하구,장림동,221202,2013070717,0.005,0.200,0.020,0.022,45,부산 사하구 장림동
부산 사하구,장림동,221202,2013070718,0.005,0.200,0.018,0.021,45,부산 사하구 장림동
부산 사하구,장림동,221202,2013070719,0.005,0.200,0.017,0.020,40,부산 사하구 장림동
부산 사하구,장림동,221202,2013070720,0.004,0.200,0.019,0.020,35,부산 사하구 장림동
부산 사하구,장림동,221202,2013070721,0.004,0.100,0.019,0.020,31,부산 사하구 장림동
부산 사하구,장림동,221202,2013070722,0.004,0.100,0.018,0.018,34,부산 사하구 장림동
부산 사하구,장림동,221202,2013070723,0.005,0.100,0.015,0.018,36,부산 사하구 장림동
부산 사하구,장림동,221202,2013070724,0.004,0.100,0.015,0.018,29,부산 사하구 장림동
부산 사하구,장림동,221202,2013070801,0.004,0.100,0.016,0.017,38,부산 사하구 장림동
부산 사하구,장림동,221202,2013070802,0.004,0.100,0.016,0.017,29,부산 사하구 장림동
부산 사하구,장림동,221202,2013070803,0.004,0.100,0.015,0.016,33,부산 사하구 장림동
부산 사하구,장림동,221202,2013070804,0.004,0.100,0.014,0.016,26,부산 사하구 장림동
부산 사하구,장림동,221202,2013070805,0.004,0.100,0.013,0.016,26,부산 사하구 장림동
부산 사하구,장림동,221202,2013070806,0.005,0.100,0.014,0.016,33,부산 사하구 장림동
부산 사하구,장림동,221202,2013070807,0.005,0.100,0.015,0.017,28,부산 사하구 장림동
부산 사하구,장림동,221202,2013070808,0.005,0.100,0.012,0.017,34,부산 사하구 장림동
부산 사하구,장림동,221202,2013070809,0.005,0.100,0.013,0.017,35,부산 사하구 장림동
부산 사하구,장림동,221202,2013070810,0.005,0.100,0.012,0.017,34,부산 사하구 장림동
부산 사하구,장림동,221202,2013070811,0.005,0.100,0.013,0.018,36,부산 사하구 장림동
부산 사하구,장림동,221202,2013070812,0.004,0.100,0.016,0.018,35,부산 사하구 장림동
부산 사하구,장림동,221202,2013070813,0.004,0.100,0.020,0.018,38,부산 사하구 장림동
부산 사하구,장림동,221202,2013070814,0.004,0.200,0.020,0.019,36,부산 사하구 장림동
부산 사하구,장림동,221202,2013070815,0.005,0.200,0.017,0.020,39,부산 사하구 장림동
부산 사하구,장림동,221202,2013070816,0.005,0.100,0.017,0.020,40,부산 사하구 장림동
부산 사하구,장림동,221202,2013070817,0.005,0.200,0.016,0.019,41,부산 사하구 장림동
부산 사하구,장림동,221202,2013070818,0.004,0.200,0.016,0.019,46,부산 사하구 장림동
부산 사하구,장림동,221202,2013070819,0.004,0.200,0.015,0.019,36,부산 사하구 장림동
부산 사하구,장림동,221202,2013070820,0.004,0.200,0.015,0.018,32,부산 사하구 장림동
부산 사하구,장림동,221202,2013070821,0.004,0.200,0.016,0.018,33,부산 사하구 장림동
부산 사하구,장림동,221202,2013070822,0.005,0.100,0.013,0.018,33,부산 사하구 장림동
부산 사하구,장림동,221202,2013070823,0.004,0.100,0.015,0.018,26,부산 사하구 장림동
부산 사하구,장림동,221202,2013070824,0.005,0.100,0.016,0.018,27,부산 사하구 장림동
부산 사하구,장림동,221202,2013070901,0.005,0.100,0.015,0.018,28,부산 사하구 장림동
부산 사하구,장림동,221202,2013070902,0.005,0.100,0.016,0.017,32,부산 사하구 장림동
부산 사하구,장림동,221202,2013070903,0.005,0.100,0.012,0.017,26,부산 사하구 장림동
부산 사하구,장림동,221202,2013070904,0.004,0.100,0.014,0.017,23,부산 사하구 장림동
부산 사하구,장림동,221202,2013070905,0.006,0.100,0.010,0.018,25,부산 사하구 장림동
부산 사하구,장림동,221202,2013070906,0.005,0.100,0.014,0.018,29,부산 사하구 장림동
부산 사하구,장림동,221202,2013070907,0.004,0.100,0.014,0.019,30,부산 사하구 장림동
부산 사하구,장림동,221202,2013070908,0.005,0.200,0.014,0.019,32,부산 사하구 장림동
부산 사하구,장림동,221202,2013070909,0.005,0.200,0.014,0.019,37,부산 사하구 장림동
부산 사하구,장림동,221202,2013070910,0.005,0.200,0.016,0.020,40,부산 사하구 장림동
부산 사하구,장림동,221202,2013070911,0.004,0.200,0.018,0.020,38,부산 사하구 장림동
부산 사하구,장림동,221202,2013070912,0.004,0.200,0.020,0.021,37,부산 사하구 장림동
부산 사하구,장림동,221202,2013070913,0.005,0.100,0.021,0.021,35,부산 사하구 장림동
부산 사하구,장림동,221202,2013070914,0.005,0.200,0.023,0.022,33,부산 사하구 장림동
부산 사하구,장림동,221202,2013070915,0.005,0.200,0.024,0.023,39,부산 사하구 장림동
부산 사하구,장림동,221202,2013070916,0.005,0.200,0.024,0.023,42,부산 사하구 장림동
부산 사하구,장림동,221202,2013070917,0.005,0.200,0.025,0.024,45,부산 사하구 장림동
부산 사하구,장림동,221202,2013070918,0.005,0.200,0.021,0.025,41,부산 사하구 장림동
부산 사하구,장림동,221202,2013070919,0.005,0.200,0.021,0.025,43,부산 사하구 장림동
부산 사하구,장림동,221202,2013070920,0.004,0.200,0.019,0.028,39,부산 사하구 장림동
부산 사하구,장림동,221202,2013070921,0.004,0.200,0.020,0.027,33,부산 사하구 장림동
부산 사하구,장림동,221202,2013070922,0.004,0.200,0.020,0.025,35,부산 사하구 장림동
부산 사하구,장림동,221202,2013070923,0.006,0.200,0.017,0.025,31,부산 사하구 장림동
부산 사하구,장림동,221202,2013070924,0.005,0.200,0.017,0.028,26,부산 사하구 장림동
부산 사하구,장림동,221202,2013071001,0.005,0.200,0.015,0.029,31,부산 사하구 장림동
부산 사하구,장림동,221202,2013071002,0.005,0.100,0.021,0.028,33,부산 사하구 장림동
부산 사하구,장림동,221202,2013071003,0.005,0.100,0.018,0.025,25,부산 사하구 장림동
부산 사하구,장림동,221202,2013071004,0.006,0.100,0.014,0.028,43,부산 사하구 장림동
부산 사하구,장림동,221202,2013071005,0.006,0.200,0.010,0.032,45,부산 사하구 장림동
부산 사하구,장림동,221202,2013071006,0.005,0.100,0.017,0.033,43,부산 사하구 장림동
부산 사하구,장림동,221202,2013071007,0.005,0.200,0.016,0.030,30,부산 사하구 장림동
부산 사하구,장림동,221202,2013071008,0.004,0.200,0.016,0.031,24,부산 사하구 장림동
부산 사하구,장림동,221202,2013071009,0.005,0.200,0.016,0.034,27,부산 사하구 장림동
부산 사하구,장림동,221202,2013071010,0.005,0.200,0.020,0.033,38,부산 사하구 장림동
부산 사하구,장림동,221202,2013071011,0.004,0.200,0.023,0.033,37,부산 사하구 장림동
부산 사하구,장림동,221202,2013071012,0.004,0.200,0.025,0.032,32,부산 사하구 장림동
부산 사하구,장림동,221202,2013071013,0.004,0.200,0.027,0.026,33,부산 사하구 장림동
부산 사하구,장림동,221202,2013071014,0.005,0.200,0.028,0.024,28,부산 사하구 장림동
부산 사하구,장림동,221202,2013071015,0.004,0.200,0.024,0.027,37,부산 사하구 장림동
부산 사하구,장림동,221202,2013071016,0.004,0.200,0.026,0.027,34,부산 사하구 장림동
부산 사하구,장림동,221202,2013071017,0.005,0.200,0.027,0.026,32,부산 사하구 장림동
부산 사하구,장림동,221202,2013071018,0.005,0.200,0.027,0.028,41,부산 사하구 장림동
부산 사하구,장림동,221202,2013071019,0.004,0.200,0.026,0.028,42,부산 사하구 장림동
부산 사하구,장림동,221202,2013071020,0.004,0.200,0.024,0.028,34,부산 사하구 장림동
부산 사하구,장림동,221202,2013071021,0.004,0.200,0.023,0.026,41,부산 사하구 장림동
부산 사하구,장림동,221202,2013071022,0.004,0.200,0.021,0.025,40,부산 사하구 장림동
부산 사하구,장림동,221202,2013071023,0.006,0.200,0.015,0.028,35,부산 사하구 장림동
부산 사하구,장림동,221202,2013071024,0.005,0.200,0.016,0.028,57,부산 사하구 장림동
부산 사하구,장림동,221202,2013071101,0.005,0.200,0.012,0.028,56,부산 사하구 장림동
부산 사하구,장림동,221202,2013071102,0.008,0.300,0.011,0.030,44,부산 사하구 장림동
부산 사하구,장림동,221202,2013071103,0.006,0.200,0.013,0.028,39,부산 사하구 장림동
부산 사하구,장림동,221202,2013071104,0.005,0.200,0.014,0.029,39,부산 사하구 장림동
부산 사하구,장림동,221202,2013071105,0.006,0.200,0.016,0.028,40,부산 사하구 장림동
부산 사하구,장림동,221202,2013071106,0.009,0.200,0.014,0.028,52,부산 사하구 장림동
부산 사하구,장림동,221202,2013071107,0.006,0.200,0.014,0.029,38,부산 사하구 장림동
부산 사하구,장림동,221202,2013071108,0.007,0.200,0.013,0.033,38,부산 사하구 장림동
부산 사하구,장림동,221202,2013071109,0.006,0.200,0.015,0.036,37,부산 사하구 장림동
부산 사하구,장림동,221202,2013071110,0.008,0.200,0.017,0.035,46,부산 사하구 장림동
부산 사하구,장림동,221202,2013071111,0.006,0.200,0.021,0.036,39,부산 사하구 장림동
부산 사하구,장림동,221202,2013071112,0.005,0.200,0.025,0.030,45,부산 사하구 장림동
부산 사하구,장림동,221202,2013071113,0.005,0.200,0.025,0.027,46,부산 사하구 장림동
부산 사하구,장림동,221202,2013071114,0.005,0.200,0.027,0.026,25,부산 사하구 장림동
부산 사하구,장림동,221202,2013071115,0.006,0.200,0.025,0.025,25,부산 사하구 장림동
부산 사하구,장림동,221202,2013071116,0.005,0.200,0.024,0.029,38,부산 사하구 장림동
부산 사하구,장림동,221202,2013071117,0.004,0.200,0.025,0.027,28,부산 사하구 장림동
부산 사하구,장림동,221202,2013071118,0.005,0.200,0.021,0.028,32,부산 사하구 장림동
부산 사하구,장림동,221202,2013071119,0.004,0.200,0.019,0.030,32,부산 사하구 장림동
부산 사하구,장림동,221202,2013071120,0.005,0.200,0.018,0.029,33,부산 사하구 장림동
부산 사하구,장림동,221202,2013071121,0.006,0.200,0.016,0.027,27,부산 사하구 장림동
부산 사하구,장림동,221202,2013071122,0.005,0.200,0.017,0.026,29,부산 사하구 장림동
부산 사하구,장림동,221202,2013071123,0.006,0.200,0.013,0.027,27,부산 사하구 장림동
부산 사하구,장림동,221202,2013071124,0.008,0.200,0.010,0.029,27,부산 사하구 장림동
부산 사하구,장림동,221202,2013071201,0.011,0.200,0.009,0.029,28,부산 사하구 장림동
부산 사하구,장림동,221202,2013071202,0.032,0.200,0.009,0.030,40,부산 사하구 장림동
부산 사하구,장림동,221202,2013071203,0.026,0.200,0.012,0.028,48,부산 사하구 장림동
부산 사하구,장림동,221202,2013071204,0.006,0.200,0.012,0.028,36,부산 사하구 장림동
부산 사하구,장림동,221202,2013071205,0.011,0.200,0.008,0.029,32,부산 사하구 장림동
부산 사하구,장림동,221202,2013071206,0.008,0.300,0.007,0.032,37,부산 사하구 장림동
부산 사하구,장림동,221202,2013071207,0.018,0.200,0.008,0.031,47,부산 사하구 장림동
부산 사하구,장림동,221202,2013071208,0.007,0.200,0.010,0.034,53,부산 사하구 장림동
부산 사하구,장림동,221202,2013071209,0.005,0.200,0.014,0.032,57,부산 사하구 장림동
부산 사하구,장림동,221202,2013071210,0.005,0.200,0.017,0.029,59,부산 사하구 장림동
부산 사하구,장림동,221202,2013071211,0.008,0.200,0.016,0.031,64,부산 사하구 장림동
부산 사하구,장림동,221202,2013071212,0.009,0.200,0.021,0.029,61,부산 사하구 장림동
부산 사하구,장림동,221202,2013071213,0.009,0.200,0.022,0.028,65,부산 사하구 장림동
부산 사하구,장림동,221202,2013071214,-999.000,-999.000,-999.000,-999.000,59,부산 사하구 장림동
부산 사하구,장림동,221202,2013071215,-999.000,-999.000,-999.000,-999.000,59,부산 사하구 장림동
부산 사하구,장림동,221202,2013071216,0.010,0.200,0.019,0.026,63,부산 사하구 장림동
부산 사하구,장림동,221202,2013071217,0.012,0.200,0.016,0.029,64,부산 사하구 장림동
부산 사하구,장림동,221202,2013071218,0.012,0.200,0.013,0.030,59,부산 사하구 장림동
부산 사하구,장림동,221202,2013071219,0.008,0.200,0.013,0.028,59,부산 사하구 장림동
부산 사하구,장림동,221202,2013071220,0.007,0.200,0.013,0.028,48,부산 사하구 장림동
부산 사하구,장림동,221202,2013071221,0.007,0.200,0.013,0.027,47,부산 사하구 장림동
부산 사하구,장림동,221202,2013071222,0.008,0.200,0.013,0.027,45,부산 사하구 장림동
부산 사하구,장림동,221202,2013071223,0.008,0.200,0.012,0.027,39,부산 사하구 장림동
부산 사하구,장림동,221202,2013071224,0.007,0.200,0.011,0.026,43,부산 사하구 장림동
부산 사하구,장림동,221202,2013071301,0.007,0.200,0.009,0.027,50,부산 사하구 장림동
부산 사하구,장림동,221202,2013071302,0.006,0.200,0.009,0.028,50,부산 사하구 장림동
