지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
경남 하동군,238161,하동읍,2014100207,0.003,0.200,0.016,0.005,50,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100208,0.003,0.200,0.016,0.006,42,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100209,0.003,0.200,0.018,0.007,56,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100210,0.003,0.200,0.026,0.007,58,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100211,0.003,0.200,0.036,0.006,57,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100212,0.003,0.200,0.046,0.005,69,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100213,0.003,0.200,0.054,0.005,55,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100214,0.003,0.200,0.056,0.004,52,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100215,0.003,0.200,0.061,0.006,58,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100216,0.005,0.300,0.061,0.010,67,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100217,0.003,0.300,0.061,0.009,61,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100218,0.003,0.300,0.059,0.010,56,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100219,0.003,0.300,0.052,0.011,53,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100220,0.003,0.300,0.045,0.011,57,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100221,0.003,0.300,0.035,0.013,71,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100222,0.003,0.300,0.025,0.013,77,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100223,0.003,0.300,0.020,0.012,76,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100224,0.003,0.300,0.021,0.010,76,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100301,0.003,0.200,0.036,0.006,69,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100302,0.003,0.200,0.034,0.005,63,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100303,0.003,0.200,0.032,0.005,60,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100304,0.003,0.200,0.028,0.005,71,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100305,0.003,0.200,0.023,0.006,61,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100306,0.003,0.200,0.026,0.006,55,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100307,0.003,0.300,0.038,0.006,59,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100308,0.003,0.200,0.043,0.004,61,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100309,0.003,0.200,0.042,0.004,58,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100310,0.003,0.200,0.045,0.004,64,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100311,0.003,0.200,0.045,0.004,66,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100312,0.003,0.200,0.047,0.004,58,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100313,0.003,0.200,0.048,0.004,61,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100314,0.003,0.300,0.051,0.004,53,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100315,0.003,0.300,0.052,0.005,55,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100316,0.003,0.300,0.053,0.005,53,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100317,0.003,0.300,0.052,0.006,54,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100318,0.003,0.300,0.048,0.007,54,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100319,0.003,0.300,0.042,0.009,51,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100320,0.003,0.300,0.042,0.007,57,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100321,0.003,0.300,0.038,0.008,59,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100322,0.003,0.300,0.036,0.007,56,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100323,0.003,0.300,0.030,0.008,63,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100324,0.003,0.300,0.027,0.006,57,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100401,0.003,0.300,0.024,0.005,57,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100402,0.003,0.300,0.022,0.005,55,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100403,0.003,0.300,0.022,0.005,48,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100404,0.003,0.300,0.021,0.004,49,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100405,0.003,0.300,0.020,0.005,49,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100406,0.003,0.300,0.021,0.004,47,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100407,0.003,0.300,0.018,0.004,47,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100408,0.003,0.300,0.020,0.005,49,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100409,0.003,0.300,0.035,0.005,53,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100410,0.003,0.200,0.042,0.003,48,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100411,0.003,0.200,0.043,0.003,49,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100412,0.003,0.200,0.045,0.004,63,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100413,0.003,0.200,0.047,0.003,60,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100414,0.003,0.200,0.048,0.003,49,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100415,0.003,0.200,0.048,0.003,49,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100416,0.003,0.200,0.046,0.003,50,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100417,0.003,0.200,0.046,0.003,52,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100418,0.003,0.200,0.045,0.003,52,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100419,0.003,0.200,0.044,0.004,42,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100420,0.003,0.200,0.043,0.004,47,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100421,0.003,0.200,0.044,0.004,44,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100422,0.003,0.200,0.044,0.004,41,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100423,0.003,0.200,0.044,0.004,49,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100424,0.003,0.200,0.044,0.004,50,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100501,0.003,0.200,0.044,0.004,42,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100502,0.003,0.200,0.044,0.004,47,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100503,0.003,0.100,0.045,0.004,46,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100504,0.003,0.100,0.046,0.003,47,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100505,0.003,0.100,0.046,0.003,46,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100506,0.003,0.100,0.046,0.003,43,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100507,0.003,0.100,0.046,0.003,41,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100508,0.003,0.200,0.045,0.003,44,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100509,0.004,0.200,0.044,0.003,48,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100510,0.004,0.200,0.044,0.004,50,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100511,0.003,0.200,0.045,0.003,48,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100512,0.003,0.200,0.046,0.003,45,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100513,0.003,0.200,0.047,0.003,50,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100514,0.003,0.200,0.050,0.003,50,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100515,0.003,0.200,0.051,0.003,48,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100516,0.003,0.200,0.052,0.003,47,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100517,0.003,0.200,0.051,0.003,45,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100518,0.003,0.200,0.048,0.004,46,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100519,0.003,0.100,0.045,0.004,41,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100520,0.003,0.100,0.044,0.004,42,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100521,0.003,0.100,0.043,0.004,38,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100522,0.003,0.100,0.042,0.004,36,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100523,0.003,0.200,0.039,0.005,36,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100524,0.003,0.200,0.036,0.005,35,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100601,0.003,0.200,0.033,0.004,37,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100602,0.003,0.200,0.031,0.003,41,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100603,0.003,0.200,0.031,0.003,37,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100604,0.003,0.100,0.029,0.003,38,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100605,0.003,0.100,0.027,0.004,39,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100606,0.003,0.100,0.026,0.003,36,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100607,0.003,0.100,0.023,0.005,38,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100608,0.003,0.200,0.020,0.006,37,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100609,0.003,0.200,0.022,0.007,37,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100610,0.003,0.200,0.026,0.008,38,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100611,0.003,0.200,0.038,0.005,43,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100612,0.003,0.200,0.045,0.004,41,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100613,0.003,0.200,0.047,0.003,36,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100614,0.003,0.200,0.048,0.003,37,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100615,0.003,0.200,0.048,0.004,34,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100616,0.003,0.200,0.048,0.004,34,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100617,0.003,0.200,0.047,0.004,34,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100618,0.003,0.200,0.038,0.007,31,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100619,0.003,0.300,0.026,0.015,35,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100620,0.003,0.300,0.026,0.012,51,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100621,0.003,0.200,0.028,0.010,48,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100622,0.003,0.200,0.030,0.007,41,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100623,0.003,0.200,0.029,0.007,42,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100624,0.003,0.200,0.027,0.006,39,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100701,0.003,0.200,0.025,0.005,38,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100702,0.003,0.200,0.023,0.005,39,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100703,0.003,0.200,0.024,0.004,40,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100704,0.003,0.200,0.020,0.004,38,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100705,0.003,0.200,0.020,0.004,37,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100706,0.003,0.200,0.021,0.004,37,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100707,0.003,0.200,0.019,0.006,38,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100708,0.003,0.200,0.016,0.009,39,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100709,0.003,0.200,0.021,0.008,50,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100710,0.003,0.200,0.028,0.009,49,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100711,0.003,0.200,0.044,0.006,54,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100712,0.003,0.200,0.050,0.005,54,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100713,,,,,,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100714,0.003,0.200,0.048,0.005,44,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100715,0.003,0.200,0.052,0.005,42,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100716,0.003,0.200,0.053,0.006,42,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100717,0.003,0.300,0.046,0.013,44,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100718,0.004,0.300,0.035,0.016,45,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100719,0.004,0.400,0.023,0.023,56,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100720,0.004,0.400,0.026,0.016,62,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100721,0.004,0.300,0.028,0.013,54,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100722,0.003,0.300,0.025,0.012,46,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100723,0.003,0.300,0.024,0.010,49,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100724,0.003,0.300,0.023,0.008,44,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100801,0.003,0.300,0.024,0.007,44,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100802,0.003,0.300,0.020,0.007,48,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100803,0.003,0.300,0.020,0.006,45,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100804,0.003,0.300,0.018,0.006,47,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100805,0.003,0.300,0.018,0.006,43,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100806,0.003,0.300,0.018,0.006,50,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100807,0.003,0.300,0.014,0.008,44,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100808,0.003,0.300,0.013,0.008,46,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100809,0.003,0.300,0.018,0.011,45,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100810,0.003,0.300,0.029,0.010,51,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100811,0.004,0.300,0.043,0.008,51,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100812,0.004,0.200,0.059,0.006,55,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100813,0.003,0.200,0.063,0.005,57,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100814,0.003,0.200,0.061,0.004,55,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100815,0.003,0.200,0.060,0.005,49,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100816,0.003,0.200,0.063,0.005,46,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100817,0.003,0.200,0.063,0.005,44,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100818,0.003,0.200,0.060,0.008,42,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100819,0.003,0.300,0.037,0.020,53,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100820,0.003,0.300,0.034,0.015,61,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100821,0.003,0.300,0.027,0.016,71,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100822,0.003,0.300,0.027,0.012,59,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100823,0.003,0.300,0.027,0.010,66,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100824,0.003,0.200,0.027,0.008,53,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100901,0.003,0.200,0.025,0.007,53,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100902,0.003,0.200,0.023,0.006,52,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100903,0.003,0.200,0.022,0.006,47,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100904,0.003,0.200,0.022,0.006,54,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100905,0.003,0.200,0.022,0.006,44,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100906,0.003,0.200,0.024,0.005,48,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100907,0.003,0.200,0.023,0.006,44,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100908,0.003,0.200,0.022,0.007,48,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100909,0.003,0.200,0.025,0.008,55,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100910,0.003,0.200,0.034,0.007,53,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100911,0.003,0.200,0.046,0.005,50,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100912,0.003,0.200,0.051,0.003,39,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100913,0.003,0.200,0.053,0.003,38,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100914,0.003,0.200,0.055,0.003,40,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100915,0.004,0.200,0.055,0.003,40,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100916,0.004,0.200,0.055,0.004,43,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100917,0.004,0.200,0.054,0.004,39,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100918,0.004,0.200,0.051,0.005,39,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100919,0.004,0.300,0.030,0.016,45,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100920,0.004,0.300,0.028,0.013,72,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100921,0.004,0.300,0.025,0.013,67,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100922,0.004,0.200,0.029,0.008,55,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100923,0.003,0.200,0.026,0.008,48,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014100924,0.003,0.200,0.022,0.006,49,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101001,0.003,0.200,0.021,0.006,47,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101002,0.003,0.200,0.022,0.005,44,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101003,0.003,0.200,0.027,0.004,43,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101004,0.003,0.200,0.028,0.003,34,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101005,0.003,0.200,0.027,0.004,36,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101006,0.003,0.200,0.022,0.004,37,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101007,0.003,0.200,0.020,0.005,33,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101008,0.003,0.200,0.019,0.008,35,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101009,0.003,0.200,0.022,0.009,41,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101010,0.003,0.200,0.027,0.008,46,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101011,0.003,0.200,0.043,0.007,44,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101012,0.004,0.200,0.050,0.004,48,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101013,0.004,0.200,0.051,0.003,48,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101014,0.003,0.200,0.050,0.003,57,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101015,0.003,0.200,0.050,0.003,50,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101016,0.003,0.200,0.056,0.004,44,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101017,0.003,0.200,0.055,0.004,48,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101018,0.004,0.300,0.059,0.005,42,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101019,0.004,0.300,0.054,0.005,48,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101020,0.004,0.200,0.051,0.005,52,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101021,0.004,0.200,0.051,0.004,48,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101022,0.004,0.200,0.052,0.004,53,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101023,0.004,0.200,0.052,0.004,57,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101024,0.004,0.200,0.053,0.004,62,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101101,0.004,0.200,0.053,0.004,64,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101102,0.004,0.200,0.054,0.003,54,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101103,0.004,0.200,0.053,0.003,53,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101104,0.004,0.200,0.053,0.003,57,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101105,0.003,0.200,0.052,0.003,62,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101106,0.003,0.200,0.052,0.004,64,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101107,0.004,0.200,0.052,0.003,68,,경남 하동군 하동읍 읍내리
경남 하동군,238161,하동읍,2014101108,0.004,0.200,0.051,0.004,63,,경남 하동군 하동읍 읍내리
