지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
경남 하동군,238161,하동읍,2015040212,0.002,0.300,0.047,0.006,49,29,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040213,0.002,0.300,0.047,0.007,49,22,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040214,0.002,0.300,0.046,0.007,52,22,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040215,0.002,0.400,0.041,0.013,51,27,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040216,0.002,0.400,0.034,0.020,57,30,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040217,0.003,0.400,0.031,0.022,58,40,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040218,0.002,0.400,0.030,0.022,48,37,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040219,0.002,0.500,0.028,0.018,46,27,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040220,0.002,0.400,0.025,0.019,38,23,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040221,0.002,0.400,0.022,0.020,40,25,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040222,0.002,0.400,0.024,0.012,39,18,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040223,0.002,0.300,0.017,0.007,35,25,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040224,0.002,0.300,0.018,0.005,33,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040301,0.002,0.300,0.023,0.002,30,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040302,0.002,0.300,0.031,0.002,19,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040303,0.002,0.200,0.032,0.002,18,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040304,0.002,0.200,0.031,0.002,22,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040305,0.002,0.200,0.026,0.002,14,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040306,0.002,0.200,0.025,0.002,16,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040307,0.002,0.200,0.024,0.004,16,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040308,0.002,0.300,0.023,0.009,14,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040309,0.002,0.400,0.034,0.005,21,4,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040310,0.002,0.400,0.043,0.005,33,7,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040311,0.002,0.400,0.046,0.006,66,21,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040312,0.002,0.400,0.049,0.005,60,11,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040313,0.002,0.400,0.049,0.005,33,7,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040314,0.002,0.400,0.051,0.005,26,,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040315,,,,,32,,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040316,,,,,,,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040317,,,,,,,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040318,0.002,0.500,0.048,0.009,34,16,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040319,0.007,0.700,0.038,0.021,29,,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040320,0.002,0.500,0.044,0.010,42,25,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040321,0.004,0.500,0.036,0.014,35,23,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040322,0.004,0.500,0.041,0.013,41,35,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040323,0.005,0.400,0.039,0.010,56,32,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040324,0.004,0.400,0.039,0.007,50,26,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040401,0.003,0.300,0.037,0.007,44,17,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040402,0.002,0.300,0.040,0.004,51,30,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040403,0.002,0.300,0.043,0.003,43,16,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040404,0.002,0.300,0.042,0.003,38,15,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040405,0.002,0.300,0.043,0.003,34,14,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040406,0.002,0.300,0.043,0.003,34,18,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040407,0.002,0.200,0.043,0.004,30,11,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040408,0.003,0.200,0.043,0.004,29,10,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040409,0.002,0.200,0.046,0.003,38,7,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040410,0.002,0.200,0.048,0.003,32,6,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040411,0.002,0.200,0.049,0.003,37,8,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040412,0.002,0.200,0.051,0.004,40,6,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040413,0.003,0.300,0.051,0.005,33,9,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040414,0.004,0.300,0.041,0.015,34,14,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040415,0.005,0.300,0.044,0.017,36,20,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040416,0.004,0.300,0.037,0.023,40,5,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040417,0.002,0.400,0.040,0.016,41,10,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040418,0.002,0.300,0.049,0.011,29,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040419,0.002,0.300,0.050,0.009,28,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040420,0.002,0.300,0.049,0.009,18,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040421,0.002,0.300,0.049,0.007,24,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040422,0.002,0.300,0.044,0.007,17,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040423,0.002,0.300,0.042,0.006,18,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040424,0.002,0.300,0.041,0.005,18,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040501,0.002,0.300,0.042,0.004,17,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040502,0.002,0.300,0.042,0.004,13,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040503,0.002,0.300,0.042,0.003,14,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040504,0.002,0.300,0.043,0.003,16,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040505,0.002,0.300,0.044,0.003,13,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040506,0.002,0.300,0.042,0.003,10,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040507,0.002,0.300,0.039,0.003,12,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040508,0.002,0.300,0.039,0.004,14,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040509,0.002,0.300,0.039,0.004,17,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040510,0.002,0.300,0.037,0.006,18,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040511,0.002,0.300,0.034,0.009,15,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040512,0.002,0.300,0.036,0.007,23,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040513,0.002,0.300,0.040,0.005,22,11,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040514,0.003,0.300,0.034,0.010,25,5,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040515,0.003,0.300,0.033,0.011,23,4,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040516,0.003,0.300,0.031,0.011,20,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040517,0.003,0.300,0.030,0.012,25,9,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040518,0.003,0.300,0.028,0.013,27,13,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040519,0.003,0.400,0.024,0.016,28,15,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040520,0.003,0.400,0.026,0.014,36,24,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040521,0.003,0.300,0.026,0.011,45,23,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040522,0.003,0.400,0.023,0.012,42,33,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040523,0.002,0.400,0.022,0.010,43,13,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040524,0.002,0.400,0.021,0.011,38,16,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040601,0.002,0.400,0.020,0.009,34,24,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040602,0.002,0.400,0.018,0.009,37,16,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040603,0.002,0.400,0.017,0.008,34,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040604,0.002,0.300,0.016,0.008,30,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040605,0.002,0.300,0.018,0.008,25,4,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040606,0.002,0.300,0.020,0.006,22,5,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040607,0.002,0.300,0.017,0.009,20,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040608,0.002,0.400,0.011,0.014,27,5,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040609,0.002,0.400,0.009,0.018,26,18,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040610,0.002,0.400,0.014,0.014,26,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040611,0.002,0.300,0.013,0.013,24,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040612,0.002,0.300,0.017,0.010,18,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040613,0.002,0.400,0.024,0.010,17,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040614,0.002,0.300,0.035,0.006,16,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040615,0.002,0.400,0.034,0.006,15,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040616,0.002,0.300,0.029,0.010,16,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040617,0.002,0.300,0.030,0.008,18,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040618,0.002,0.400,0.026,0.013,20,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040619,0.002,0.400,0.022,0.017,20,4,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040620,0.002,0.400,0.022,0.016,28,8,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040621,0.002,0.400,0.025,0.015,34,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040622,0.002,0.400,0.026,0.012,30,4,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040623,0.002,0.300,0.027,0.011,41,28,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040624,0.002,0.300,0.026,0.010,52,17,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040701,0.002,0.300,0.023,0.011,57,33,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040702,0.002,0.300,0.022,0.010,72,47,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040703,0.002,0.300,0.021,0.009,86,33,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040704,0.002,0.300,0.023,0.008,104,51,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040705,0.003,0.300,0.022,0.008,109,43,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040706,0.002,0.300,0.022,0.007,100,43,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040707,0.002,0.300,0.019,0.009,99,41,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040708,0.002,0.300,0.018,0.009,106,52,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040709,0.002,0.300,0.017,0.012,108,51,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040710,0.002,0.300,0.017,0.012,105,46,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040711,0.002,0.300,0.030,0.007,103,52,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040712,0.002,0.300,0.039,0.004,51,20,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040713,0.002,0.300,0.038,0.005,38,22,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040714,0.002,0.300,0.041,0.004,39,19,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040715,0.002,0.300,0.041,0.004,46,23,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040716,0.002,0.300,0.041,0.005,55,24,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040717,0.002,0.300,0.041,0.005,54,35,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040718,0.002,0.300,0.038,0.008,57,26,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040719,0.002,0.300,0.036,0.008,61,22,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040720,0.002,0.300,0.036,0.007,60,30,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040721,0.002,0.300,0.034,0.008,53,28,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040722,0.002,0.300,0.035,0.006,50,22,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040723,0.002,0.300,0.037,0.005,49,20,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040724,0.002,0.300,0.035,0.006,40,17,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040801,0.002,0.300,0.033,0.006,40,17,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040802,0.002,0.300,0.031,0.005,39,15,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040803,0.002,0.300,0.033,0.004,32,11,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040804,0.002,0.300,0.032,0.004,37,15,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040805,0.002,0.300,0.030,0.004,41,8,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040806,0.002,0.300,0.031,0.003,34,7,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040807,0.002,0.300,0.022,0.008,42,13,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040808,0.002,0.300,0.027,0.007,42,12,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040809,0.002,0.200,0.035,0.005,39,13,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040810,0.002,0.200,0.039,0.005,47,22,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040811,0.002,0.200,0.041,0.004,48,19,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040812,0.002,0.200,0.043,0.005,45,19,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040813,0.002,0.200,0.047,0.004,39,22,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040814,0.002,0.200,0.049,0.005,31,24,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040815,0.002,0.200,0.051,0.005,32,13,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040816,0.002,0.200,0.051,0.004,24,15,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040817,0.002,0.200,0.049,0.005,36,19,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040818,0.003,0.300,0.046,0.011,35,7,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040819,0.004,0.300,0.042,0.015,39,26,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040820,0.004,0.300,0.035,0.017,37,11,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040821,0.004,0.300,0.031,0.017,36,14,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040822,0.004,0.300,0.035,0.013,32,20,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040823,0.004,0.300,0.034,0.013,37,20,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040824,0.003,0.200,0.036,0.009,34,11,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040901,0.003,0.300,0.032,0.010,33,15,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040902,0.003,0.300,0.032,0.009,41,25,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040903,0.003,0.300,0.033,0.008,40,16,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040904,0.003,0.300,0.034,0.007,36,19,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040905,0.003,0.300,0.028,0.008,33,15,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040906,0.003,0.300,0.023,0.008,40,20,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040907,0.003,0.300,0.024,0.009,45,19,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040908,0.003,0.300,0.027,0.010,46,28,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040909,0.004,0.300,0.038,0.007,48,22,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040910,0.004,0.300,0.042,0.008,43,24,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040911,0.004,0.200,0.045,0.007,48,32,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040912,0.003,0.200,0.051,0.006,55,31,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040913,0.003,0.200,0.055,0.005,56,31,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040914,0.002,0.200,0.056,0.005,47,27,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040915,0.002,0.200,0.057,0.005,51,28,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040916,0.005,0.300,0.056,0.012,42,25,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040917,0.007,0.300,0.055,0.018,44,24,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040918,0.006,0.300,0.054,0.019,40,19,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040919,0.009,0.400,0.048,0.022,45,32,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040920,0.007,0.400,0.047,0.017,51,27,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040921,0.007,0.300,0.045,0.015,50,17,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040922,0.005,0.400,0.036,0.015,46,24,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040923,0.004,0.400,0.032,0.015,52,30,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015040924,0.004,0.400,0.026,0.014,54,26,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041001,0.003,0.400,0.023,0.012,50,35,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041002,0.003,0.400,0.021,0.010,44,31,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041003,0.003,0.400,0.019,0.009,49,27,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041004,0.003,0.500,0.019,0.009,49,34,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041005,0.003,0.500,0.020,0.009,52,30,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041006,0.004,0.400,0.021,0.008,54,36,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041007,0.003,0.400,0.017,0.008,52,29,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041008,0.003,0.400,0.016,0.011,48,33,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041009,0.003,0.400,0.020,0.012,60,34,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041010,0.003,0.400,0.033,0.010,63,39,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041011,0.003,0.300,0.054,0.007,69,42,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041012,0.003,0.300,0.064,0.006,64,38,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041013,0.003,0.300,0.067,0.005,62,53,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041014,0.003,0.300,0.069,0.006,62,40,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041015,0.003,0.300,0.070,0.005,57,41,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041016,0.003,0.300,0.069,0.008,58,38,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041017,0.008,0.500,0.064,0.018,55,36,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041018,0.012,0.600,0.059,0.024,68,39,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041019,0.010,0.500,0.044,0.027,65,54,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041020,0.011,0.500,0.042,0.024,48,33,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041021,0.005,0.300,0.054,0.014,58,28,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041022,0.004,0.300,0.053,0.011,47,22,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041023,0.004,0.300,0.049,0.009,43,22,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015041024,0.003,0.300,0.045,0.008,43,20,경남 하동군 하동읍 군청로 23
