지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
경남 하동군,238161,하동읍,2015070415,0.002,0.300,0.076,0.011,64,36,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070416,0.002,0.300,0.077,0.009,64,52,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070417,0.002,0.300,0.070,0.010,55,37,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070418,0.002,0.300,0.057,0.014,55,38,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070419,0.002,0.400,0.058,0.009,55,38,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070420,0.002,0.300,0.053,0.007,56,37,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070421,0.002,0.300,0.048,0.008,59,37,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070422,0.001,0.300,0.045,0.006,61,43,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070423,0.001,0.200,0.043,0.004,49,35,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070424,0.001,0.200,0.038,0.005,50,31,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070501,0.001,0.300,0.029,0.005,47,29,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070502,0.001,0.200,0.025,0.005,44,31,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070503,0.001,0.200,0.021,0.004,41,30,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070504,0.001,0.200,0.019,0.004,40,29,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070505,0.001,0.300,0.017,0.004,41,31,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070506,0.001,0.300,0.013,0.004,46,24,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070507,0.001,0.300,0.012,0.004,41,37,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070508,0.001,0.300,0.017,0.005,44,34,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070509,0.001,0.300,0.028,0.005,50,42,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070510,0.001,0.300,0.040,0.004,53,42,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070511,0.001,0.300,0.050,0.003,57,40,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070512,0.001,0.300,0.060,0.002,63,52,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070513,0.001,0.300,0.062,0.002,52,29,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070514,0.001,0.300,0.063,0.007,52,39,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070515,0.001,0.300,0.069,0.006,56,37,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070516,0.002,0.300,0.060,0.012,54,39,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070517,0.002,0.300,0.058,0.018,56,43,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070518,0.002,0.400,0.065,0.013,60,38,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070519,0.003,0.800,0.062,0.018,56,43,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070520,0.002,0.500,0.064,0.014,63,46,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070521,0.002,0.300,0.065,0.008,67,47,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070522,0.001,0.300,0.053,0.008,57,47,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070523,0.001,0.400,0.039,0.009,54,43,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070524,0.001,0.400,0.031,0.008,58,38,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070601,0.001,0.400,0.024,0.007,60,55,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070602,0.001,0.400,0.022,0.006,60,40,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070603,0.001,0.500,0.018,0.006,63,48,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070604,0.001,0.500,0.020,0.005,57,45,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070605,0.001,0.500,0.016,0.005,61,44,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070606,0.001,0.500,0.012,0.005,61,44,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070607,0.001,0.500,0.015,0.006,57,37,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070608,0.001,0.500,0.024,0.007,67,54,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070609,0.001,0.400,0.037,0.005,59,46,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070610,0.001,0.300,0.051,0.004,69,53,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070611,0.001,0.300,0.053,0.004,68,52,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070612,0.002,0.300,0.058,0.004,62,46,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070613,0.002,0.300,0.062,0.003,59,36,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070614,0.001,0.300,0.063,0.007,59,52,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070615,0.001,0.300,0.059,0.012,66,50,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070616,0.002,0.300,0.058,0.012,64,43,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070617,0.001,0.300,0.060,0.014,65,50,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070618,0.001,0.300,0.067,0.009,65,45,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070619,0.001,0.300,0.065,0.009,68,54,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070620,0.001,0.300,0.052,0.010,68,54,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070621,0.001,0.300,0.043,0.011,73,57,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070622,0.001,0.400,0.036,0.012,72,60,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070623,0.001,0.300,0.031,0.010,79,59,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070624,0.001,0.300,0.030,0.008,71,58,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070701,0.001,0.300,0.035,0.008,72,54,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070702,0.001,0.300,0.032,0.006,73,57,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070703,0.001,0.300,0.029,0.006,71,56,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070704,0.001,0.300,0.028,0.006,71,52,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070705,0.001,0.300,0.021,0.008,66,59,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070706,0.001,0.300,0.020,0.009,64,53,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070707,0.001,0.300,0.022,0.008,62,57,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070708,0.001,0.300,0.026,0.006,69,53,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070709,0.001,0.300,0.024,0.008,68,58,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070710,0.001,0.300,0.024,0.007,67,53,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070711,0.001,0.300,0.035,0.007,62,48,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070712,0.001,0.300,0.042,0.006,45,37,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070713,0.001,0.300,0.042,0.005,32,17,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070714,0.001,0.200,0.049,0.003,37,33,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070715,0.001,0.200,0.052,0.003,25,12,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070716,0.001,0.200,0.047,0.005,23,,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070717,0.001,0.200,0.049,0.004,23,16,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070718,0.001,0.300,0.045,0.007,18,13,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070719,0.001,0.300,0.038,0.012,21,12,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070720,0.001,0.300,0.039,0.009,20,11,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070721,0.001,0.300,0.039,0.008,20,10,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070722,0.001,0.300,0.039,0.006,18,8,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070723,0.001,0.200,0.035,0.008,18,6,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070724,0.001,0.300,0.035,0.006,19,8,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070801,0.001,0.200,0.036,0.004,17,8,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070802,0.001,0.200,0.037,0.003,17,6,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070803,0.001,0.300,0.035,0.002,21,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070804,0.001,0.300,0.033,0.002,17,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070805,0.001,0.300,0.033,0.002,17,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070806,0.001,0.300,0.033,0.002,16,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070807,0.001,0.300,0.030,0.004,17,5,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070808,0.001,0.300,0.023,0.007,19,8,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070809,0.001,0.300,0.020,0.010,20,8,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070810,0.001,0.300,0.021,0.008,20,5,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070811,0.001,0.300,0.017,0.009,18,5,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070812,0.001,0.300,0.020,0.005,22,8,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070813,,,,,20,8,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070814,,,,,19,6,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070815,0.003,0.300,0.019,0.008,18,5,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070816,0.002,0.300,0.022,0.005,23,8,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070817,0.002,0.300,0.023,0.005,23,4,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070818,0.002,0.300,0.022,0.006,16,3,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070819,0.002,0.300,0.017,0.010,16,5,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070820,0.002,0.300,0.017,0.010,27,5,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070821,0.002,0.300,0.015,0.010,26,7,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070822,0.002,0.300,0.015,0.010,22,7,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070823,0.002,0.300,0.011,0.013,20,9,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070824,0.002,0.300,0.014,0.010,22,9,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070901,0.002,0.300,0.017,0.008,17,6,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070902,0.002,0.300,0.021,0.006,16,7,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070903,0.002,0.300,0.025,0.004,17,7,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070904,0.002,0.300,0.025,0.003,18,6,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070905,0.002,0.300,0.025,0.003,19,6,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070906,0.002,0.300,0.023,0.004,20,6,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070907,0.002,0.300,0.018,0.004,19,4,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070908,0.002,0.300,0.027,0.004,24,7,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070909,0.002,0.200,0.038,0.002,21,8,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070910,0.002,0.200,0.037,0.002,20,10,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070911,0.001,0.200,0.036,0.002,18,11,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070912,0.002,0.200,0.035,0.002,19,10,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070913,0.002,0.200,0.036,0.002,18,11,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070914,0.001,0.200,0.035,0.003,18,11,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070915,0.001,0.200,0.037,0.001,22,10,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070916,0.001,0.200,0.041,0.002,28,14,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070917,0.001,0.200,0.041,0.002,23,18,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070918,0.001,0.200,0.042,0.002,27,21,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070919,0.001,0.200,0.043,0.002,30,20,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070920,0.001,0.200,0.042,0.003,24,21,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070921,0.001,0.200,0.040,0.003,31,19,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070922,0.001,0.200,0.039,0.002,23,21,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070923,0.001,0.200,0.036,0.002,25,15,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015070924,0.001,0.200,0.031,0.002,26,14,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071001,0.001,0.200,0.026,0.003,26,12,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071002,0.001,0.200,0.027,0.002,22,18,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071003,0.001,0.200,0.024,0.003,33,10,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071004,0.001,0.200,0.021,0.002,24,11,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071005,0.001,0.200,0.015,0.003,25,11,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071006,0.001,0.200,0.011,0.005,33,13,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071007,0.001,0.200,0.020,0.003,28,15,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071008,0.001,0.200,0.022,0.002,33,15,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071009,0.001,0.300,0.024,0.003,26,16,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071010,0.001,0.300,0.028,0.002,36,31,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071011,0.001,0.300,0.031,0.002,36,21,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071012,0.001,0.200,0.034,0.003,33,22,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071013,0.001,0.200,0.035,0.002,29,20,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071014,0.001,0.200,0.036,0.002,32,21,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071015,0.001,0.200,0.036,0.001,30,22,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071016,0.001,0.200,0.036,0.001,28,23,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071017,0.001,0.200,0.037,0.001,31,29,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071018,0.001,0.200,0.039,0.002,31,20,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071019,0.001,0.200,0.058,0.006,26,24,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071020,0.001,0.200,0.046,0.005,43,29,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071021,0.001,0.300,0.043,0.008,41,26,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071022,0.001,0.300,0.051,0.015,47,34,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071023,0.001,0.300,0.047,0.011,57,46,경남 하동군 하동읍 군청로 23
경남 하동군,238161,하동읍,2015071024,0.001,0.200,0.038,0.009,56,36,경남 하동군 하동읍 군청로 23
