time,PV,PM10,PM25,SO2,CO,O3,NO2,기온,강수량,습도,풍속,풍향,증기압,이슬점온도,현지기압,해면기압,일조,일사,지면온도
2017-01-01 01:00:00,0,-1,-1,-1,-1,-1,-1,3.5,,67,3.6,360,5.3,-2,1020.3,1029,,,.5
2017-01-01 02:00:00,0,-1,-1,-1,-1,-1,-1,3.6,,67,4,360,5.3,-1.9,1020.3,1029,,,.4
2017-01-01 03:00:00,0,-1,-1,-1,-1,-1,-1,3,,69,1.5,360,5.2,-2.1,1020.8,1029.6,,,-.5
2017-01-01 04:00:00,0,-1,-1,-1,-1,-1,-1,2.8,,67,.4,0,5,-2.7,1020.7,1029.5,,,-.8
2017-01-01 05:00:00,0,-1,-1,-1,-1,-1,-1,2.7,,68,3.3,320,5,-2.6,1019.6,1028.4,,,-.4
2017-01-01 06:00:00,0,-1,-1,-1,-1,-1,-1,2.4,,67,1.5,290,4.9,-3.1,1019.2,1028,,,-1
2017-01-01 07:00:00,0,-1,-1,-1,-1,-1,-1,2.5,,66,.8,320,4.8,-3.2,1020.2,1029,,,-1.4
2017-01-01 08:00:00,5.04,-1,-1,-1,-1,-1,-1,2.5,,67,1.5,360,4.9,-3,1020.7,1029.5,.2,.04,-.5
2017-01-01 09:00:00,37.68,-1,-1,-1,-1,-1,-1,5.1,,59,3.2,320,5.2,-2.2,1021,1029.7,1,.47,3.4
2017-01-01 10:00:00,55.44,-1,-1,-1,-1,-1,-1,6.6,,54,2.7,290,5.3,-2,1021.5,1030.2,1,.93,8.1
2017-01-01 11:00:00,86.16,-1,-1,-1,-1,-1,-1,7.7,,53,2.9,340,5.6,-1.2,1021.5,1030.1,1,1.29,16.6
2017-01-01 12:00:00,97.68,-1,-1,-1,-1,-1,-1,8.8,,51,4.5,340,5.8,-.8,1020.3,1028.9,1,1.81,20.3
2017-01-01 13:00:00,107.76,-1,-1,-1,-1,-1,-1,10.6,,43,1.9,320,5.5,-1.4,1019.3,1027.8,1,1.8,21.3
2017-01-01 14:00:00,97.92,-1,-1,-1,-1,-1,-1,12.2,,38,1.9,320,5.4,-1.7,1018.4,1026.8,1,1.72,20.9
2017-01-01 15:00:00,68.16,-1,-1,-1,-1,-1,-1,11.7,,47,3.8,250,6.4,.7,1018.2,1026.7,1,1.36,17.1
2017-01-01 16:00:00,29.52,-1,-1,-1,-1,-1,-1,10.6,,46,3.9,250,5.9,-.5,1017.9,1026.4,1,.87,11.9
2017-01-01 17:00:00,4.08,-1,-1,-1,-1,-1,-1,9.2,,55,3,250,6.4,.6,1017.5,1026,1,.33,7.7
