time,PV,PM10,PM25,SO2,CO,O3,NO2,기온,강수량,습도,풍속,풍향,증기압,이슬점온도,현지기압,해면기압,일조,일사,지면온도
2013-01-01 01:00:00,-1,-1,-1,-1,-1,-1,-1,-2.4,,54,1.8,340,2.8,-10.4,1012.3,1021.2,,,-2.1
2013-01-01 02:00:00,-1,-1,-1,-1,-1,-1,-1,-2.5,,53,1.9,340,2.7,-10.7,1013.3,1022.2,,,-2.2
2013-01-01 03:00:00,-1,-1,-1,-1,-1,-1,-1,-2,,52,1.7,320,2.8,-10.5,1013.4,1022.3,,,-1.5
2013-01-01 04:00:00,-1,-1,-1,-1,-1,-1,-1,-2.3,,54,2.1,320,2.8,-10.3,1013,1021.9,,,-2.4
2013-01-01 05:00:00,-1,-1,-1,-1,-1,-1,-1,-2.5,,55,.4,0,2.8,-10.3,1012.2,1021.1,,,-2.6
2013-01-01 06:00:00,-1,-1,-1,-1,-1,-1,-1,-2.7,,56,.2,0,2.8,-10.2,1012.1,1021,,,-2.7
2013-01-01 07:00:00,-1,-1,-1,-1,-1,-1,-1,-2.6,,57,.2,0,2.9,-9.9,1011.9,1020.8,,,-2.8
2013-01-01 08:00:00,-1,-1,-1,-1,-1,-1,-1,-2.4,,54,.2,0,2.8,-10.4,1011.7,1020.6,0,.02,-2.4
2013-01-01 09:00:00,-1,-1,-1,-1,-1,-1,-1,1.1,,45,.2,0,3,-9.5,1011.9,1020.7,.8,.37,-.7
2013-01-01 10:00:00,-1,-1,-1,-1,-1,-1,-1,2.4,,49,1.3,250,3.6,-7.2,1011.7,1020.4,1,.65,.4
2013-01-01 11:00:00,-1,-1,-1,-1,-1,-1,-1,5.4,,52,4.5,230,4.7,-3.6,1010.9,1019.5,1,1.2,.8
2013-01-01 12:00:00,-1,-1,-1,-1,-1,-1,-1,6.7,,54,4.2,250,5.3,-1.9,1009.6,1018.2,1,1.42,2.3
2013-01-01 13:00:00,-1,-1,-1,-1,-1,-1,-1,6.2,,54,6.7,250,5.1,-2.4,1009.2,1017.8,1,1.42,3.8
2013-01-01 14:00:00,-1,-1,-1,-1,-1,-1,-1,7.7,,46,4.6,250,4.8,-3.2,1008.6,1017.1,1,1.55,5.1
2013-01-01 15:00:00,-1,-1,-1,-1,-1,-1,-1,7.5,,42,6.4,270,4.3,-4.6,1008.8,1017.3,1,1.3,4.6
2013-01-01 16:00:00,-1,-1,-1,-1,-1,-1,-1,6.3,,41,6,270,3.9,-6,1009.4,1018,1,.79,3.4
2013-01-01 17:00:00,-1,-1,-1,-1,-1,-1,-1,5.1,,44,4.9,250,3.9,-6.1,1010.3,1018.9,.2,.27,1.8
2013-01-01 18:00:00,-1,-1,-1,-1,-1,-1,-1,4.3,,43,4.4,250,3.6,-7.2,1011,1019.6,0,0,.7
2013-01-01 19:00:00,-1,-1,-1,-1,-1,-1,-1,3.6,,48,3.6,270,3.8,-6.4,1012,1020.7,,,0
2013-01-01 20:00:00,-1,-1,-1,-1,-1,-1,-1,3.7,,44,5.1,270,3.5,-7.4,1012.3,1021,,,.2
2013-01-01 21:00:00,-1,-1,-1,-1,-1,-1,-1,3.5,,43,4.3,290,3.4,-7.9,1012.4,1021.1,,,.1
2013-01-01 22:00:00,-1,-1,-1,-1,-1,-1,-1,2.8,,46,3.8,270,3.5,-7.6,1012.8,1021.5,,,0
2013-01-01 23:00:00,-1,-1,-1,-1,-1,-1,-1,2.4,,49,2.3,270,3.6,-7.2,1012.7,1021.4,,,-.1
2013-01-02 00:00:00,-1,-1,-1,-1,-1,-1,-1,2.3,,53,2.8,250,3.8,-6.3,1012.4,1021.1,,,-.3
2013-01-02 01:00:00,-1,-1,-1,-1,-1,-1,-1,2.1,,56,1.9,270,4,-5.7,1011.9,1020.6,,,-.5
2013-01-02 02:00:00,-1,-1,-1,-1,-1,-1,-1,2.6,,56,2.6,270,4.1,-5.3,1011.9,1020.6,,,-.3
2013-01-02 03:00:00,-1,-1,-1,-1,-1,-1,-1,3,,57,3.7,270,4.3,-4.7,1011.9,1020.6,,,-.4
2013-01-02 04:00:00,-1,-1,-1,-1,-1,-1,-1,3,,61,3.1,270,4.6,-3.8,1012.2,1020.9,,,-.6
2013-01-02 05:00:00,-1,-1,-1,-1,-1,-1,-1,3.2,,61,3.6,250,4.7,-3.6,1012.4,1021.1,,,-.4
2013-01-02 06:00:00,-1,-1,-1,-1,-1,-1,-1,3.1,,57,5.3,270,4.3,-4.6,1012.9,1021.6,,,-.5
2013-01-02 07:00:00,-1,-1,-1,-1,-1,-1,-1,1.9,,62,2.5,290,4.3,-4.6,1014.1,1022.9,,,-.7
2013-01-02 08:00:00,-1,-1,-1,-1,-1,-1,-1,1.7,,50,4,290,3.5,-7.6,1015.1,1023.9,0,.02,-.5
2013-01-02 09:00:00,-1,-1,-1,-1,-1,-1,-1,1.8,,49,3.2,320,3.4,-7.8,1016.7,1025.5,.7,.34,0
2013-01-02 10:00:00,-1,-1,-1,-1,-1,-1,-1,1.6,,37,3.8,290,2.5,-11.5,1017.7,1026.5,1,.92,.3
2013-01-02 11:00:00,-1,-1,-1,-1,-1,-1,-1,1.6,,35,2.7,340,2.4,-12.2,1018.5,1027.3,1,1.39,1.8
2013-01-02 12:00:00,-1,-1,-1,-1,-1,-1,-1,1.5,,34,3.9,320,2.3,-12.6,1017.6,1026.4,1,1.71,6
2013-01-02 13:00:00,-1,-1,-1,-1,-1,-1,-1,1.8,,30,3.8,360,2.1,-13.9,1017.5,1026.3,1,1.76,7.9
2013-01-02 14:00:00,-1,-1,-1,-1,-1,-1,-1,3.2,,29,3.1,360,2.2,-13.1,1017.7,1026.4,1,1.69,8.5
