지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
부산 사하구,도시대기,221202,장림동,2017060121,0.003,0.100,0.055,0.017,60,45,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060122,0.003,0.100,0.056,0.015,40,36,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060123,0.003,0.100,0.051,0.016,36,33,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060124,0.005,0.200,0.040,0.019,45,36,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060201,0.006,0.200,0.035,0.019,56,48,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060202,0.006,0.200,0.029,0.022,54,50,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060203,0.008,0.100,0.029,0.021,52,48,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060204,0.004,0.200,0.033,0.013,48,39,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060205,0.004,0.200,0.026,0.017,46,35,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060206,0.006,0.200,0.015,0.026,49,37,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060207,0.006,0.200,0.013,0.031,53,40,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060208,0.009,0.200,0.019,0.029,41,33,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060209,0.006,0.200,0.035,0.021,59,43,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060210,0.007,0.200,0.035,0.024,52,38,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060211,0.006,0.100,0.046,0.014,48,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060212,0.004,0.100,0.045,0.017,33,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060213,0.004,0.100,0.050,0.011,36,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060214,0.004,0.100,0.048,0.012,29,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060215,0.004,0.100,0.053,0.009,31,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060216,0.003,0.100,0.049,0.009,32,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060217,0.004,0.100,0.042,0.015,35,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060218,0.004,0.100,0.038,0.018,37,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060219,0.004,0.100,0.042,0.015,44,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060220,0.004,0.100,0.039,0.018,22,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060221,0.003,0.100,0.042,0.012,22,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060222,0.005,0.100,0.033,0.021,15,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060223,0.005,0.100,0.034,0.018,19,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060224,0.004,0.100,0.035,0.016,20,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060301,0.003,0.100,0.032,0.015,22,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060302,0.003,0.100,0.027,0.019,19,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060303,0.002,0.100,0.025,0.019,26,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060304,0.003,0.100,0.027,0.019,26,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060305,0.003,0.100,0.028,0.016,24,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060306,0.003,0.100,0.024,0.021,35,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060307,0.003,0.100,0.022,0.025,28,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060308,0.004,0.100,0.023,0.025,32,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060309,0.005,0.200,0.029,0.024,48,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060310,0.005,0.100,0.032,0.023,37,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060311,0.005,0.100,0.043,0.016,42,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060312,0.004,0.100,0.051,0.013,33,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060313,0.003,0.100,0.050,0.012,40,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060314,0.004,0.100,0.052,0.013,25,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060315,0.004,0.100,0.056,0.011,27,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060316,0.005,0.100,0.058,0.014,34,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060317,0.007,0.300,0.070,0.017,40,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060318,0.008,0.100,0.054,0.023,44,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060319,0.009,0.200,0.048,0.024,40,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060320,0.007,0.100,0.046,0.022,46,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060321,0.006,0.100,0.047,0.018,40,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060322,0.007,0.100,0.046,0.018,37,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060323,0.005,0.100,0.042,0.018,31,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060324,0.004,0.100,0.044,0.015,32,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060401,0.007,0.100,0.044,0.012,27,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060402,0.009,0.100,0.037,0.015,31,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060403,0.007,0.200,0.029,0.019,29,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060404,0.006,0.100,0.028,0.022,36,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060405,0.005,0.100,0.031,0.017,43,34,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060406,0.004,0.100,0.024,0.022,34,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060407,0.004,0.200,0.019,0.027,45,33,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060408,0.008,0.100,0.030,0.025,44,31,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060409,0.010,0.100,0.041,0.021,43,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060410,0.007,0.200,0.044,0.021,45,33,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060411,0.009,0.100,0.047,0.023,50,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060412,0.008,0.100,0.053,0.022,54,34,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060413,0.005,0.100,0.060,0.018,52,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060414,0.003,0.100,0.065,0.011,42,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060415,0.004,0.100,0.063,0.012,37,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060416,0.007,0.100,0.072,0.015,39,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060417,0.006,0.100,0.069,0.013,46,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060418,0.004,0.100,0.059,0.011,46,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060419,0.004,0.100,0.055,0.016,47,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060420,0.005,0.100,0.048,0.019,34,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060421,0.007,0.100,0.036,0.027,30,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060422,0.006,0.100,0.031,0.027,30,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060423,0.004,0.100,0.021,0.035,24,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060424,0.003,0.100,0.024,0.030,25,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060501,0.004,0.100,0.019,0.032,35,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060502,0.004,0.100,0.020,0.028,39,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060503,0.004,0.100,0.020,0.024,31,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060504,0.004,0.100,0.023,0.023,28,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060505,0.004,0.200,0.022,0.027,33,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060506,0.007,0.300,0.011,0.037,34,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060507,0.005,0.200,0.007,0.042,43,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060508,0.007,0.200,0.012,0.043,54,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060509,0.008,0.100,0.033,0.029,55,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060510,0.007,0.100,0.039,0.026,34,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060511,0.005,0.100,0.049,0.018,43,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060512,0.004,0.100,0.050,0.015,36,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060513,0.004,0.100,0.052,0.015,42,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060514,0.003,0.100,0.047,0.015,33,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060515,0.003,0.100,0.041,0.018,44,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060516,0.003,0.100,0.039,0.018,49,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060517,,,,,,,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060518,0.003,0.300,0.033,0.021,33,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060519,0.004,0.300,0.032,0.021,36,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060520,0.003,0.300,0.034,0.019,26,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060521,0.003,0.300,0.037,0.015,17,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060522,0.003,0.300,0.040,0.012,17,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060523,0.003,0.300,0.040,0.010,16,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060524,0.003,0.200,0.040,0.008,14,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060601,0.004,0.300,0.039,0.007,19,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060602,0.004,0.300,0.038,0.007,12,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060603,0.004,0.300,0.037,0.007,16,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060604,0.004,0.300,0.035,0.009,10,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060605,0.006,0.300,0.034,0.010,17,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060606,0.006,0.300,0.031,0.012,12,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060607,0.005,0.300,0.029,0.014,13,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060608,0.004,0.300,0.029,0.014,16,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060609,0.004,0.300,0.028,0.016,14,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060610,0.005,0.300,0.028,0.017,15,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060611,0.004,0.200,0.034,0.013,21,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060612,0.003,0.200,0.035,0.013,21,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060613,0.003,0.200,0.038,0.011,19,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060614,0.003,0.300,0.036,0.013,17,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060615,0.003,0.300,0.033,0.016,23,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060616,0.003,0.300,0.035,0.015,19,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060617,0.004,0.300,0.034,0.016,20,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060618,0.005,0.300,0.032,0.018,24,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060619,0.004,0.300,0.038,0.015,24,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060620,0.003,0.300,0.040,0.012,21,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060621,0.004,0.300,0.041,0.011,21,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060622,0.003,0.300,0.041,0.010,21,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060623,0.004,0.300,0.042,0.011,23,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060624,0.004,0.300,0.043,0.013,24,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060701,0.003,0.300,0.047,0.008,24,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060702,0.004,0.300,0.038,0.014,25,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060703,0.003,0.300,0.037,0.012,30,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060704,0.003,0.300,0.036,0.011,30,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060705,0.002,0.300,0.038,0.007,24,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060706,0.002,0.200,0.043,0.005,22,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060707,0.002,0.200,0.036,0.011,15,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060708,0.002,0.300,0.034,0.012,14,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060709,0.002,0.300,0.036,0.011,10,,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060710,0.002,0.300,0.036,0.012,10,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060711,0.003,0.400,0.035,0.014,12,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060712,0.005,0.400,0.038,0.014,24,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060713,0.004,0.400,0.042,0.014,42,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060714,0.004,0.400,0.043,0.014,43,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060715,0.004,0.400,0.039,0.019,56,32,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060716,0.004,0.400,0.043,0.018,54,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060717,0.004,0.300,0.037,0.020,43,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060718,0.004,0.300,0.034,0.019,42,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060719,0.005,0.400,0.029,0.022,42,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060720,0.005,0.400,0.026,0.023,44,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060721,0.004,0.400,0.026,0.019,40,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060722,0.004,0.400,0.023,0.018,36,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060723,0.004,0.400,0.020,0.020,32,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060724,0.002,0.300,0.024,0.019,32,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060801,0.002,0.600,0.030,0.014,21,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060802,0.003,0.500,0.032,0.014,40,34,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060803,0.003,0.400,0.035,0.013,38,31,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060804,0.003,0.600,0.037,0.011,41,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060805,0.002,0.700,0.036,0.014,52,42,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060806,0.003,0.600,0.037,0.016,52,46,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060807,0.003,0.700,0.036,0.020,50,37,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060808,0.004,0.400,0.036,0.022,55,38,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060809,0.004,0.400,0.041,0.021,31,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060810,0.003,0.400,0.045,0.019,38,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060811,0.003,0.400,0.045,0.024,48,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060812,0.005,0.400,0.050,0.021,45,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060813,0.004,0.400,0.054,0.018,44,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060814,0.004,0.400,0.053,0.021,34,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060815,0.004,0.400,0.059,0.017,40,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060816,0.003,0.400,0.061,0.016,43,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060817,0.003,0.400,0.060,0.020,30,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060818,0.004,0.400,0.065,0.019,37,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060819,0.004,0.500,0.063,0.017,33,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060820,0.004,0.500,0.047,0.030,40,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060821,0.005,0.500,0.038,0.033,43,35,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060822,0.007,0.600,0.021,0.046,49,41,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060823,0.007,0.600,0.019,0.043,58,46,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060824,0.013,0.500,0.022,0.041,58,48,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060901,0.012,0.500,0.028,0.029,59,44,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060902,0.010,0.500,0.024,0.031,58,44,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060903,0.009,0.500,0.017,0.037,56,44,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060904,0.004,0.500,0.007,0.034,58,50,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060905,0.004,0.600,0.009,0.034,70,58,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060906,0.004,0.600,0.021,0.029,72,55,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060907,0.004,0.500,0.013,0.033,71,57,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060908,0.007,0.500,0.012,0.040,59,48,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060909,0.007,0.500,0.025,0.037,65,46,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060910,0.006,0.400,0.034,0.033,75,41,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060911,0.006,0.500,0.043,0.033,66,38,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060912,0.007,0.400,0.058,0.028,62,38,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060913,0.005,0.400,0.067,0.020,59,32,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060914,0.006,0.500,0.071,0.018,46,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060915,0.007,0.500,0.078,0.019,38,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060916,0.006,0.500,0.074,0.019,49,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060917,0.005,0.500,0.077,0.020,51,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060918,0.003,0.400,0.072,0.013,47,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060919,0.003,0.400,0.067,0.014,52,35,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060920,0.004,0.500,0.068,0.012,60,39,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060921,0.007,0.500,0.057,0.019,59,42,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060922,0.007,0.400,0.049,0.021,63,48,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060923,0.006,0.400,0.049,0.017,56,46,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017060924,0.011,0.500,0.040,0.025,60,47,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017061001,0.007,0.400,0.046,0.016,61,44,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017061002,0.008,0.500,0.040,0.018,55,40,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017061003,0.013,0.400,0.032,0.024,55,46,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017061004,0.011,0.400,0.034,0.022,55,42,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017061005,0.007,0.400,0.039,0.018,52,40,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017061006,0.007,0.400,0.040,0.020,49,45,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017061007,0.005,0.400,0.044,0.019,44,34,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017061008,0.007,0.500,0.048,0.019,51,39,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017061009,0.008,0.500,0.048,0.020,50,38,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017061010,0.009,0.500,0.050,0.022,54,38,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017061011,0.007,0.500,0.057,0.024,68,46,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017061012,0.008,0.500,0.062,0.021,75,48,부산 사하구 장림로 161번길 2
