지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
부산 사하구,도시대기,221202,장림동,2017120213,0.003,0.300,0.024,0.019,47,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120214,0.003,0.300,0.027,0.016,42,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120215,0.003,0.300,0.029,0.015,46,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120216,0.004,0.300,0.020,0.027,39,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120217,0.004,0.300,0.020,0.026,51,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120218,0.003,0.400,0.008,0.041,38,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120219,0.003,0.400,0.002,0.047,53,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120220,0.003,0.400,0.002,0.047,71,43,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120221,0.004,0.500,0.001,0.049,59,39,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120222,0.004,0.500,0.001,0.051,64,43,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120223,0.005,0.600,0.001,0.049,68,45,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120224,0.006,0.600,0.001,0.047,69,44,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120301,0.004,0.600,0.001,0.044,78,55,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120302,0.004,0.500,0.001,0.043,71,50,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120303,0.004,0.500,0.001,0.039,51,39,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120304,0.004,0.500,0.001,0.035,58,44,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120305,0.005,0.400,0.002,0.034,67,57,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120306,0.005,0.400,0.002,0.034,52,45,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120307,0.004,0.500,0.001,0.034,49,40,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120308,0.004,0.500,0.002,0.034,55,34,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120309,0.004,0.600,0.004,0.038,50,42,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120310,0.005,0.500,0.009,0.031,69,40,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120311,0.005,0.400,0.010,0.035,61,44,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120312,0.004,0.400,0.017,0.030,64,51,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120313,0.004,0.300,0.032,0.015,54,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120314,0.005,0.300,0.025,0.024,40,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120315,0.007,0.300,0.023,0.028,48,32,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120316,0.007,0.300,0.026,0.024,41,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120317,0.005,0.300,0.024,0.029,43,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120318,0.004,0.500,0.008,0.046,56,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120319,0.003,0.900,0.003,0.050,72,34,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120320,0.004,0.500,0.002,0.050,62,42,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120321,0.004,0.500,0.002,0.049,58,39,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120322,0.004,0.500,0.001,0.052,56,37,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120323,0.005,0.600,0.001,0.053,61,37,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120324,0.005,0.600,0.001,0.051,71,50,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120401,0.004,0.500,0.001,0.048,69,51,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120402,0.004,0.400,0.003,0.043,47,40,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120403,0.005,0.400,0.002,0.042,52,36,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120404,0.004,0.400,0.001,0.041,54,41,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120405,0.005,0.800,0.004,0.037,57,44,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120406,0.010,0.900,0.007,0.034,60,43,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120407,0.006,0.600,0.003,0.044,71,52,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120408,0.006,0.600,0.002,0.048,70,51,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120409,0.006,3.200,0.004,0.050,95,50,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120410,0.007,2.100,0.005,0.048,98,51,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120411,0.006,1.700,0.010,0.041,95,58,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120412,0.005,0.800,0.022,0.033,90,55,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120413,0.006,0.500,0.028,0.028,95,62,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120414,0.006,0.500,0.026,0.028,121,69,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120415,0.006,0.400,0.025,0.028,114,74,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120416,0.006,0.700,0.022,0.029,100,54,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120417,0.006,0.600,0.018,0.029,85,48,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120418,0.003,0.200,0.017,0.026,80,42,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120419,0.005,0.300,0.015,0.029,66,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120420,0.004,0.200,0.019,0.026,77,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120421,0.004,0.300,0.021,0.023,59,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120422,0.004,0.300,0.019,0.023,75,40,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120423,0.004,0.200,0.020,0.021,64,44,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120424,0.005,0.200,0.024,0.016,56,34,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120501,0.003,0.200,0.027,0.012,41,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120502,0.003,0.200,0.025,0.013,29,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120503,0.004,0.300,0.026,0.012,37,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120504,0.004,2.200,0.021,0.016,36,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120505,0.004,1.500,0.021,0.015,32,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120506,0.004,1.200,0.018,0.018,42,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120507,0.004,1.000,0.015,0.022,39,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120508,0.006,0.200,0.012,0.026,47,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120509,0.009,0.300,0.013,0.026,51,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120510,0.007,0.200,0.019,0.021,58,33,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120511,,,,,,,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120512,,,,,,,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120513,0.007,0.300,0.023,0.018,49,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120514,0.004,0.200,0.022,0.020,46,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120515,0.006,0.300,0.019,0.024,30,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120516,0.005,0.200,0.019,0.025,40,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120517,0.006,0.200,0.014,0.031,39,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120518,0.005,0.300,0.012,0.035,48,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120519,0.003,0.300,0.016,0.029,39,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120520,0.004,0.300,0.005,0.041,38,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120521,0.003,0.300,0.006,0.038,44,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120522,0.003,0.300,0.008,0.034,36,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120523,0.003,0.200,0.011,0.030,32,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120524,0.003,0.300,0.007,0.035,33,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120601,0.003,0.300,0.006,0.036,36,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120602,0.004,0.300,0.006,0.035,38,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120603,0.003,0.300,0.012,0.025,32,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120604,0.004,0.300,0.008,0.031,31,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120605,0.004,0.300,0.005,0.036,39,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120606,0.005,0.400,0.002,0.040,49,31,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120607,0.005,0.500,0.002,0.044,69,53,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120608,0.006,0.700,0.002,0.053,76,53,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120609,0.007,0.700,0.003,0.057,100,72,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120610,0.008,0.700,0.004,0.055,111,64,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120611,0.011,0.600,0.006,0.043,96,56,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120612,0.012,0.500,0.008,0.039,75,47,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120613,0.006,0.300,0.015,0.033,65,41,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120614,0.006,0.300,0.017,0.031,52,32,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120615,0.007,0.500,0.015,0.034,49,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120616,0.004,0.300,0.017,0.031,52,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120617,0.005,0.300,0.014,0.036,47,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120618,0.006,0.500,0.003,0.057,47,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120619,0.005,0.500,0.003,0.055,65,37,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120620,0.005,0.800,0.002,0.063,59,35,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120621,0.004,0.800,0.002,0.061,67,41,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120622,0.004,0.700,0.002,0.062,59,40,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120623,0.005,0.800,0.002,0.063,128,104,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120624,0.005,0.700,0.002,0.057,118,95,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120701,0.005,0.700,0.002,0.054,112,89,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120702,0.004,0.700,0.002,0.050,119,111,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120703,0.004,0.700,0.002,0.048,139,114,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120704,0.005,0.600,0.002,0.044,124,108,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120705,0.004,0.600,0.002,0.044,112,88,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120706,0.004,0.600,0.002,0.045,115,97,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120707,0.004,0.600,0.002,0.045,107,77,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120708,0.005,0.800,0.002,0.053,84,61,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120709,0.006,0.800,0.003,0.062,97,76,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120710,0.006,0.800,0.003,0.061,131,93,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120711,0.006,0.600,0.004,0.057,151,105,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120712,0.007,0.400,0.010,0.046,130,82,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120713,0.007,0.400,0.016,0.041,80,47,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120714,0.006,0.400,0.017,0.042,84,50,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120715,0.005,0.300,0.023,0.034,85,51,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120716,0.004,0.300,0.024,0.034,80,50,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120717,0.004,0.400,0.017,0.041,79,48,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120718,0.005,0.400,0.022,0.035,81,52,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120719,0.005,0.400,0.015,0.043,83,54,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120720,0.004,0.400,0.020,0.033,75,53,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120721,0.004,0.400,0.018,0.034,94,70,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120722,0.004,0.400,0.015,0.033,98,73,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120723,0.004,0.400,0.018,0.027,110,82,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120724,0.005,0.300,0.023,0.023,89,64,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120801,0.005,0.400,0.020,0.024,48,31,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120802,0.005,0.500,0.023,0.019,65,42,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120803,0.005,0.600,0.022,0.019,73,48,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120804,0.005,0.700,0.022,0.018,66,47,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120805,0.004,0.400,0.020,0.018,77,64,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120806,0.004,0.300,0.016,0.019,66,52,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120807,0.004,0.300,0.011,0.024,48,40,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120808,0.004,0.300,0.008,0.029,48,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120809,0.005,0.300,0.012,0.026,69,38,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120810,0.005,0.400,0.014,0.022,69,31,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120811,0.005,0.400,0.016,0.022,72,37,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120812,0.006,0.300,0.018,0.022,71,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120813,0.006,0.300,0.020,0.022,73,32,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120814,0.006,0.300,0.023,0.021,63,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120815,0.007,0.300,0.022,0.025,58,35,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120816,0.004,0.400,0.021,0.027,62,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120817,0.006,0.300,0.018,0.031,59,33,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120818,0.005,0.300,0.011,0.039,56,32,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120819,0.004,0.300,0.013,0.035,65,37,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120820,0.004,0.300,0.014,0.031,49,33,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120821,0.004,0.300,0.016,0.027,53,31,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120822,0.004,0.900,0.024,0.020,66,39,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120823,0.004,0.400,0.021,0.023,59,31,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120824,0.004,0.400,0.021,0.022,50,34,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120901,0.003,0.300,0.024,0.017,62,44,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120902,0.004,0.400,0.017,0.024,44,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120903,0.004,0.300,0.016,0.024,43,33,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120904,0.004,0.200,0.020,0.019,46,35,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120905,0.004,0.200,0.022,0.016,30,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120906,0.009,0.500,0.018,0.021,24,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120907,0.004,0.700,0.010,0.033,27,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120908,0.011,0.700,0.004,0.043,26,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120909,0.005,0.300,0.005,0.043,43,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120910,0.005,0.400,0.007,0.040,40,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120911,0.006,0.300,0.010,0.036,56,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120912,0.007,0.300,0.014,0.030,44,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120913,0.007,0.300,0.019,0.023,49,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120914,0.007,0.300,0.022,0.019,42,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120915,0.008,0.400,0.021,0.021,37,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120916,0.005,0.300,0.020,0.023,42,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120917,0.004,0.300,0.011,0.035,40,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120918,0.004,0.300,0.005,0.044,49,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120919,0.004,0.300,0.006,0.042,50,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120920,0.004,0.300,0.010,0.034,41,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120921,0.005,0.500,0.003,0.047,43,32,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120922,0.004,0.600,0.002,0.050,49,37,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120923,0.003,0.500,0.002,0.049,64,39,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017120924,0.003,0.600,0.001,0.048,71,53,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017121001,0.004,0.600,0.001,0.047,69,49,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017121002,0.004,0.600,0.002,0.045,58,38,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017121003,0.004,0.500,0.001,0.038,80,61,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017121004,0.005,0.500,0.002,0.038,71,51,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017121005,0.004,0.500,0.001,0.039,80,65,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017121006,0.004,0.600,0.001,0.040,71,53,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017121007,0.004,0.600,0.001,0.043,73,59,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017121008,0.004,0.500,0.002,0.042,76,52,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017121009,0.004,0.600,0.002,0.042,100,64,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017121010,0.005,0.700,0.002,0.044,104,69,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017121011,0.006,0.700,0.006,0.042,78,48,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017121012,0.006,0.500,0.006,0.041,89,50,부산 사하구 장림로 161번길 2
