time,PV,PM10,PM25,SO2,CO,O3,NO2,기온,강수량,습도,풍속,풍향,증기압,이슬점온도,현지기압,해면기압,일조,일사,지면온도
2013-01-01 01:00:00,0,40,-1,0.006,0.400,0.010,0.040,-2.4,,54,1.8,340,2.8,-10.4,1012.3,1021.2,,,-2.1
2013-01-01 02:00:00,0,39,-1,0.006,0.400,0.008,0.042,-2.5,,53,1.9,340,2.7,-10.7,1013.3,1022.2,,,-2.2
2013-01-01 03:00:00,0,47,-1,0.005,0.400,0.011,0.039,-2,,52,1.7,320,2.8,-10.5,1013.4,1022.3,,,-1.5
2013-01-01 04:00:00,0,42,-1,0.005,0.400,0.009,0.038,-2.3,,54,2.1,320,2.8,-10.3,1013,1021.9,,,-2.4
2013-01-01 05:00:00,0,42,-1,0.007,0.500,0.004,0.045,-2.5,,55,.4,0,2.8,-10.3,1012.2,1021.1,,,-2.6
2013-01-01 06:00:00,0,53,-1,0.009,0.500,0.004,0.044,-2.7,,56,.2,0,2.8,-10.2,1012.1,1021,,,-2.7
2013-01-01 07:00:00,0,45,-1,0.008,0.500,0.004,0.044,-2.6,,57,.2,0,2.9,-9.9,1011.9,1020.8,,,-2.8
2013-01-01 08:00:00,0,55,-1,0.008,0.600,0.004,0.050,-2.4,,54,.2,0,2.8,-10.4,1011.7,1020.6,0,.02,-2.4
2013-01-01 09:00:00,6.048,65,-1,0.008,0.600,0.004,0.047,1.1,,45,.2,0,3,-9.5,1011.9,1020.7,.8,.37,-.7
2013-01-01 10:00:00,15.828,77,-1,0.007,0.600,0.005,0.044,2.4,,49,1.3,250,3.6,-7.2,1011.7,1020.4,1,.65,.4
2013-01-01 11:00:00,30.564,75,-1,0.006,0.600,0.005,0.050,5.4,,52,4.5,230,4.7,-3.6,1010.9,1019.5,1,1.2,.8
2013-01-01 12:00:00,38.628,88,-1,0.008,0.400,0.012,0.037,6.7,,54,4.2,250,5.3,-1.9,1009.6,1018.2,1,1.42,2.3
2013-01-01 13:00:00,35.928,58,-1,0.010,0.300,0.019,0.032,6.2,,54,6.7,250,5.1,-2.4,1009.2,1017.8,1,1.42,3.8
2013-01-01 14:00:00,39.168,55,-1,0.010,0.300,0.031,0.023,7.7,,46,4.6,250,4.8,-3.2,1008.6,1017.1,1,1.55,5.1
2013-01-01 15:00:00,31.308,69,-1,0.011,0.300,0.034,0.022,7.5,,42,6.4,270,4.3,-4.6,1008.8,1017.3,1,1.3,4.6
2013-01-01 16:00:00,18.06,73,-1,0.011,0.400,0.033,0.022,6.3,,41,6,270,3.9,-6,1009.4,1018,1,.79,3.4
2013-01-01 17:00:00,4.512,73,-1,0.012,0.400,0.033,0.021,5.1,,44,4.9,250,3.9,-6.1,1010.3,1018.9,.2,.27,1.8
2013-01-01 18:00:00,0,126,-1,0.014,0.400,0.032,0.022,4.3,,43,4.4,250,3.6,-7.2,1011,1019.6,0,0,.7
2013-01-01 19:00:00,0,176,-1,0.013,0.500,0.021,0.031,3.6,,48,3.6,270,3.8,-6.4,1012,1020.7,,,0
2013-01-01 20:00:00,0,141,-1,0.014,0.500,0.018,0.034,3.7,,44,5.1,270,3.5,-7.4,1012.3,1021,,,.2
2013-01-01 21:00:00,0,148,-1,0.014,0.500,0.010,0.043,3.5,,43,4.3,290,3.4,-7.9,1012.4,1021.1,,,.1
2013-01-01 22:00:00,0,153,-1,0.014,0.500,0.008,0.046,2.8,,46,3.8,270,3.5,-7.6,1012.8,1021.5,,,0
2013-01-01 23:00:00,0,151,-1,0.012,0.700,0.004,0.054,2.4,,49,2.3,270,3.6,-7.2,1012.7,1021.4,,,-.1
2013-01-02 00:00:00,0,150,-1,0.012,0.800,0.004,0.051,2.3,,53,2.8,250,3.8,-6.3,1012.4,1021.1,,,-.3
2013-01-02 01:00:00,0,149,-1,0.011,0.800,0.004,0.049,2.1,,56,1.9,270,4,-5.7,1011.9,1020.6,,,-.5
2013-01-02 02:00:00,0,143,-1,0.015,0.600,0.006,0.042,2.6,,56,2.6,270,4.1,-5.3,1011.9,1020.6,,,-.3
2013-01-02 03:00:00,0,140,-1,0.015,0.500,0.017,0.029,3,,57,3.7,270,4.3,-4.7,1011.9,1020.6,,,-.4
2013-01-02 04:00:00,0,149,-1,0.015,0.400,0.025,0.022,3,,61,3.1,270,4.6,-3.8,1012.2,1020.9,,,-.6
2013-01-02 05:00:00,0,152,-1,0.018,0.400,0.026,0.021,3.2,,61,3.6,250,4.7,-3.6,1012.4,1021.1,,,-.4
2013-01-02 06:00:00,0,139,-1,0.012,0.400,0.028,0.017,3.1,,57,5.3,270,4.3,-4.6,1012.9,1021.6,,,-.5
2013-01-02 07:00:00,0,113,-1,0.011,0.500,0.013,0.035,1.9,,62,2.5,290,4.3,-4.6,1014.1,1022.9,,,-.7
2013-01-02 08:00:00,0,140,-1,0.011,0.500,0.005,0.047,1.7,,50,4,290,3.5,-7.6,1015.1,1023.9,0,.02,-.5
2013-01-02 09:00:00,5.208,133,-1,0.011,0.500,0.009,0.040,1.8,,49,3.2,320,3.4,-7.8,1016.7,1025.5,.7,.34,0
2013-01-02 10:00:00,20.004,120,-1,0.012,0.400,0.012,0.038,1.6,,37,3.8,290,2.5,-11.5,1017.7,1026.5,1,.92,.3
2013-01-02 11:00:00,34.284,104,-1,0.008,0.400,0.017,0.033,1.6,,35,2.7,340,2.4,-12.2,1018.5,1027.3,1,1.39,1.8
2013-01-02 12:00:00,42.372,112,-1,0.006,0.400,0.018,0.032,1.5,,34,3.9,320,2.3,-12.6,1017.6,1026.4,1,1.71,6
2013-01-02 13:00:00,45.012,89,-1,0.006,0.300,0.023,0.028,1.8,,30,3.8,360,2.1,-13.9,1017.5,1026.3,1,1.76,7.9
2013-01-02 14:00:00,41.064,67,-1,0.006,0.300,0.021,0.031,3.2,,29,3.1,360,2.2,-13.1,1017.7,1026.4,1,1.69,8.5
2013-01-02 15:00:00,32.652,71,-1,0.006,0.300,0.020,0.033,3.3,,30,2,20,2.3,-12.6,1017.9,1026.6,1,1.33,4.6
2013-01-02 16:00:00,20.484,71,-1,0.006,0.300,0.019,0.036,1.8,,31,3.1,360,2.2,-13.5,1018.8,1027.6,1,.87,2.2
2013-01-02 17:00:00,4.956,73,-1,0.010,0.300,0.018,0.036,-.2,,32,5.5,340,1.9,-14.9,1019.7,1028.6,.5,.27,-.1
2013-01-02 18:00:00,0,68,-1,0.008,0.300,0.015,0.040,-1,,34,3.8,340,1.9,-14.9,1020.6,1029.5,0,0,-.9
2013-01-02 19:00:00,0,66,-1,0.010,0.400,0.014,0.040,-1.8,,35,3.2,340,1.9,-15.2,1021.5,1030.4,,,-2.2
2013-01-02 20:00:00,0,58,-1,0.009,0.300,0.020,0.030,-2.4,,36,4.8,360,1.8,-15.4,1022.1,1031.1,,,-2.8
2013-01-02 21:00:00,0,51,-1,0.008,0.300,0.024,0.023,-3.4,,36,5.6,360,1.7,-16.3,1022.3,1031.3,,,-3.4
2013-01-02 22:00:00,0,40,-1,0.009,0.300,0.025,0.021,-4.4,,31,6.7,360,1.4,-19,1022.6,1031.7,,,-4.6
2013-01-02 23:00:00,0,47,-1,0.006,0.300,0.028,0.018,-5.2,,29,4.1,360,1.2,-20.5,1023.2,1032.3,,,-5.1
2013-01-03 00:00:00,0,49,-1,0.007,0.300,0.028,0.016,-5.9,,30,3.7,360,1.2,-20.7,1023.2,1032.3,,,-6
2013-01-03 01:00:00,0,42,-1,0.008,0.300,0.027,0.016,-6.2,,28,2.9,50,1.1,-21.7,1023.1,1032.2,,,-6.3
2013-01-03 02:00:00,0,40,-1,0.009,0.300,0.027,0.016,-6.4,,28,3.8,50,1.1,-21.9,1023.1,1032.2,,,-6.1
2013-01-03 03:00:00,0,36,-1,0.008,0.300,0.026,0.016,-6.4,,32,4.7,140,1.2,-20.4,1023.4,1032.5,,,-6.5
2013-01-03 04:00:00,0,41,-1,0.006,0.300,0.029,0.012,-6.9,,36,6.3,360,1.3,-19.5,1022.5,1031.6,,,-6.7
2013-01-03 05:00:00,0,40,-1,0.006,0.300,0.028,0.012,-7.2,,39,6,340,1.4,-18.8,1023,1032.1,,,-7.3
2013-01-03 06:00:00,0,35,-1,0.006,0.300,0.025,0.016,-7.3,,40,5.5,360,1.4,-18.6,1023.5,1032.7,,,-7.5
2013-01-03 07:00:00,0,37,-1,0.006,0.300,0.016,0.028,-7.5,,39,4.4,360,1.4,-19.1,1024.4,1033.6,,,-7.9
2013-01-03 08:00:00,0,46,-1,0.009,0.300,0.011,0.036,-7.4,,34,2,70,1.2,-20.6,1024.8,1034,.1,.02,-7.5
2013-01-03 09:00:00,4.752,49,-1,0.007,0.300,0.010,0.039,-6.5,,33,5,360,1.2,-20.1,1024.9,1034,.9,.34,-5.9
2013-01-03 10:00:00,18.936,73,-1,0.007,0.300,0.014,0.035,-5.7,,29,4.3,20,1.2,-20.9,1025.3,1034.4,1,.94,-.1
2013-01-03 11:00:00,34.044,66,-1,0.012,0.300,0.018,0.032,-4.5,,26,4.5,360,1.1,-21.1,1025.2,1034.3,1,1.41,2.7
2013-01-03 12:00:00,43.74,83,-1,0.012,0.300,0.020,0.031,-3.5,,21,5.2,360,1,-22.7,1024.3,1033.3,1,1.86,3.3
2013-01-03 13:00:00,48.696,87,-1,0.009,0.300,0.024,0.025,-2.6,,21,3.9,320,1.1,-21.9,1023.7,1032.7,1,1.93,5.3
2013-01-03 14:00:00,44.328,89,-1,0.007,0.300,0.021,0.028,-1.6,,18,3.1,320,1,-22.8,1023.1,1032.1,1,1.89,5
2013-01-03 15:00:00,34.248,55,-1,0.009,0.300,0.020,0.031,-1.4,,20,3,290,1.1,-21.5,1023.5,1032.4,1,1.46,.5
2013-01-03 16:00:00,16.26,52,-1,0.007,0.300,0.020,0.030,-3,,24,2.8,320,1.2,-20.7,1023.1,1032.1,.7,.68,-.2
2013-01-03 17:00:00,4.248,58,-1,0.005,0.300,0.018,0.032,-3.9,,25,3.2,340,1.1,-21,1023.5,1032.5,0,.23,-1.3
2013-01-03 18:00:00,0,43,-1,0.013,0.300,0.013,0.038,-4.4,,26,2.7,360,1.1,-21,1023.4,1032.5,0,.01,-2.2
2013-01-03 19:00:00,0,54,-1,0.009,0.300,0.017,0.033,-4.1,,23,3.2,140,1,-22.2,1023,1032,,,-2.8
2013-01-03 20:00:00,0,66,-1,0.006,-999.000,0.021,0.027,-4.7,,20,2.7,270,.9,-24.3,1023.2,1032.3,,,-3.5
2013-01-03 21:00:00,0,55,-1,0.007,-999.000,0.018,0.030,-5.1,,18,2.6,20,.8,-25.8,1023.3,1032.4,,,-4
2013-01-03 22:00:00,0,44,-1,0.005,-999.000,0.026,0.019,-5.7,,21,7.2,360,.8,-24.6,1022.7,1031.8,,,-4.4
2013-01-03 23:00:00,0,45,-1,0.006,-999.000,0.024,0.020,-6.2,,23,1.9,320,.9,-24,1023.1,1032.2,,,-4.6
2013-01-04 00:00:00,0,49,-1,0.005,-999.000,0.027,0.017,-6,,20,2.4,160,.8,-25.4,1022.3,1031.4,,,-5
2013-01-04 01:00:00,0,39,-1,0.007,-999.000,0.024,0.019,-6.2,,21,4.2,360,.8,-25,1022.6,1031.7,,,-5.2
2013-01-04 02:00:00,0,35,-1,0.006,-999.000,0.024,0.019,-6.8,,26,3.2,20,1,-23.1,1022.9,1032,,,-5.4
2013-01-04 03:00:00,0,36,-1,0.009,-999.000,0.025,0.018,-7.2,,29,3.6,340,1,-22.2,1023.4,1032.6,,,-5.6
2013-01-04 04:00:00,0,40,-1,0.005,-999.000,0.024,0.016,-8,,35,4.4,320,1.2,-20.8,1022.9,1032.1,,,-5.9
2013-01-04 05:00:00,0,32,-1,0.005,-999.000,0.022,0.018,-7.7,,31,4.3,320,1.1,-21.9,1022.1,1031.3,,,-5.9
2013-01-04 06:00:00,0,35,-1,0.006,-999.000,0.017,0.024,-7.2,,30,6.9,340,1.1,-21.8,1021.5,1030.6,,,-5.9
2013-01-04 07:00:00,0,34,-1,0.006,-999.000,0.010,0.036,-7,,30,6.8,320,1.1,-21.6,1021.1,1030.2,,,-5.9
2013-01-04 08:00:00,0,41,-1,0.006,0.400,0.008,0.039,-6,,26,.9,20,1,-22.4,1021.3,1030.4,.3,.03,-5.3
2013-01-04 09:00:00,3.72,52,-1,0.006,0.400,0.008,0.042,-5.5,,29,5.5,340,1.2,-20.7,1021.6,1030.7,1,.43,-4.5
2013-01-04 10:00:00,22.224,62,-1,0.006,0.400,0.011,0.039,-3.3,,26,1.5,340,1.2,-20.1,1021.8,1030.8,1,.95,.7
2013-01-04 11:00:00,34.212,80,-1,-999.000,-999.000,-999.000,-999.000,-.6,,22,1.4,320,1.3,-19.7,1021.5,1030.4,1,1.5,6
2013-01-04 12:00:00,43.128,86,-1,-999.000,-999.000,-999.000,-999.000,.7,,21,1.9,320,1.4,-19.1,1020.7,1029.6,1,1.82,8.5
2013-01-04 13:00:00,46.608,72,-1,-999.000,-999.000,-999.000,-999.000,2,,19,2,340,1.3,-19.2,1019.6,1028.4,1,1.91,9.9
2013-01-04 14:00:00,43.596,46,-1,-999.000,-999.000,-999.000,-999.000,1.9,,22,2.4,340,1.5,-17.6,1018.7,1027.5,1,1.85,8.5
2013-01-04 15:00:00,36.084,62,-1,0.008,0.300,0.019,0.034,2.3,,20,2.7,340,1.4,-18.4,1018.3,1027.1,1,1.48,2.2
2013-01-04 16:00:00,22.632,63,-1,0.009,0.300,0.017,0.037,1.7,,22,3.2,340,1.5,-17.8,1018.2,1027,1,1,0
2013-01-04 17:00:00,7.692,66,-1,0.009,0.300,0.013,0.041,.1,,25,3.3,340,1.5,-17.6,1018.1,1027,1,.38,-.9
2013-01-04 18:00:00,0.048,69,-1,0.006,0.400,0.006,0.051,-1,,28,4.4,340,1.6,-17.2,1017.9,1026.8,0,.01,-1.8
2013-01-04 19:00:00,0,76,-1,0.007,0.400,0.004,0.054,-1.2,,27,3.3,340,1.5,-17.8,1018.1,1027,,,-2.3
2013-01-04 20:00:00,0,76,-1,0.010,0.400,0.003,0.056,-1.3,,26,3.4,340,1.5,-18.3,1018.1,1027,,,-2.6
2013-01-04 21:00:00,0,69,-1,0.007,0.400,0.004,0.051,-1.2,,22,4.2,340,1.2,-20.2,1018,1026.9,,,-2.8
2013-01-04 22:00:00,0,54,-1,0.006,0.400,0.005,0.047,-1.6,,24,4.1,340,1.3,-19.5,1017.4,1026.3,,,-3
2013-01-04 23:00:00,0,55,-1,0.006,0.400,0.007,0.044,-2.1,,25,5.2,340,1.3,-19.5,1017.1,1026,,,-3.3
2013-01-05 00:00:00,0,54,-1,0.006,0.300,0.009,0.040,-2.1,,18,6.1,340,.9,-23.3,1016.9,1025.8,,,-3.6
2013-01-05 01:00:00,0,45,-1,0.006,0.300,0.012,0.035,-2.1,,16,4.9,340,.8,-24.6,1016.5,1025.4,,,-3.9
2013-01-05 02:00:00,0,42,-1,0.006,0.300,0.013,0.032,-2.2,,16,6,340,.8,-24.7,1016.2,1025.1,,,-3.9
2013-01-05 03:00:00,0,46,-1,0.006,0.300,0.012,0.031,-3.2,,20,2.7,320,1,-23,1016,1024.9,,,-4.4
2013-01-05 04:00:00,0,43,-1,0.006,0.300,0.014,0.029,-2.9,,16,3.1,340,.8,-25.2,1015.3,1024.2,,,-4.3
2013-01-05 05:00:00,0,52,-1,0.006,0.300,0.016,0.026,-2.8,,15,3.1,320,.7,-25.9,1015.1,1024,,,-3.9
2013-01-05 06:00:00,0,37,-1,0.006,0.300,0.014,0.029,-2.7,,20,3,320,1,-22.6,1015.5,1024.4,,,-3.6
2013-01-05 07:00:00,0,40,-1,0.005,0.300,0.012,0.033,-2.5,,15,5.7,340,.8,-25.6,1015.3,1024.2,,,-3.5
2013-01-05 08:00:00,0,32,-1,0.006,0.300,0.009,0.042,-3.3,,17,5.9,340,.8,-24.9,1015.3,1024.2,0,.01,-3.9
2013-01-05 09:00:00,5.268,44,-1,0.007,0.400,0.008,0.045,-2.3,,19,3.9,340,1,-22.9,1015.7,1024.6,.7,.37,-3
2013-01-05 10:00:00,22.44,57,-1,0.006,0.300,0.012,0.038,-1.1,,15,2.6,340,.8,-24.5,1015.8,1024.7,1,1.09,3.2
2013-01-05 11:00:00,35.112,65,-1,0.006,0.300,0.015,0.037,-.3,,16,4.4,360,1,-23.1,1015.2,1024,1,1.61,6.5
2013-01-05 12:00:00,42.78,74,-1,0.005,0.300,0.021,0.031,1.9,,14,2.6,180,1,-22.8,1014.4,1023.2,1,1.83,8.3
2013-01-05 13:00:00,46.8,65,-1,0.005,0.300,0.024,0.027,2.4,,14,4.3,250,1,-22.4,1013.2,1021.9,1,1.93,10
2013-01-05 14:00:00,41.976,50,-1,0.005,0.200,0.024,0.029,2.5,,18,5,270,1.3,-19.4,1012.6,1021.3,1,1.86,7.4
2013-01-05 15:00:00,28.836,45,-1,0.005,0.300,0.024,0.029,3.2,,21,4,270,1.6,-17,1012.5,1021.2,1,1.13,3.6
2013-01-05 16:00:00,21.792,46,-1,0.006,0.300,0.024,0.031,2.7,,26,2,250,1.9,-14.9,1012.9,1021.6,1,.88,1.5
2013-01-05 17:00:00,8.484,51,-1,0.006,0.300,0.024,0.030,2,,29,2.1,180,2,-14.2,1013.9,1022.7,1,.42,-.7
2013-01-05 18:00:00,0.096,46,-1,0.006,0.300,0.018,0.038,.5,,32,1.6,200,2,-14.3,1014.1,1022.9,0,.01,-1.7
2013-01-05 19:00:00,0,54,-1,0.006,0.300,0.013,0.043,-.1,,35,1.2,360,2.1,-13.7,1014.5,1023.3,,,-2.3
2013-01-05 20:00:00,0,57,-1,0.006,0.300,0.016,0.037,-.6,,37,1.7,250,2.2,-13.5,1015.1,1023.9,,,-2.8
2013-01-05 21:00:00,0,43,-1,0.007,0.300,0.014,0.037,-.8,,40,1.5,360,2.3,-12.7,1015.2,1024.1,,,-2.9
2013-01-05 22:00:00,0,59,-1,0.006,0.300,0.020,0.028,-1.4,,44,2.5,320,2.4,-12.1,1014.9,1023.8,,,-3.3
2013-01-05 23:00:00,0,40,-1,0.006,0.300,0.020,0.027,-1.6,,44,4.8,320,2.4,-12.2,1014,1022.9,,,-3.4
2013-01-06 00:00:00,0,49,-1,0.007,0.300,0.019,0.027,-1.9,,45,4.6,290,2.4,-12.2,1014.3,1023.2,,,-3.4
2013-01-06 01:00:00,0,50,-1,0.006,0.300,0.024,0.021,-2.2,,47,6.1,340,2.4,-12,1014,1022.9,,,-3.4
