time,PV,PM10,PM25,SO2,CO,O3,NO2,기온,강수량,습도,풍속,풍향,증기압,이슬점온도,현지기압,해면기압,일조,일사,지면온도
2016-01-01 01:00:00,0,51,30,0.003,0.500,0.020,0.008,-3,,76,.1,0,3.7,-6.6,1015.8,1033.6,,,-1.7
2016-01-01 02:00:00,0,50,32,0.002,0.500,0.019,0.007,-3.9,,78,.4,0,3.6,-7.1,1015.9,1033.8,,,-2
2016-01-01 03:00:00,0,46,33,0.002,0.500,0.017,0.007,-4.2,,79,.3,0,3.5,-7.3,1015.9,1033.8,,,-2.3
2016-01-01 04:00:00,0,46,32,0.002,0.500,0.017,0.006,-4.4,,81,.4,0,3.6,-7.1,1015.6,1033.5,,,-2.7
2016-01-01 05:00:00,0,47,31,0.002,0.500,0.017,0.006,-4.9,,81,.1,0,3.5,-7.6,1015.2,1033.1,,,-2.9
2016-01-01 06:00:00,0,48,30,0.002,0.500,0.015,0.007,-5.1,,82,.3,0,3.4,-7.7,1015.1,1033.1,,,-3.2
2016-01-01 07:00:00,0,45,31,0.002,0.500,0.014,0.006,-5,,82,.7,230,3.5,-7.6,1016,1034,,,-3.6
2016-01-01 08:00:00,0,50,31,0.002,0.500,0.013,0.007,-5.2,,80,.1,0,3.3,-8.1,1015.9,1033.9,0,,-3.5
2016-01-01 09:00:00,1.408,49,28,0.002,0.500,0.011,0.010,-4.3,,81,.2,0,3.6,-7,1016.4,1034.3,0,,-2.4
2016-01-01 10:00:00,4.376,51,32,0.003,0.500,0.014,0.011,-.4,,69,.5,180,4.1,-5.4,1016.2,1033.8,.9,,.1
2016-01-01 11:00:00,21.72,64,34,0.003,0.500,0.022,0.009,2.6,,57,1,200,4.2,-5,1015.9,1033.3,1,,2.7
2016-01-01 12:00:00,31.552,54,31,0.003,0.500,0.029,0.008,5.7,,42,1.1,250,3.8,-6.2,1014.8,1032,1,,3.7
2016-01-01 13:00:00,34.032,59,38,0.005,0.500,0.033,0.009,6.9,,36,1.4,140,3.6,-7.1,1013.5,1030.6,1,,6.3
2016-01-01 14:00:00,34.344,66,35,0.006,0.600,0.034,0.012,8.1,,33,1,320,3.6,-7.2,1012.1,1029.1,1,,7.9
2016-01-01 15:00:00,25.16,68,37,0.014,0.900,0.035,0.018,8.5,,31,1.2,340,3.5,-7.6,1011.7,1028.6,1,,8.5
2016-01-01 16:00:00,16.12,76,41,0.008,0.600,0.038,0.013,8.3,,31,2.4,290,3.4,-7.8,1011.5,1028.4,1,,6.3
2016-01-01 17:00:00,5.76,56,37,0.003,0.400,0.039,0.008,6.3,,39,1.9,340,3.7,-6.6,1011.7,1028.8,.2,,3
2016-01-01 18:00:00,0.192,43,28,0.003,0.400,0.036,0.009,4.5,,45,.9,290,3.8,-6.4,1012,1029.2,0,,.7
