지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
부산 사하구,도시대기,221202,장림동,2017010207,0.009,1.200,0.008,0.037,84,61,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010208,0.008,0.600,0.007,0.041,94,68,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010209,0.008,0.500,0.007,0.045,102,70,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010210,0.010,0.500,0.010,0.046,90,66,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010211,0.017,0.500,0.012,0.045,107,66,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010212,0.012,0.500,0.016,0.043,91,62,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010213,0.010,0.400,0.019,0.038,101,67,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010214,0.008,0.400,0.021,0.039,84,52,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010215,0.007,0.400,0.027,0.033,80,51,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010216,0.006,0.300,0.033,0.028,64,43,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010217,0.007,0.400,0.025,0.036,49,34,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010218,0.012,0.500,0.007,0.054,49,36,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010219,0.012,0.500,0.008,0.053,68,39,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010220,0.015,0.600,0.010,0.049,63,42,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010221,0.012,0.500,0.013,0.043,59,42,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010222,0.008,0.500,0.011,0.044,56,43,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010223,0.006,0.300,0.014,0.039,56,43,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010224,0.005,0.300,0.021,0.030,53,40,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010301,0.005,0.300,0.025,0.026,43,35,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010302,0.005,0.300,0.030,0.020,45,34,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010303,0.004,0.300,0.037,0.014,48,34,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010304,0.004,1.400,0.032,0.017,43,34,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010305,0.004,0.300,0.033,0.016,52,38,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010306,0.006,0.300,0.029,0.022,49,41,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010307,0.005,0.400,0.014,0.038,73,53,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010308,0.005,0.500,0.005,0.049,81,63,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010309,0.008,0.600,0.007,0.048,73,55,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010310,0.008,0.800,0.010,0.045,101,71,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010311,0.012,0.500,0.015,0.042,109,76,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010312,0.008,0.400,0.027,0.031,115,79,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010313,0.005,0.400,0.030,0.029,90,63,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010314,,,,,77,55,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010315,,,,,82,50,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010316,,,,,78,52,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010317,,,,,71,43,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010318,,,,,72,49,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010319,0.010,0.700,0.003,0.063,78,44,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010320,0.007,0.500,0.006,0.059,104,75,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010321,0.006,0.500,0.006,0.055,89,58,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010322,0.011,0.700,0.003,0.057,110,68,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010323,0.008,0.600,0.003,0.054,167,,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010324,0.005,0.500,0.003,0.051,114,89,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010401,0.006,0.600,0.003,0.048,100,82,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010402,0.005,0.500,0.003,0.046,89,64,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010403,0.005,0.600,0.003,0.046,91,73,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010404,0.006,0.500,0.007,0.040,108,89,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010405,0.006,0.400,0.006,0.041,102,79,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010406,0.005,0.400,0.014,0.031,110,92,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010407,0.005,0.500,0.009,0.039,63,48,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010408,0.005,0.400,0.005,0.044,84,61,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010409,0.006,0.700,0.004,0.045,71,48,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010410,0.007,0.700,0.005,0.049,102,55,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010411,0.006,0.600,0.010,0.050,121,78,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010412,0.007,0.600,0.018,0.045,115,72,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010413,0.007,0.600,0.034,0.033,131,88,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010414,0.007,0.600,0.040,0.031,121,87,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010415,0.007,0.600,0.038,0.036,114,76,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010416,0.007,0.600,0.032,0.042,127,81,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010417,0.006,0.600,0.026,0.047,116,86,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010418,0.006,0.600,0.015,0.057,100,76,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010419,0.006,0.800,0.015,0.056,116,76,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010420,0.006,0.600,0.018,0.050,113,81,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010421,0.007,0.800,0.004,0.068,108,78,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010422,0.007,0.900,0.003,0.067,169,128,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010423,0.005,0.900,0.003,0.061,209,164,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010424,0.005,0.800,0.004,0.058,158,136,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010501,0.005,0.800,0.004,0.054,121,88,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010502,0.005,0.600,0.019,0.035,115,94,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010503,0.005,0.500,0.024,0.028,75,67,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010504,0.005,0.600,0.022,0.029,77,60,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010505,0.005,0.600,0.013,0.036,69,57,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010506,0.005,0.600,0.014,0.034,74,53,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010507,0.005,0.700,0.006,0.045,63,47,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010508,0.006,0.800,0.003,0.049,77,53,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010509,0.007,0.800,0.004,0.052,117,80,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010510,0.007,0.700,0.005,0.048,129,87,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010511,0.007,0.400,0.019,0.033,111,61,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010512,0.005,0.300,0.029,0.021,52,33,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010513,0.004,0.200,0.032,0.018,33,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010514,0.003,0.200,0.032,0.017,31,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010515,0.003,0.200,0.030,0.018,25,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010516,0.003,0.200,0.029,0.018,23,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010517,0.003,0.200,0.029,0.018,17,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010518,0.003,0.200,0.030,0.017,14,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010519,0.003,0.200,0.026,0.020,15,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010520,0.003,0.200,0.030,0.016,19,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010521,0.003,0.200,0.034,0.012,14,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010522,0.003,0.200,0.034,0.011,23,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010523,0.003,0.200,0.034,0.011,17,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010524,0.003,0.200,0.037,0.008,15,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010601,0.003,0.200,0.037,0.007,15,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010602,0.003,0.200,0.036,0.008,16,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010603,0.004,0.200,0.037,0.007,15,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010604,0.004,0.200,0.036,0.008,16,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010605,0.004,0.200,0.038,0.008,17,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010606,0.005,0.200,0.034,0.011,16,6,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010607,0.005,0.200,0.031,0.015,17,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010608,0.008,0.200,0.026,0.021,20,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010609,0.004,0.200,0.023,0.026,27,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010610,0.007,0.200,0.022,0.027,30,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010611,0.004,0.200,0.030,0.018,31,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010612,0.005,0.200,0.030,0.018,22,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010613,0.004,0.200,0.034,0.016,26,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010614,0.004,0.200,0.030,0.020,18,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010615,0.006,0.200,0.029,0.021,23,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010616,0.006,0.200,0.032,0.019,30,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010617,0.006,0.200,0.024,0.027,23,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010618,0.006,0.200,0.018,0.034,28,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010619,0.006,0.300,0.013,0.038,32,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010620,0.006,0.200,0.019,0.032,27,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010621,0.007,0.200,0.022,0.027,25,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010622,0.007,0.200,0.026,0.023,21,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010623,0.006,0.300,0.013,0.036,21,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010624,0.004,0.400,0.003,0.047,37,32,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010701,0.004,0.400,0.005,0.043,42,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010702,0.004,0.400,0.011,0.032,34,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010703,0.004,0.300,0.016,0.028,48,36,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010704,0.006,0.700,0.008,0.034,34,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010705,0.015,0.700,0.011,0.030,75,57,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010706,0.015,0.300,0.009,0.031,56,43,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010707,0.004,0.300,0.008,0.035,61,50,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010708,0.004,0.400,0.003,0.038,35,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010709,0.004,0.500,0.004,0.038,54,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010710,0.004,0.400,0.008,0.037,74,43,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010711,0.004,0.400,0.009,0.038,60,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010712,0.004,0.400,0.009,0.036,73,38,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010713,0.004,0.400,0.010,0.037,73,39,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010714,0.004,0.400,0.009,0.039,64,35,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010715,0.005,0.300,0.008,0.042,66,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010716,0.005,0.200,0.023,0.028,81,41,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010717,0.004,0.200,0.018,0.032,23,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010718,0.005,0.400,0.006,0.045,33,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010719,0.005,0.400,0.008,0.043,57,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010720,0.006,0.300,0.012,0.037,41,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010721,0.006,0.300,0.006,0.042,38,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010722,0.005,0.300,0.007,0.040,31,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010723,0.004,0.300,0.013,0.032,33,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010724,0.003,0.300,0.014,0.027,32,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010801,0.003,0.300,0.015,0.024,47,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010802,0.003,0.300,0.015,0.021,45,31,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010803,0.003,0.300,0.019,0.017,40,33,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010804,0.003,0.300,0.020,0.016,36,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010805,0.003,0.300,0.017,0.019,28,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010806,0.003,0.300,0.013,0.022,38,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010807,0.003,0.300,0.008,0.029,37,31,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010808,0.003,0.300,0.008,0.030,44,32,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010809,0.003,0.300,0.008,0.030,35,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010810,0.003,0.300,0.009,0.029,46,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010811,0.003,0.300,0.013,0.026,51,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010812,0.003,0.300,0.017,0.023,43,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010813,0.003,0.300,0.023,0.019,34,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010814,0.003,0.200,0.025,0.018,28,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010815,0.003,0.200,0.032,0.015,31,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010816,0.003,0.200,0.037,0.011,21,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010817,0.003,0.200,0.036,0.013,7,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010818,0.003,0.200,0.027,0.021,12,7,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010819,0.003,0.300,0.018,0.030,20,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010820,0.003,0.400,0.004,0.045,25,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010821,0.004,0.500,0.004,0.045,40,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010822,0.004,0.600,0.003,0.045,38,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010823,0.004,0.400,0.003,0.042,40,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010824,0.005,0.400,0.003,0.039,40,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010901,0.006,0.500,0.003,0.040,40,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010902,0.005,0.500,0.003,0.037,46,33,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010903,0.004,0.400,0.004,0.034,38,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010904,0.004,0.300,0.012,0.027,28,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010905,0.005,0.200,0.023,0.018,41,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010906,0.004,0.300,0.024,0.018,42,33,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010907,0.006,1.200,0.011,0.033,38,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010908,0.005,0.500,0.010,0.037,66,52,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010909,0.005,0.500,0.016,0.036,70,44,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010910,0.006,0.500,0.022,0.033,76,44,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010911,0.006,0.400,0.025,0.031,73,49,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010912,0.007,0.400,0.029,0.026,73,49,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010913,0.006,0.400,0.033,0.023,63,47,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010914,0.007,0.500,0.033,0.026,62,52,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010915,0.006,0.500,0.034,0.029,75,56,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010916,0.005,0.500,0.027,0.034,76,60,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010917,0.005,0.400,0.026,0.034,80,51,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010918,0.004,0.400,0.015,0.045,73,54,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010919,0.004,0.500,0.011,0.049,65,47,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010920,0.004,0.500,0.007,0.053,74,56,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010921,0.004,0.500,0.007,0.051,70,48,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010922,0.005,0.500,0.009,0.047,70,53,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010923,0.005,0.500,0.012,0.042,71,56,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017010924,0.005,0.500,0.010,0.042,63,50,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017011001,0.005,0.500,0.018,0.030,63,49,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017011002,0.004,0.300,0.024,0.021,63,53,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017011003,0.005,0.400,0.023,0.022,48,38,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017011004,0.004,0.300,0.026,0.017,58,46,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017011005,0.004,0.400,0.019,0.023,51,38,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017011006,0.004,0.600,0.016,0.026,69,48,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017011007,0.004,0.400,0.013,0.030,78,54,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017011008,0.004,0.400,0.009,0.036,61,40,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017011009,0.005,0.600,0.010,0.037,65,40,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017011010,0.005,0.400,0.015,0.034,72,42,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017011011,0.006,0.400,0.021,0.028,74,41,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017011012,0.005,0.300,0.025,0.024,74,37,부산 사하구 장림로 161번길 2
