지역,측정소명,측정소코드,측정일시,SO2,CO,O3,NO2,PM10,주소
부산 사하구,장림동,221202,2013040211,0.009,0.300,0.022,0.033,76,부산 사하구 장림동
부산 사하구,장림동,221202,2013040212,0.007,0.300,0.037,0.022,64,부산 사하구 장림동
부산 사하구,장림동,221202,2013040213,0.006,0.300,0.043,0.019,68,부산 사하구 장림동
부산 사하구,장림동,221202,2013040214,0.006,0.300,0.045,0.021,62,부산 사하구 장림동
부산 사하구,장림동,221202,2013040215,0.005,0.300,0.048,0.023,70,부산 사하구 장림동
부산 사하구,장림동,221202,2013040216,0.006,0.300,0.049,0.024,69,부산 사하구 장림동
부산 사하구,장림동,221202,2013040217,0.006,0.400,0.040,0.033,58,부산 사하구 장림동
부산 사하구,장림동,221202,2013040218,0.010,0.400,0.033,0.031,73,부산 사하구 장림동
부산 사하구,장림동,221202,2013040219,0.012,0.400,0.027,0.030,135,부산 사하구 장림동
부산 사하구,장림동,221202,2013040220,0.010,0.400,0.030,0.024,125,부산 사하구 장림동
부산 사하구,장림동,221202,2013040221,0.007,0.300,0.029,0.020,111,부산 사하구 장림동
부산 사하구,장림동,221202,2013040222,0.007,0.300,0.029,0.019,93,부산 사하구 장림동
부산 사하구,장림동,221202,2013040223,0.006,0.300,0.030,0.016,59,부산 사하구 장림동
부산 사하구,장림동,221202,2013040224,0.007,0.300,0.029,0.017,55,부산 사하구 장림동
부산 사하구,장림동,221202,2013040301,0.007,0.400,0.027,0.018,52,부산 사하구 장림동
부산 사하구,장림동,221202,2013040302,0.007,0.400,0.027,0.017,46,부산 사하구 장림동
부산 사하구,장림동,221202,2013040303,0.005,0.300,0.027,0.016,52,부산 사하구 장림동
부산 사하구,장림동,221202,2013040304,0.006,0.400,0.025,0.018,60,부산 사하구 장림동
부산 사하구,장림동,221202,2013040305,0.007,0.400,0.025,0.019,76,부산 사하구 장림동
부산 사하구,장림동,221202,2013040306,0.007,0.300,0.023,0.022,71,부산 사하구 장림동
부산 사하구,장림동,221202,2013040307,0.005,0.400,0.016,0.031,59,부산 사하구 장림동
부산 사하구,장림동,221202,2013040308,0.006,0.400,0.017,0.034,76,부산 사하구 장림동
부산 사하구,장림동,221202,2013040309,0.006,0.400,0.016,0.034,73,부산 사하구 장림동
부산 사하구,장림동,221202,2013040310,0.009,0.400,0.022,0.032,97,부산 사하구 장림동
부산 사하구,장림동,221202,2013040311,0.006,0.300,0.028,0.030,79,부산 사하구 장림동
부산 사하구,장림동,221202,2013040312,0.007,0.400,0.032,0.026,68,부산 사하구 장림동
부산 사하구,장림동,221202,2013040313,0.005,0.300,0.039,0.022,54,부산 사하구 장림동
부산 사하구,장림동,221202,2013040314,0.004,0.300,0.046,0.018,52,부산 사하구 장림동
부산 사하구,장림동,221202,2013040315,0.005,0.300,0.046,0.019,43,부산 사하구 장림동
부산 사하구,장림동,221202,2013040316,0.005,0.400,0.044,0.021,52,부산 사하구 장림동
부산 사하구,장림동,221202,2013040317,0.006,0.400,0.048,0.024,51,부산 사하구 장림동
부산 사하구,장림동,221202,2013040318,0.006,0.400,0.043,0.032,51,부산 사하구 장림동
부산 사하구,장림동,221202,2013040319,0.007,0.400,0.041,0.037,58,부산 사하구 장림동
부산 사하구,장림동,221202,2013040320,0.006,0.400,0.042,0.030,60,부산 사하구 장림동
부산 사하구,장림동,221202,2013040321,0.007,0.300,0.039,0.026,53,부산 사하구 장림동
부산 사하구,장림동,221202,2013040322,0.006,0.300,0.035,0.030,41,부산 사하구 장림동
부산 사하구,장림동,221202,2013040323,0.005,0.400,0.034,0.030,55,부산 사하구 장림동
부산 사하구,장림동,221202,2013040324,0.005,0.500,0.028,0.033,53,부산 사하구 장림동
부산 사하구,장림동,221202,2013040401,0.008,0.500,0.019,0.043,67,부산 사하구 장림동
부산 사하구,장림동,221202,2013040402,0.010,0.500,0.022,0.035,65,부산 사하구 장림동
부산 사하구,장림동,221202,2013040403,0.009,0.500,0.021,0.034,79,부산 사하구 장림동
부산 사하구,장림동,221202,2013040404,0.012,0.400,0.024,0.034,80,부산 사하구 장림동
부산 사하구,장림동,221202,2013040405,0.009,0.400,0.036,0.020,99,부산 사하구 장림동
부산 사하구,장림동,221202,2013040406,0.010,0.500,0.031,0.029,100,부산 사하구 장림동
부산 사하구,장림동,221202,2013040407,0.012,0.500,0.026,0.039,102,부산 사하구 장림동
부산 사하구,장림동,221202,2013040408,0.019,0.500,0.016,0.058,120,부산 사하구 장림동
부산 사하구,장림동,221202,2013040409,0.013,0.700,0.007,0.076,122,부산 사하구 장림동
부산 사하구,장림동,221202,2013040410,0.010,0.500,0.015,0.058,143,부산 사하구 장림동
부산 사하구,장림동,221202,2013040411,0.012,0.500,0.030,0.048,123,부산 사하구 장림동
부산 사하구,장림동,221202,2013040412,0.010,0.400,0.051,0.025,165,부산 사하구 장림동
부산 사하구,장림동,221202,2013040413,0.009,0.500,0.054,0.021,149,부산 사하구 장림동
부산 사하구,장림동,221202,2013040414,0.008,0.400,0.052,0.021,129,부산 사하구 장림동
부산 사하구,장림동,221202,2013040415,0.008,0.400,0.045,0.027,115,부산 사하구 장림동
부산 사하구,장림동,221202,2013040416,0.009,0.400,0.044,0.029,116,부산 사하구 장림동
부산 사하구,장림동,221202,2013040417,0.009,0.400,0.038,0.033,113,부산 사하구 장림동
부산 사하구,장림동,221202,2013040418,0.007,0.300,0.039,0.028,103,부산 사하구 장림동
부산 사하구,장림동,221202,2013040419,0.007,0.300,0.036,0.028,95,부산 사하구 장림동
부산 사하구,장림동,221202,2013040420,0.006,0.300,0.032,0.025,84,부산 사하구 장림동
부산 사하구,장림동,221202,2013040421,0.005,0.300,0.033,0.022,76,부산 사하구 장림동
부산 사하구,장림동,221202,2013040422,0.009,0.300,0.028,0.026,71,부산 사하구 장림동
부산 사하구,장림동,221202,2013040423,0.010,0.300,0.032,0.023,69,부산 사하구 장림동
부산 사하구,장림동,221202,2013040424,0.008,0.300,0.034,0.022,72,부산 사하구 장림동
부산 사하구,장림동,221202,2013040501,0.011,0.400,0.024,0.033,73,부산 사하구 장림동
부산 사하구,장림동,221202,2013040502,0.008,0.400,0.017,0.035,90,부산 사하구 장림동
부산 사하구,장림동,221202,2013040503,0.007,0.400,0.019,0.032,73,부산 사하구 장림동
부산 사하구,장림동,221202,2013040504,0.007,0.400,0.019,0.031,83,부산 사하구 장림동
부산 사하구,장림동,221202,2013040505,0.007,0.400,0.024,0.027,83,부산 사하구 장림동
부산 사하구,장림동,221202,2013040506,0.009,0.300,0.038,0.015,75,부산 사하구 장림동
부산 사하구,장림동,221202,2013040507,0.007,0.300,0.027,0.028,69,부산 사하구 장림동
부산 사하구,장림동,221202,2013040508,0.007,0.300,0.029,0.029,76,부산 사하구 장림동
부산 사하구,장림동,221202,2013040509,0.008,0.400,0.023,0.038,75,부산 사하구 장림동
부산 사하구,장림동,221202,2013040510,0.007,0.300,0.029,0.032,82,부산 사하구 장림동
부산 사하구,장림동,221202,2013040511,0.007,0.300,0.033,0.029,80,부산 사하구 장림동
부산 사하구,장림동,221202,2013040512,0.007,0.300,0.034,0.027,82,부산 사하구 장림동
부산 사하구,장림동,221202,2013040513,0.008,0.300,0.039,0.025,82,부산 사하구 장림동
부산 사하구,장림동,221202,2013040514,0.008,0.300,0.033,0.029,84,부산 사하구 장림동
부산 사하구,장림동,221202,2013040515,0.008,0.300,0.034,0.030,85,부산 사하구 장림동
부산 사하구,장림동,221202,2013040516,0.009,0.400,0.028,0.040,88,부산 사하구 장림동
부산 사하구,장림동,221202,2013040517,0.010,0.400,0.021,0.051,102,부산 사하구 장림동
부산 사하구,장림동,221202,2013040518,0.011,0.400,0.017,0.057,110,부산 사하구 장림동
부산 사하구,장림동,221202,2013040519,0.012,0.400,0.014,0.063,104,부산 사하구 장림동
부산 사하구,장림동,221202,2013040520,0.012,0.400,0.021,0.055,102,부산 사하구 장림동
부산 사하구,장림동,221202,2013040521,0.008,0.400,0.025,0.046,95,부산 사하구 장림동
부산 사하구,장림동,221202,2013040522,0.010,0.500,0.018,0.054,96,부산 사하구 장림동
부산 사하구,장림동,221202,2013040523,0.009,0.400,0.017,0.052,96,부산 사하구 장림동
부산 사하구,장림동,221202,2013040524,0.007,0.400,0.029,0.032,100,부산 사하구 장림동
부산 사하구,장림동,221202,2013040601,0.006,0.300,0.041,0.017,84,부산 사하구 장림동
부산 사하구,장림동,221202,2013040602,0.007,0.400,0.031,0.025,64,부산 사하구 장림동
부산 사하구,장림동,221202,2013040603,0.009,0.400,0.026,0.025,97,부산 사하구 장림동
부산 사하구,장림동,221202,2013040604,0.008,0.400,0.024,0.023,107,부산 사하구 장림동
부산 사하구,장림동,221202,2013040605,0.007,0.300,0.026,0.021,90,부산 사하구 장림동
부산 사하구,장림동,221202,2013040606,0.005,0.500,0.022,0.022,66,부산 사하구 장림동
부산 사하구,장림동,221202,2013040607,0.005,0.300,0.026,0.020,67,부산 사하구 장림동
부산 사하구,장림동,221202,2013040608,0.004,0.300,0.026,0.023,51,부산 사하구 장림동
부산 사하구,장림동,221202,2013040609,0.004,0.300,0.022,0.028,41,부산 사하구 장림동
부산 사하구,장림동,221202,2013040610,0.004,0.400,0.021,0.030,28,부산 사하구 장림동
부산 사하구,장림동,221202,2013040611,0.004,0.400,0.021,0.030,37,부산 사하구 장림동
부산 사하구,장림동,221202,2013040612,0.004,0.400,0.023,0.027,29,부산 사하구 장림동
부산 사하구,장림동,221202,2013040613,0.004,0.400,0.019,0.031,30,부산 사하구 장림동
부산 사하구,장림동,221202,2013040614,0.004,0.400,0.024,0.024,28,부산 사하구 장림동
부산 사하구,장림동,221202,2013040615,0.004,0.400,0.027,0.020,25,부산 사하구 장림동
부산 사하구,장림동,221202,2013040616,0.004,0.300,0.025,0.025,19,부산 사하구 장림동
부산 사하구,장림동,221202,2013040617,0.004,0.300,0.027,0.022,27,부산 사하구 장림동
부산 사하구,장림동,221202,2013040618,0.003,0.300,0.026,0.023,25,부산 사하구 장림동
부산 사하구,장림동,221202,2013040619,0.004,0.300,0.023,0.026,23,부산 사하구 장림동
부산 사하구,장림동,221202,2013040620,0.004,0.300,0.020,0.027,24,부산 사하구 장림동
부산 사하구,장림동,221202,2013040621,0.004,0.400,0.020,0.024,30,부산 사하구 장림동
부산 사하구,장림동,221202,2013040622,0.003,0.400,0.026,0.017,25,부산 사하구 장림동
부산 사하구,장림동,221202,2013040623,0.003,0.300,0.032,0.014,27,부산 사하구 장림동
부산 사하구,장림동,221202,2013040624,0.003,0.300,0.037,0.011,20,부산 사하구 장림동
부산 사하구,장림동,221202,2013040701,0.004,0.300,0.036,0.012,23,부산 사하구 장림동
부산 사하구,장림동,221202,2013040702,0.004,0.300,0.034,0.013,33,부산 사하구 장림동
부산 사하구,장림동,221202,2013040703,0.004,0.300,0.034,0.011,33,부산 사하구 장림동
부산 사하구,장림동,221202,2013040704,0.004,0.300,0.035,0.010,44,부산 사하구 장림동
부산 사하구,장림동,221202,2013040705,0.004,0.300,0.031,0.013,39,부산 사하구 장림동
부산 사하구,장림동,221202,2013040706,0.004,0.300,0.031,0.012,35,부산 사하구 장림동
부산 사하구,장림동,221202,2013040707,0.003,0.300,0.030,0.012,29,부산 사하구 장림동
부산 사하구,장림동,221202,2013040708,0.003,0.300,0.028,0.012,32,부산 사하구 장림동
부산 사하구,장림동,221202,2013040709,0.003,0.300,0.029,0.011,24,부산 사하구 장림동
부산 사하구,장림동,221202,2013040710,0.004,0.300,0.030,0.011,31,부산 사하구 장림동
부산 사하구,장림동,221202,2013040711,0.003,0.300,0.032,0.011,28,부산 사하구 장림동
부산 사하구,장림동,221202,2013040712,0.003,0.200,0.035,0.010,26,부산 사하구 장림동
부산 사하구,장림동,221202,2013040713,0.003,0.300,0.035,0.011,22,부산 사하구 장림동
부산 사하구,장림동,221202,2013040714,0.003,0.200,0.036,0.011,31,부산 사하구 장림동
부산 사하구,장림동,221202,2013040715,0.003,0.300,0.035,0.014,28,부산 사하구 장림동
부산 사하구,장림동,221202,2013040716,0.003,0.200,0.037,0.011,31,부산 사하구 장림동
부산 사하구,장림동,221202,2013040717,0.003,0.200,0.037,0.011,29,부산 사하구 장림동
부산 사하구,장림동,221202,2013040718,0.003,0.200,0.037,0.011,36,부산 사하구 장림동
부산 사하구,장림동,221202,2013040719,0.003,0.200,0.037,0.011,36,부산 사하구 장림동
부산 사하구,장림동,221202,2013040720,0.003,0.200,0.035,0.013,41,부산 사하구 장림동
부산 사하구,장림동,221202,2013040721,0.003,0.200,0.035,0.013,46,부산 사하구 장림동
부산 사하구,장림동,221202,2013040722,0.003,0.300,0.034,0.014,47,부산 사하구 장림동
부산 사하구,장림동,221202,2013040723,0.003,0.300,0.026,0.020,44,부산 사하구 장림동
부산 사하구,장림동,221202,2013040724,0.003,0.200,0.029,0.018,46,부산 사하구 장림동
부산 사하구,장림동,221202,2013040801,0.003,0.200,0.034,0.011,41,부산 사하구 장림동
부산 사하구,장림동,221202,2013040802,0.010,0.400,0.030,0.016,29,부산 사하구 장림동
부산 사하구,장림동,221202,2013040803,0.010,0.200,0.031,0.013,55,부산 사하구 장림동
부산 사하구,장림동,221202,2013040804,0.004,0.300,0.029,0.015,56,부산 사하구 장림동
부산 사하구,장림동,221202,2013040805,0.008,0.700,0.025,0.019,48,부산 사하구 장림동
부산 사하구,장림동,221202,2013040806,0.007,0.400,0.027,0.018,56,부산 사하구 장림동
부산 사하구,장림동,221202,2013040807,0.007,0.400,0.019,0.030,42,부산 사하구 장림동
부산 사하구,장림동,221202,2013040808,0.006,0.300,0.021,0.029,64,부산 사하구 장림동
부산 사하구,장림동,221202,2013040809,0.006,0.300,0.022,0.028,56,부산 사하구 장림동
부산 사하구,장림동,221202,2013040810,0.008,0.300,0.023,0.029,63,부산 사하구 장림동
부산 사하구,장림동,221202,2013040811,0.010,0.300,0.022,0.032,71,부산 사하구 장림동
부산 사하구,장림동,221202,2013040812,0.007,0.300,0.030,0.027,71,부산 사하구 장림동
부산 사하구,장림동,221202,2013040813,0.007,0.300,0.032,0.026,79,부산 사하구 장림동
부산 사하구,장림동,221202,2013040814,0.007,0.300,0.032,0.024,62,부산 사하구 장림동
부산 사하구,장림동,221202,2013040815,0.007,0.300,0.031,0.024,60,부산 사하구 장림동
부산 사하구,장림동,221202,2013040816,0.008,0.400,0.034,0.023,60,부산 사하구 장림동
부산 사하구,장림동,221202,2013040817,0.008,0.400,0.039,0.026,66,부산 사하구 장림동
부산 사하구,장림동,221202,2013040818,0.007,0.300,0.040,0.026,75,부산 사하구 장림동
부산 사하구,장림동,221202,2013040819,0.006,0.300,0.039,0.025,83,부산 사하구 장림동
부산 사하구,장림동,221202,2013040820,0.006,0.300,0.042,0.021,71,부산 사하구 장림동
부산 사하구,장림동,221202,2013040821,0.011,0.300,0.038,0.025,76,부산 사하구 장림동
부산 사하구,장림동,221202,2013040822,0.009,0.300,0.041,0.020,60,부산 사하구 장림동
부산 사하구,장림동,221202,2013040823,0.007,0.200,0.050,0.013,63,부산 사하구 장림동
부산 사하구,장림동,221202,2013040824,0.013,0.300,0.048,0.012,74,부산 사하구 장림동
부산 사하구,장림동,221202,2013040901,0.011,0.300,0.043,0.013,68,부산 사하구 장림동
부산 사하구,장림동,221202,2013040902,0.010,0.400,0.043,0.013,60,부산 사하구 장림동
부산 사하구,장림동,221202,2013040903,0.010,0.300,0.043,0.011,58,부산 사하구 장림동
부산 사하구,장림동,221202,2013040904,0.013,0.300,0.038,0.015,59,부산 사하구 장림동
부산 사하구,장림동,221202,2013040905,0.019,0.500,0.037,0.015,70,부산 사하구 장림동
부산 사하구,장림동,221202,2013040906,0.022,0.400,0.031,0.021,66,부산 사하구 장림동
부산 사하구,장림동,221202,2013040907,0.009,0.400,0.031,0.027,75,부산 사하구 장림동
부산 사하구,장림동,221202,2013040908,0.010,0.400,0.024,0.034,76,부산 사하구 장림동
부산 사하구,장림동,221202,2013040909,0.010,0.300,0.024,0.031,90,부산 사하구 장림동
부산 사하구,장림동,221202,2013040910,0.008,0.300,0.028,0.024,93,부산 사하구 장림동
부산 사하구,장림동,221202,2013040911,0.005,0.300,0.031,0.018,89,부산 사하구 장림동
부산 사하구,장림동,221202,2013040912,0.005,0.300,0.035,0.014,108,부산 사하구 장림동
부산 사하구,장림동,221202,2013040913,0.004,0.200,0.040,0.010,100,부산 사하구 장림동
부산 사하구,장림동,221202,2013040914,0.005,0.300,0.039,0.014,90,부산 사하구 장림동
부산 사하구,장림동,221202,2013040915,0.005,0.200,0.038,0.015,89,부산 사하구 장림동
부산 사하구,장림동,221202,2013040916,0.004,0.200,0.040,0.014,102,부산 사하구 장림동
부산 사하구,장림동,221202,2013040917,0.006,0.200,0.040,0.015,131,부산 사하구 장림동
부산 사하구,장림동,221202,2013040918,0.011,0.300,0.029,0.023,156,부산 사하구 장림동
부산 사하구,장림동,221202,2013040919,0.011,0.300,0.026,0.023,152,부산 사하구 장림동
부산 사하구,장림동,221202,2013040920,0.007,0.300,0.029,0.005,122,부산 사하구 장림동
부산 사하구,장림동,221202,2013040921,0.013,0.300,0.030,0.016,96,부산 사하구 장림동
부산 사하구,장림동,221202,2013040922,0.052,0.300,0.030,0.016,69,부산 사하구 장림동
부산 사하구,장림동,221202,2013040923,0.014,0.300,0.032,0.015,70,부산 사하구 장림동
부산 사하구,장림동,221202,2013040924,0.021,0.300,0.033,0.012,67,부산 사하구 장림동
부산 사하구,장림동,221202,2013041001,0.020,0.300,0.031,0.013,72,부산 사하구 장림동
부산 사하구,장림동,221202,2013041002,0.013,0.300,0.029,0.016,66,부산 사하구 장림동
부산 사하구,장림동,221202,2013041003,0.034,0.300,0.033,0.013,66,부산 사하구 장림동
부산 사하구,장림동,221202,2013041004,0.024,0.300,0.031,0.013,49,부산 사하구 장림동
부산 사하구,장림동,221202,2013041005,0.010,0.300,0.032,0.012,64,부산 사하구 장림동
부산 사하구,장림동,221202,2013041006,0.028,0.300,0.030,0.014,57,부산 사하구 장림동
부산 사하구,장림동,221202,2013041007,0.005,0.300,0.023,0.020,47,부산 사하구 장림동
부산 사하구,장림동,221202,2013041008,0.011,0.300,0.019,0.030,61,부산 사하구 장림동
부산 사하구,장림동,221202,2013041009,0.007,0.300,0.024,0.024,61,부산 사하구 장림동
부산 사하구,장림동,221202,2013041010,0.007,0.300,0.025,0.022,59,부산 사하구 장림동
부산 사하구,장림동,221202,2013041011,0.009,0.300,0.025,0.023,68,부산 사하구 장림동
부산 사하구,장림동,221202,2013041012,-999.000,-999.000,-999.000,-999.000,70,부산 사하구 장림동
부산 사하구,장림동,221202,2013041013,-999.000,-999.000,-999.000,-999.000,75,부산 사하구 장림동
부산 사하구,장림동,221202,2013041014,-999.000,-999.000,-999.000,-999.000,56,부산 사하구 장림동
부산 사하구,장림동,221202,2013041015,-999.000,-999.000,-999.000,-999.000,69,부산 사하구 장림동
부산 사하구,장림동,221202,2013041016,-999.000,-999.000,-999.000,-999.000,70,부산 사하구 장림동
부산 사하구,장림동,221202,2013041017,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041018,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041019,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041020,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041021,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041022,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041023,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041024,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041101,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041102,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041103,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041104,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041105,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041106,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041107,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041108,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041109,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041110,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041111,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041112,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041113,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041114,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041115,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041116,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041117,-999.000,-999.000,-999.000,-999.000,-999,부산 사하구 장림동
부산 사하구,장림동,221202,2013041118,0.007,0.200,0.027,0.032,78,부산 사하구 장림동
부산 사하구,장림동,221202,2013041119,0.029,0.300,0.030,0.030,126,부산 사하구 장림동
부산 사하구,장림동,221202,2013041120,0.056,0.200,0.031,0.019,66,부산 사하구 장림동
부산 사하구,장림동,221202,2013041121,0.042,0.200,0.028,0.023,49,부산 사하구 장림동
부산 사하구,장림동,221202,2013041122,0.015,0.200,0.033,0.014,50,부산 사하구 장림동
부산 사하구,장림동,221202,2013041123,0.006,0.300,0.033,0.014,44,부산 사하구 장림동
부산 사하구,장림동,221202,2013041124,0.016,0.300,0.034,0.013,41,부산 사하구 장림동
부산 사하구,장림동,221202,2013041201,0.061,0.300,0.033,0.016,48,부산 사하구 장림동
부산 사하구,장림동,221202,2013041202,0.022,0.300,0.033,0.014,56,부산 사하구 장림동
부산 사하구,장림동,221202,2013041203,0.008,0.300,0.033,0.013,50,부산 사하구 장림동
부산 사하구,장림동,221202,2013041204,0.007,0.400,0.035,0.012,48,부산 사하구 장림동
부산 사하구,장림동,221202,2013041205,0.006,0.300,0.031,0.016,45,부산 사하구 장림동
부산 사하구,장림동,221202,2013041206,0.020,0.300,0.028,0.021,51,부산 사하구 장림동
부산 사하구,장림동,221202,2013041207,0.013,0.400,0.020,0.033,50,부산 사하구 장림동
부산 사하구,장림동,221202,2013041208,0.006,0.300,0.016,0.039,73,부산 사하구 장림동
부산 사하구,장림동,221202,2013041209,0.005,0.300,0.017,0.035,60,부산 사하구 장림동
부산 사하구,장림동,221202,2013041210,0.008,0.300,0.020,0.034,70,부산 사하구 장림동
부산 사하구,장림동,221202,2013041211,0.008,0.200,0.024,0.028,77,부산 사하구 장림동
부산 사하구,장림동,221202,2013041212,0.005,0.200,0.026,0.025,57,부산 사하구 장림동
부산 사하구,장림동,221202,2013041213,0.005,0.200,0.031,0.020,53,부산 사하구 장림동
부산 사하구,장림동,221202,2013041214,0.005,0.200,0.034,0.019,47,부산 사하구 장림동
부산 사하구,장림동,221202,2013041215,0.005,0.200,0.036,0.019,46,부산 사하구 장림동
부산 사하구,장림동,221202,2013041216,0.005,0.300,0.036,0.022,42,부산 사하구 장림동
부산 사하구,장림동,221202,2013041217,0.005,0.300,0.034,0.024,46,부산 사하구 장림동
부산 사하구,장림동,221202,2013041218,0.005,0.300,0.033,0.024,50,부산 사하구 장림동
부산 사하구,장림동,221202,2013041219,0.005,0.300,0.031,0.028,57,부산 사하구 장림동
부산 사하구,장림동,221202,2013041220,0.009,0.300,0.028,0.030,58,부산 사하구 장림동
부산 사하구,장림동,221202,2013041221,0.011,0.300,0.015,0.040,58,부산 사하구 장림동
부산 사하구,장림동,221202,2013041222,0.005,0.300,0.012,0.039,64,부산 사하구 장림동
