지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
부산 사하구,도시대기,221202,장림동,2017070124,0.005,0.200,0.024,0.013,22,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070201,0.007,0.200,0.014,0.020,19,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070202,0.006,0.200,0.017,0.019,23,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070203,0.005,0.200,0.022,0.012,25,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070204,0.004,0.200,0.021,0.011,21,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070205,0.004,0.200,0.015,0.011,18,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070206,0.005,0.200,0.012,0.016,15,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070207,0.007,0.200,0.012,0.016,11,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070208,0.009,0.200,0.015,0.014,26,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070209,0.006,0.200,0.016,0.010,22,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070210,0.004,0.200,0.017,0.008,14,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070211,0.003,0.200,0.018,0.007,12,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070212,0.003,0.200,0.018,0.007,9,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070213,0.003,0.200,0.019,0.006,15,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070214,0.003,0.200,0.019,0.006,13,7,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070215,0.003,0.200,0.021,0.007,11,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070216,0.003,0.200,0.023,0.008,16,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070217,0.005,0.200,0.022,0.009,18,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070218,0.004,0.200,0.020,0.007,22,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070219,0.003,0.200,0.019,0.009,17,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070220,0.003,0.200,0.017,0.009,16,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070221,0.003,0.200,0.014,0.011,15,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070222,0.003,0.200,0.016,0.008,20,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070223,0.003,0.200,0.014,0.008,12,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070224,0.003,0.200,0.014,0.007,17,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070301,0.003,0.200,0.013,0.006,15,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070302,0.003,0.200,0.012,0.007,15,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070303,0.003,0.200,0.012,0.008,17,7,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070304,0.003,0.200,0.011,0.007,11,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070305,0.003,0.200,0.011,0.006,16,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070306,0.003,0.200,0.011,0.012,13,6,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070307,0.004,0.200,0.009,0.011,12,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070308,0.003,0.200,0.008,0.011,19,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070309,0.004,0.200,0.008,0.011,23,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070310,0.004,0.200,0.008,0.009,28,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070311,0.003,0.200,0.009,0.008,24,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070312,0.003,0.200,0.011,0.007,20,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070313,0.004,0.200,0.014,0.009,27,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070314,0.004,0.200,0.015,0.011,16,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070315,,,,,,,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070316,,,,,,,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070317,0.002,0.100,0.009,0.015,29,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070318,0.002,0.100,0.008,0.015,29,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070319,0.002,0.200,0.006,0.015,23,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070320,0.003,0.100,0.005,0.014,18,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070321,0.002,0.200,0.005,0.014,17,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070322,0.001,0.100,0.007,0.011,17,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070323,0.001,0.100,0.004,0.013,18,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070324,0.002,0.100,0.003,0.014,18,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070401,0.002,0.100,0.006,0.009,16,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070402,0.002,0.100,0.004,0.012,8,5,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070403,0.001,0.100,0.006,0.008,12,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070404,0.001,0.100,0.003,0.011,,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070405,0.001,0.100,0.008,0.008,14,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070406,0.001,0.100,0.015,0.006,10,5,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070407,0.001,0.100,0.009,0.013,14,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070408,0.001,0.100,0.009,0.013,18,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070409,0.001,0.200,0.004,0.020,17,5,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070410,0.001,0.200,0.006,0.018,13,7,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070411,0.002,0.200,0.007,0.016,10,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070412,0.005,0.100,0.009,0.014,19,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070413,0.004,0.200,0.015,0.013,19,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070414,0.004,0.200,0.017,0.018,15,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070415,0.003,0.200,0.029,0.018,29,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070416,0.003,0.100,0.024,0.018,27,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070417,0.003,0.100,0.013,0.023,32,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070418,0.002,0.200,0.006,0.030,29,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070419,0.003,0.300,0.004,0.032,34,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070420,0.003,0.100,0.018,0.020,26,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070421,0.002,0.200,0.011,0.026,20,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070422,0.002,0.200,0.011,0.027,22,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070423,0.002,0.200,0.005,0.031,22,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070424,0.004,0.200,0.001,0.035,27,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070501,0.008,0.200,0.001,0.036,26,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070502,0.005,0.200,0.001,0.034,29,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070503,0.004,0.200,0.010,0.025,23,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070504,0.003,0.200,0.016,0.023,24,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070505,0.002,0.200,0.024,0.019,22,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070506,0.002,0.200,0.016,0.023,21,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070507,0.001,0.300,0.007,0.030,10,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070508,0.001,0.400,0.007,0.031,18,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070509,0.003,0.200,0.013,0.025,18,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070510,0.004,0.300,0.006,0.035,26,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070511,0.006,0.300,0.012,0.033,33,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070512,0.005,0.200,0.023,0.026,44,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070513,0.004,0.200,0.035,0.018,31,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070514,0.004,0.200,0.043,0.018,27,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070515,0.005,0.200,0.061,0.016,40,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070516,0.004,0.200,0.055,0.021,47,34,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070517,0.005,0.300,0.061,0.026,35,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070518,0.007,0.300,0.061,0.033,52,40,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070519,0.007,0.300,0.057,0.036,54,44,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070520,0.006,0.300,0.034,0.032,53,46,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070521,0.006,0.300,0.025,0.033,35,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070522,0.006,0.300,0.029,0.031,37,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070523,0.005,0.200,0.039,0.020,33,31,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070524,0.004,0.200,0.035,0.019,33,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070601,0.003,0.200,0.037,0.018,32,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070602,0.002,0.200,0.041,0.009,43,37,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070603,0.007,0.200,0.024,0.020,31,31,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070604,0.010,0.200,0.013,0.029,47,34,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070605,0.005,0.200,0.014,0.024,54,43,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070606,0.004,0.300,0.008,0.027,49,45,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070607,0.004,0.300,0.006,0.028,57,47,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070608,0.005,0.400,0.006,0.032,68,55,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070609,0.007,0.300,0.017,0.028,63,48,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070610,0.004,0.200,0.031,0.025,44,40,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070611,0.003,0.200,0.041,0.019,49,42,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070612,0.002,0.200,0.044,0.018,43,35,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070613,0.002,0.200,0.037,0.020,38,34,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070614,0.002,0.200,0.033,0.016,32,32,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070615,0.001,0.100,0.030,0.016,27,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070616,0.002,0.100,0.019,0.019,31,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070617,0.001,0.100,0.019,0.014,23,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070618,0.002,0.100,0.012,0.021,20,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070619,0.003,0.100,0.009,0.026,22,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070620,0.005,0.100,0.011,0.028,17,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070621,0.004,0.100,0.020,0.022,8,7,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070622,0.003,0.100,0.021,0.020,13,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070623,0.003,0.100,0.018,0.023,16,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070624,0.001,0.200,0.025,0.018,21,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070701,0.002,0.100,0.024,0.017,19,6,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070702,0.003,0.100,0.021,0.017,18,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070703,0.009,0.100,0.003,0.033,22,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070704,0.008,0.100,0.012,0.022,28,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070705,0.009,0.100,0.004,0.029,23,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070706,0.003,0.200,0.018,0.018,26,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070707,0.005,0.200,0.013,0.025,19,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070708,0.006,0.200,0.007,0.030,21,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070709,0.011,0.200,0.005,0.031,24,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070710,0.005,0.200,0.011,0.027,34,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070711,0.002,0.200,0.026,0.020,27,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070712,0.003,0.100,0.036,0.018,25,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070713,0.003,0.100,0.019,0.014,27,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070714,0.002,0.100,0.022,0.012,16,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070715,0.002,0.100,0.024,0.011,12,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070716,0.002,0.100,0.027,0.011,20,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070717,0.002,0.100,0.034,0.011,24,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070718,0.002,0.100,0.034,0.010,24,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070719,0.001,0.100,0.033,0.011,22,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070720,0.001,0.100,0.032,0.012,17,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070721,0.002,0.100,0.025,0.015,19,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070722,0.003,0.100,0.021,0.016,27,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070723,0.002,0.100,0.027,0.011,21,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070724,0.001,0.100,0.030,0.008,9,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070801,0.001,0.100,0.029,0.007,10,6,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070802,0.001,0.100,0.023,0.010,6,4,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070803,0.002,0.100,0.022,0.012,7,6,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070804,0.002,0.100,0.021,0.011,13,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070805,0.002,0.100,0.013,0.018,20,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070806,0.002,0.100,0.019,0.014,31,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070807,0.002,0.100,0.023,0.014,19,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070808,0.002,0.100,0.028,0.013,25,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070809,0.002,0.100,0.029,0.011,26,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070810,0.002,0.200,0.023,0.015,27,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070811,0.005,0.200,0.021,0.020,42,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070812,0.005,0.200,0.020,0.021,50,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070813,0.005,0.100,0.027,0.015,44,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070814,0.002,0.200,0.027,0.018,39,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070815,0.002,0.100,0.035,0.015,38,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070816,0.002,0.100,0.040,0.012,31,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070817,0.002,0.100,0.039,0.012,35,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070818,0.002,0.100,0.036,0.013,35,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070819,0.003,0.200,0.028,0.019,35,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070820,0.002,0.200,0.032,0.014,26,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070821,0.001,0.200,0.033,0.013,25,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070822,0.002,0.100,0.031,0.013,17,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070823,0.003,0.100,0.024,0.017,20,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070824,0.007,0.100,0.017,0.026,26,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070901,0.015,0.100,0.016,0.028,31,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070902,0.012,0.200,0.019,0.025,32,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070903,0.005,0.100,0.022,0.019,34,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070904,0.006,0.100,0.019,0.019,28,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070905,0.005,0.100,0.020,0.016,32,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070906,0.009,0.100,0.017,0.020,35,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070907,0.005,0.100,0.018,0.016,23,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070908,0.005,0.200,0.026,0.012,19,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070909,0.007,0.100,0.026,0.013,21,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070910,0.005,0.100,0.026,0.013,24,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070911,0.004,0.100,0.031,0.011,21,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070912,0.002,0.100,0.037,0.009,41,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070913,0.003,0.100,0.039,0.010,28,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070914,0.002,0.100,0.040,0.009,22,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070915,0.002,0.100,0.039,0.008,26,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070916,0.002,0.100,0.040,0.008,32,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070917,0.001,0.100,0.041,0.008,27,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070918,0.001,0.100,0.040,0.008,21,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070919,0.001,0.100,0.037,0.011,25,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070920,0.001,0.100,0.036,0.011,17,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070921,0.002,0.100,0.034,0.012,21,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070922,0.001,0.100,0.040,0.010,22,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070923,0.001,0.100,0.037,0.011,21,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017070924,0.002,0.100,0.036,0.008,22,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017071001,0.002,0.100,0.029,0.008,30,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017071002,0.001,0.100,0.028,0.007,25,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017071003,0.001,0.100,0.026,0.006,19,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017071004,0.001,0.100,0.023,0.007,24,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017071005,0.002,0.100,0.022,0.008,22,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017071006,0.002,0.100,0.022,0.008,24,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017071007,0.002,0.100,0.020,0.010,25,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017071008,0.002,0.100,0.019,0.010,26,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017071009,0.002,0.100,0.017,0.011,29,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017071010,0.002,0.100,0.019,0.009,26,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017071011,0.002,0.100,0.019,0.009,31,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017071012,0.002,0.100,0.022,0.008,31,17,부산 사하구 장림로 161번길 2
