지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
부산 사하구,도시대기,221202,장림동,2017050212,0.003,0.300,0.045,0.019,53,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050213,0.004,0.300,0.049,0.015,50,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050214,0.003,0.300,0.051,0.014,47,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050215,0.003,0.300,0.052,0.015,44,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050216,0.003,0.300,0.050,0.017,40,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050217,0.004,0.300,0.046,0.020,33,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050218,0.004,0.300,0.041,0.024,32,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050219,0.004,0.300,0.039,0.027,25,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050220,0.004,0.300,0.039,0.025,29,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050221,0.004,0.300,0.040,0.021,27,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050222,0.004,0.300,0.039,0.020,23,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050223,0.008,0.300,0.043,0.017,22,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050224,0.012,0.300,0.040,0.018,18,10,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050301,0.014,0.300,0.036,0.022,20,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050302,0.010,0.300,0.034,0.023,19,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050303,0.008,0.300,0.025,0.025,18,12,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050304,0.005,0.400,0.019,0.027,21,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050305,0.005,0.400,0.011,0.033,31,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050306,0.004,0.400,0.005,0.037,42,31,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050307,0.004,0.500,0.006,0.039,44,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050308,0.006,0.500,0.008,0.043,60,35,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050309,0.008,0.500,0.013,0.045,84,37,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050310,0.012,0.400,0.027,0.043,70,32,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050311,0.008,0.300,0.042,0.029,59,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050312,0.005,0.300,0.063,0.014,37,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050313,0.005,0.300,0.069,0.012,41,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050314,0.005,0.300,0.070,0.013,44,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050315,0.006,0.300,0.065,0.018,50,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050316,0.007,0.300,0.067,0.018,42,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050317,0.006,0.300,0.071,0.015,45,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050318,0.006,0.300,0.059,0.024,43,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050319,0.007,0.400,0.042,0.038,43,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050320,0.008,0.300,0.037,0.036,49,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050321,0.009,0.300,0.038,0.031,48,33,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050322,0.009,0.400,0.030,0.039,48,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050323,0.007,0.400,0.036,0.035,49,36,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050324,0.007,0.400,0.019,0.043,50,37,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050401,0.007,0.400,0.017,0.042,58,42,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050402,0.004,0.500,0.012,0.041,63,40,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050403,0.003,0.500,0.014,0.037,68,47,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050404,0.003,0.500,0.013,0.035,60,41,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050405,0.003,0.500,0.019,0.030,91,64,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050406,0.003,0.400,0.013,0.039,68,48,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050407,0.003,0.500,0.008,0.044,72,46,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050408,0.004,0.400,0.018,0.037,68,45,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050409,0.006,0.400,0.028,0.030,61,32,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050410,0.005,0.300,0.046,0.017,51,33,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050411,0.005,0.300,0.049,0.019,30,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050412,0.005,0.300,0.055,0.017,33,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050413,0.005,0.200,0.061,0.012,36,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050414,0.005,0.200,0.061,0.013,28,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050415,0.006,0.300,0.057,0.018,28,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050416,0.007,0.300,0.057,0.021,30,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050417,0.005,0.300,0.059,0.021,40,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050418,0.005,0.300,0.055,0.023,40,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050419,0.008,0.300,0.035,0.039,40,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050420,0.011,0.300,0.031,0.043,44,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050421,0.008,0.300,0.037,0.034,46,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050422,0.006,0.300,0.046,0.024,40,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050423,0.008,0.300,0.040,0.026,35,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050424,0.006,0.300,0.039,0.025,35,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050501,0.005,0.300,0.041,0.017,35,26,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050502,0.007,0.300,0.034,0.019,42,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050503,0.007,0.300,0.028,0.022,48,33,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050504,0.008,0.300,0.014,0.031,51,35,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050505,0.013,0.300,0.008,0.039,55,39,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050506,0.014,0.300,0.005,0.039,42,36,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050507,0.014,0.300,0.009,0.034,51,42,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050508,0.006,0.300,0.027,0.025,47,36,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050509,0.006,0.300,0.018,0.033,32,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050510,0.005,0.400,0.017,0.032,32,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050511,0.005,0.400,0.014,0.034,33,32,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050512,0.006,0.300,0.037,0.020,36,32,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050513,0.003,0.300,0.053,0.011,27,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050514,0.003,0.200,0.053,0.011,17,11,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050515,0.003,0.200,0.054,0.011,19,9,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050516,0.005,0.300,0.053,0.015,18,8,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050517,0.005,0.300,0.050,0.018,22,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050518,0.004,0.300,0.052,0.016,31,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050519,0.003,0.300,0.052,0.015,22,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050520,0.003,0.300,0.048,0.015,19,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050521,0.003,0.300,0.045,0.015,20,15,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050522,0.005,0.300,0.037,0.020,14,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050523,0.005,0.200,0.036,0.016,17,,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050524,0.007,0.200,0.019,0.030,25,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050601,0.007,0.300,0.025,0.022,27,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050602,0.004,0.300,0.025,0.019,28,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050603,0.004,0.300,0.023,0.017,27,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050604,0.010,0.300,0.008,0.033,27,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050605,0.004,0.300,0.028,0.012,32,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050606,0.003,0.300,0.030,0.012,30,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050607,0.003,0.300,0.029,0.015,33,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050608,0.002,0.300,0.036,0.016,55,34,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050609,0.002,0.300,0.038,0.017,115,40,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050610,0.002,0.300,0.038,0.018,148,38,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050611,0.002,0.300,0.042,0.016,182,45,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050612,0.004,0.200,0.044,0.015,228,49,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050613,0.004,0.200,0.050,0.013,244,49,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050614,0.004,0.200,0.053,0.012,222,40,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050615,0.003,0.200,0.057,0.012,185,35,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050616,0.002,0.200,0.061,0.009,161,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050617,0.003,0.200,0.059,0.009,161,31,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050618,0.004,0.300,0.056,0.014,182,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050619,0.007,0.400,0.054,0.027,180,38,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050620,0.007,0.400,0.059,0.023,204,53,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050621,0.004,0.300,0.050,0.020,195,51,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050622,0.003,0.200,0.050,0.014,181,43,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050623,0.003,0.200,0.054,0.011,138,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050624,0.003,0.300,0.054,0.010,121,24,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050701,0.003,0.300,0.056,0.008,117,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050702,0.003,0.300,0.053,0.011,114,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050703,0.005,0.300,0.052,0.012,114,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050704,0.007,0.300,0.047,0.015,124,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050705,0.008,0.300,0.044,0.017,116,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050706,0.010,0.300,0.035,0.023,121,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050707,0.013,0.300,0.028,0.028,108,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050708,0.009,0.500,0.041,0.019,109,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050709,0.012,0.400,0.043,0.020,121,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050710,0.012,0.500,0.052,0.020,142,30,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050711,0.011,0.600,0.064,0.017,156,35,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050712,0.009,0.500,0.072,0.015,163,40,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050713,0.008,0.400,0.078,0.013,156,36,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050714,0.008,0.400,0.078,0.014,186,41,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050715,0.006,0.300,0.072,0.014,200,46,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050716,0.006,0.300,0.073,0.013,197,49,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050717,0.005,0.300,0.078,0.011,185,46,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050718,0.004,0.300,0.075,0.012,188,51,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050719,0.008,0.300,0.063,0.022,156,45,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050720,0.004,0.400,0.064,0.014,131,42,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050721,0.004,0.300,0.061,0.014,94,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050722,0.007,0.400,0.049,0.021,81,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050723,0.008,0.500,0.048,0.024,58,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050724,0.008,0.300,0.052,0.019,85,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050801,0.013,0.400,0.044,0.025,110,39,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050802,0.008,0.400,0.048,0.018,107,41,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050803,0.008,0.300,0.049,0.016,85,35,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050804,0.010,0.400,0.041,0.021,73,28,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050805,0.006,0.300,0.038,0.022,78,34,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050806,0.004,0.300,0.038,0.025,62,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050807,0.004,0.400,0.033,0.035,63,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050808,0.009,0.500,0.021,0.047,92,29,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050809,0.012,0.400,0.033,0.040,106,33,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050810,0.010,0.400,0.048,0.032,107,39,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050811,0.010,0.400,0.054,0.032,117,42,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050812,0.009,0.400,0.062,0.029,125,44,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050813,0.008,0.400,0.067,0.024,132,44,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050814,0.010,0.500,0.066,0.031,132,51,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050815,0.010,0.500,0.067,0.034,163,65,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050816,0.010,0.600,0.067,0.039,165,62,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050817,0.018,0.900,0.046,0.065,172,69,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050818,0.017,0.800,0.053,0.057,213,83,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050819,0.015,0.700,0.061,0.049,212,80,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050820,0.017,0.600,0.047,0.056,214,86,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050821,0.013,0.600,0.044,0.047,228,95,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050822,0.012,0.600,0.025,0.054,223,92,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050823,0.012,0.500,0.031,0.042,207,83,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050824,0.011,0.400,0.038,0.032,206,79,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050901,0.009,0.400,0.044,0.022,191,66,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050902,0.009,0.500,0.044,0.021,166,55,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050903,0.015,0.400,0.039,0.028,171,59,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050904,0.004,0.200,0.061,0.009,165,63,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050905,0.006,0.300,0.050,0.016,50,16,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050906,0.004,0.200,0.054,0.012,57,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050907,0.003,0.300,0.048,0.020,46,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050908,0.003,0.300,0.046,0.020,25,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050909,0.003,0.300,0.037,0.028,28,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050910,0.004,0.300,0.033,0.035,31,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050911,0.004,0.300,0.039,0.031,27,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050912,0.003,0.300,0.041,0.029,29,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050913,0.003,0.300,0.049,0.020,21,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050914,0.003,0.300,0.045,0.022,20,18,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050915,0.003,0.300,0.048,0.020,21,13,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050916,0.003,0.300,0.052,0.016,18,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050917,0.003,0.300,0.053,0.014,31,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050918,0.003,0.200,0.055,0.013,27,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050919,0.003,0.300,0.051,0.015,30,17,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050920,0.003,0.300,0.044,0.018,28,20,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050921,0.002,0.300,0.044,0.017,21,19,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050922,0.002,0.400,0.033,0.024,16,14,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050923,0.002,0.300,0.030,0.022,27,22,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017050924,0.002,0.300,0.032,0.019,26,25,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017051001,0.002,0.300,0.037,0.013,27,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017051002,0.002,0.300,0.032,0.014,26,21,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017051003,0.002,0.300,0.034,0.013,28,23,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017051004,0.004,0.300,0.029,0.017,30,31,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017051005,0.006,0.300,0.021,0.021,33,33,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017051006,0.006,0.300,0.022,0.021,33,,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017051007,0.006,0.300,0.015,0.028,39,32,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017051008,0.007,0.400,0.015,0.032,43,33,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017051009,0.008,0.300,0.017,0.033,40,31,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017051010,0.005,0.300,0.027,0.025,39,31,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017051011,0.004,0.400,0.038,0.016,40,27,부산 사하구 장림로 161번길 2
부산 사하구,도시대기,221202,장림동,2017051012,0.005,0.400,0.046,0.017,40,30,부산 사하구 장림로 161번길 2
