time,PV,PM10,PM25,SO2,CO,O3,NO2,기온,강수량,습도,풍속,풍향,증기압,이슬점온도,현지기압,해면기압,일조,일사,지면온도
2016-01-01 01:00:00,0,120,91,0.006,2.000,0.001,0.080,.2,,87,1.2,230,5.4,-1.7,1024,1033.2,,,-.5
2016-01-01 02:00:00,0,118,89,0.006,2.300,0.001,0.087,0,,93,1.8,250,5.7,-1,1024.1,1033.3,,,-.6
2016-01-01 03:00:00,0,124,91,0.006,2.400,0.001,0.083,-.3,,95,2.1,200,5.7,-1,1024.2,1033.4,,,-.6
2016-01-01 04:00:00,0,120,96,0.006,2.300,0.001,0.076,-.3,,98,1.8,160,5.9,-.5,1023.7,1032.9,,,-.7
2016-01-01 05:00:00,0,114,84,0.006,2.200,0.001,0.070,-.2,,93,1.1,140,5.6,-1.2,1023.5,1032.6,,,-.4
2016-01-01 06:00:00,0,110,81,0.006,2.000,0.001,0.066,0,,94,0,0,5.8,-.8,1023.7,1032.9,,,-.3
2016-01-01 07:00:00,0,106,81,0.006,1.800,0.001,0.061,.1,,97,1.5,180,6,-.3,1024.1,1033.3,,,-.4
2016-01-01 08:00:00,0,106,81,0.006,2.100,0.001,0.069,-.1,,96,2.5,160,5.8,-.6,1023.8,1033,0,0,-.5
2016-01-01 09:00:00,31.104,107,81,0.006,2.300,0.001,0.072,.7,,92,1.6,160,5.9,-.4,1024.1,1033.2,.5,.17,-.1
2016-01-01 10:00:00,78.144,125,98,0.006,2.200,0.002,0.069,1.3,,90,1.4,180,6.1,-.1,1024.4,1033.5,.1,.34,0
2016-01-01 11:00:00,159.84,124,97,0.007,1.800,0.003,0.061,2.6,,85,2.4,160,6.2,.3,1024.1,1033.2,.4,.64,0
2016-01-01 12:00:00,368.832,114,89,0.008,1.500,0.005,0.054,3.6,,78,2.1,180,6.2,.1,1023.1,1032.1,0,.74,.6
2016-01-01 13:00:00,583.68,101,81,0.010,1.300,0.011,0.044,5.5,,70,2.9,180,6.3,.4,1021.9,1030.8,1,1.33,5.4
2016-01-01 14:00:00,261.024,79,62,0.008,1.100,0.019,0.033,5.1,,70,2.1,230,6.1,0,1021.6,1030.6,.2,.66,5.4
