지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
부산 사하구,221202,장림동,2018040118,0.005,0.200,0.050,0.010,66,33,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040119,0.006,0.200,0.046,0.012,66,28,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040120,0.006,0.200,0.035,0.018,70,32,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040121,0.007,0.200,0.027,0.025,69,35,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040122,0.009,0.200,0.024,0.028,75,42,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040123,0.009,0.200,0.022,0.027,77,34,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040124,0.011,0.200,0.020,0.029,79,46,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040201,0.009,0.200,0.019,0.027,76,39,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040202,0.008,0.200,0.025,0.022,87,41,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040203,0.009,0.200,0.030,0.017,87,37,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040204,0.009,0.200,0.027,0.020,95,38,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040205,0.009,0.200,0.014,0.031,91,36,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040206,0.011,0.200,0.007,0.041,88,44,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040207,0.009,0.400,0.004,0.044,77,49,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040208,0.008,0.400,0.006,0.045,75,40,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040209,0.007,0.300,0.010,0.043,69,39,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040210,0.007,0.200,0.025,0.023,75,33,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040211,0.010,0.200,0.025,0.024,47,25,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040212,0.010,0.200,0.026,0.024,54,29,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040213,0.008,0.200,0.031,0.018,48,28,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040214,0.007,0.200,0.038,0.015,46,22,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040215,0.006,0.100,0.038,0.014,49,15,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040216,0.006,0.100,0.040,0.011,47,19,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040217,0.005,0.100,0.039,0.010,45,17,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040218,0.005,0.100,0.036,0.014,39,12,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040219,0.005,0.100,0.035,0.015,41,20,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040220,0.006,0.100,0.036,0.013,36,19,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040221,0.006,0.200,0.027,0.021,37,24,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040222,0.007,0.200,0.016,0.030,37,18,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040223,0.007,0.100,0.014,0.032,46,29,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040224,0.006,0.100,0.018,0.025,42,25,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040301,0.007,0.200,0.017,0.027,46,23,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040302,0.007,0.200,0.026,0.015,47,28,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040303,0.007,0.100,0.022,0.019,64,40,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040304,0.008,0.100,0.021,0.021,52,36,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040305,0.007,0.100,0.026,0.015,39,23,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040306,0.007,0.200,0.021,0.020,33,22,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040307,0.006,0.200,0.012,0.032,37,24,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040308,0.006,0.200,0.016,0.028,38,24,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040309,0.008,0.200,0.018,0.025,45,24,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040310,0.008,0.200,0.023,0.020,43,21,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040311,0.007,0.200,0.028,0.019,39,19,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040312,0.006,0.100,0.031,0.015,41,23,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040313,0.005,0.100,0.035,0.010,38,20,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040314,0.005,0.100,0.035,0.010,37,23,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040315,0.005,0.100,0.036,0.011,42,19,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040316,0.005,0.100,0.037,0.011,41,20,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040317,0.005,0.100,0.035,0.012,42,20,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040318,0.005,0.200,0.029,0.016,41,24,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040319,0.005,0.200,0.030,0.014,36,21,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040320,0.006,0.200,0.028,0.015,34,16,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040321,0.005,0.200,0.018,0.023,36,15,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040322,0.006,0.200,0.012,0.029,45,33,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040323,0.008,0.200,0.005,0.038,47,23,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040324,0.009,0.300,0.004,0.054,55,33,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040401,0.010,0.200,0.007,0.035,54,34,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040402,0.009,0.100,0.013,0.024,40,32,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040403,0.008,0.100,0.021,0.017,41,24,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040404,0.006,0.100,0.024,0.013,36,21,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040405,0.007,0.200,0.018,0.020,39,19,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040406,0.011,0.200,0.009,0.036,48,27,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040407,0.009,0.200,0.014,0.034,57,32,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040408,0.008,0.200,0.016,0.032,51,28,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040409,0.007,0.200,0.018,0.030,70,25,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040410,0.006,0.200,0.017,0.033,65,26,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040411,0.006,0.200,0.016,0.034,66,23,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040412,0.007,0.200,0.014,0.035,86,27,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040413,0.006,0.300,0.014,0.033,78,28,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040414,0.006,0.200,0.021,0.026,31,23,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040415,0.005,0.200,0.024,0.023,23,22,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040416,0.005,0.200,0.025,0.023,21,12,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040417,0.005,0.200,0.028,0.020,14,11,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040418,0.005,0.200,0.027,0.020,12,8,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040419,0.005,0.200,0.029,0.018,17,12,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040420,0.005,0.200,0.032,0.015,13,10,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040421,0.005,0.200,0.033,0.014,16,7,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040422,0.004,0.200,0.036,0.011,12,10,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040423,0.004,0.200,0.039,0.008,13,10,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040424,0.004,0.200,0.040,0.006,13,12,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040501,0.004,0.200,0.040,0.006,11,8,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040502,0.005,0.200,0.040,0.006,12,7,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040503,0.005,0.200,0.041,0.006,15,9,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040504,0.004,0.200,0.040,0.007,17,9,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040505,0.004,0.200,0.040,0.006,14,12,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040506,0.004,0.200,0.039,0.008,13,9,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040507,0.004,0.200,0.036,0.012,17,6,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040508,0.004,0.200,0.031,0.017,20,11,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040509,0.004,0.200,0.027,0.021,22,12,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040510,0.004,0.200,0.029,0.020,23,14,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040511,0.004,0.200,0.031,0.018,22,13,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040512,0.004,0.200,0.034,0.017,24,13,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040513,0.004,0.200,0.039,0.012,30,12,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040514,0.004,0.200,0.036,0.015,23,12,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040515,0.005,0.200,0.034,0.018,25,17,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040516,0.005,0.200,0.034,0.017,33,17,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040517,0.004,0.200,0.029,0.023,32,12,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040518,0.006,0.300,0.021,0.031,28,16,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040519,0.007,0.300,0.017,0.035,35,15,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040520,0.007,0.300,0.019,0.032,31,18,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040521,0.006,0.300,0.018,0.032,27,24,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040522,0.005,0.300,0.020,0.027,36,19,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040523,0.005,0.300,0.024,0.022,42,19,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040524,0.005,0.300,0.025,0.020,55,23,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040601,0.004,0.300,0.022,0.019,73,26,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040602,0.004,0.300,0.014,0.022,50,22,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040603,0.004,0.400,0.014,0.020,44,34,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040604,0.004,1.000,0.010,0.024,33,31,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040605,0.004,0.300,0.019,0.011,33,31,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040606,0.004,0.600,0.016,0.015,17,14,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040607,0.004,0.600,0.011,0.022,16,11,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040608,0.004,0.500,0.012,0.024,26,20,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040609,0.004,0.300,0.010,0.029,26,20,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040610,0.004,0.500,0.010,0.030,25,19,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040611,0.004,0.400,0.014,0.028,26,24,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040612,0.004,0.500,0.016,0.027,37,19,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040613,0.005,0.400,0.025,0.018,35,22,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040614,,,,,44,16,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040615,0.007,0.900,0.030,0.020,160,40,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040616,0.005,0.300,0.035,0.016,244,62,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040617,0.004,0.200,0.037,0.016,194,44,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040618,0.004,0.200,0.037,0.018,122,27,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040619,0.006,0.200,0.028,0.025,130,34,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040620,0.005,0.200,0.029,0.021,112,34,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040621,0.005,0.200,0.037,0.016,114,31,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040622,0.004,0.300,0.045,0.011,139,35,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040623,0.004,0.300,0.043,0.013,107,41,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040624,0.004,0.300,0.042,0.013,108,48,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040701,0.004,0.300,0.042,0.010,98,47,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040702,0.004,0.400,0.044,0.007,58,31,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040703,0.004,0.400,0.043,0.007,71,34,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040704,0.004,0.400,0.041,0.008,68,42,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040705,0.004,0.400,0.041,0.008,76,47,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040706,0.004,0.300,0.037,0.009,73,46,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040707,0.003,0.300,0.031,0.013,55,25,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040708,0.003,0.300,0.030,0.015,44,22,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040709,0.004,0.300,0.030,0.015,65,27,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040710,0.004,0.300,0.032,0.013,64,25,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040711,0.004,0.200,0.034,0.012,72,25,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040712,0.004,0.200,0.037,0.011,79,25,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040713,0.003,0.200,0.038,0.010,101,26,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040714,0.004,0.200,0.039,0.011,69,24,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040715,0.004,0.200,0.040,0.012,68,18,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040716,0.004,0.200,0.036,0.017,61,16,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040717,0.004,0.200,0.037,0.015,59,20,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040718,0.005,0.200,0.037,0.015,50,17,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040719,0.004,0.200,0.038,0.013,54,22,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040720,0.004,0.200,0.040,0.010,46,18,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040721,0.004,0.200,0.040,0.009,42,13,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040722,0.004,0.200,0.041,0.008,41,20,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040723,0.004,0.200,0.042,0.008,24,14,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040724,0.004,0.200,0.044,0.007,28,14,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040801,0.004,0.300,0.044,0.007,36,13,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040802,0.004,0.300,0.046,0.005,36,14,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040803,0.004,0.300,0.046,0.007,32,14,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040804,0.004,0.300,0.046,0.006,42,17,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040805,0.004,0.300,0.045,0.006,32,16,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040806,0.004,0.300,0.041,0.008,34,12,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040807,0.004,0.300,0.037,0.013,37,17,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040808,0.004,0.300,0.038,0.013,39,23,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040809,0.004,0.300,0.040,0.012,36,18,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040810,0.005,0.200,0.043,0.009,33,24,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040811,0.004,0.200,0.044,0.008,36,17,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040812,0.006,0.300,0.044,0.009,42,17,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040813,0.008,0.400,0.047,0.011,45,22,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040814,0.006,0.300,0.055,0.010,48,23,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040815,0.005,0.200,0.057,0.008,44,23,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040816,0.005,0.200,0.058,0.009,50,23,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040817,0.005,0.200,0.058,0.008,59,20,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040818,0.005,0.300,0.057,0.009,56,24,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040819,0.005,0.200,0.060,0.007,54,22,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040820,0.004,0.300,0.060,0.007,64,20,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040821,0.005,0.300,0.065,0.007,70,31,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040822,0.005,0.200,0.065,0.007,61,20,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040823,0.005,0.200,0.062,0.007,55,20,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040824,0.004,0.200,0.062,0.007,59,24,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040901,0.004,0.200,0.063,0.006,50,24,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040902,0.004,0.200,0.064,0.006,54,16,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040903,0.004,0.200,0.066,0.006,61,22,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040904,0.004,0.200,0.064,0.007,63,23,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040905,0.004,0.200,0.062,0.008,69,30,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040906,0.004,0.300,0.055,0.014,72,32,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040907,0.006,0.300,0.024,0.048,85,29,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040908,0.006,0.300,0.028,0.043,86,31,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040909,0.007,0.400,0.039,0.030,91,38,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040910,0.009,0.400,0.049,0.023,92,38,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040911,0.008,0.400,0.056,0.018,103,50,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040912,0.007,0.300,0.056,0.018,100,42,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040913,0.006,0.300,0.058,0.016,100,45,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040914,0.006,0.300,0.063,0.018,90,41,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040915,0.006,0.300,0.064,0.021,98,34,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040916,0.006,0.300,0.069,0.018,100,45,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040917,0.007,0.300,0.065,0.023,95,34,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040918,0.006,0.400,0.067,0.020,87,39,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040919,0.007,0.400,0.065,0.022,87,37,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040920,0.006,0.400,0.056,0.024,83,40,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040921,0.006,0.400,0.044,0.032,79,38,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040922,0.009,0.500,0.020,0.055,96,43,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040923,0.010,0.400,0.024,0.048,90,46,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018040924,0.010,0.300,0.028,0.038,94,50,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041001,0.010,0.400,0.024,0.039,80,46,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041002,0.008,0.400,0.024,0.036,80,45,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041003,0.008,0.300,0.023,0.034,68,42,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041004,0.008,0.300,0.022,0.032,67,42,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041005,0.007,0.400,0.015,0.039,78,43,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041006,0.008,0.400,0.010,0.040,73,44,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041007,0.007,0.600,0.003,0.056,61,38,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041008,0.007,0.800,0.004,0.066,104,50,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041009,0.009,0.700,0.010,0.062,160,91,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041010,0.008,0.300,0.043,0.030,122,59,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041011,0.007,0.300,0.060,0.015,92,42,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041012,0.006,0.300,0.056,0.016,77,34,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041013,0.006,0.200,0.051,0.014,67,30,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041014,0.006,0.200,0.048,0.012,52,23,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041015,0.006,0.200,0.045,0.011,37,21,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041016,0.005,0.200,0.047,0.010,43,18,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041017,0.005,0.200,0.049,0.010,41,17,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041018,0.005,0.200,0.040,0.019,33,17,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041019,0.005,0.200,0.042,0.015,44,17,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041020,0.005,0.200,0.037,0.020,43,18,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041021,0.005,0.200,0.037,0.016,51,28,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041022,0.005,0.100,0.035,0.012,47,18,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041023,0.006,0.200,0.035,0.011,41,17,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041024,0.005,0.100,0.037,0.008,38,19,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041101,0.005,0.100,0.036,0.006,33,19,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041102,0.005,0.100,0.034,0.007,36,11,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041103,0.005,0.100,0.034,0.008,33,11,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041104,0.005,0.100,0.032,0.009,35,14,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041105,0.005,0.100,0.031,0.010,38,18,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041106,0.005,0.100,0.033,0.010,39,18,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041107,0.005,0.200,0.037,0.013,43,19,부산 사하구 장림로 161번길 2
부산 사하구,221202,장림동,2018041108,0.005,0.200,0.033,0.020,46,29,부산 사하구 장림로 161번길 2
